民宿标题,价格,地利,评论数,得分,适合居住人数
栈桥火车站复式两床Loft落地大床看海/栈桥火车站/楼下大型购物中心海鲜市场/交通便利,825,近青岛站地铁站,9,5.0,4
金沙滩步行2分钟就到大海边,669,None,5,5.0,5
言序美宿 石油大学/唐岛湾 双人床,273,近井冈山路地铁站,3,5.0,2
【瑾拾·海边堂】石老人海水浴场山景双床房,740,近苗岭路地铁站,1,5.0,2
金沙滩1分钟海景公寓前排舒适二居室,973,None,16,5.0,4
【斯维登】斯维登度假公寓(青岛金沙滩名嘉国际)黄岛金沙滩度假区豪华市景大床房,500,近井冈山路地铁站,967,4.8,2
伊伊小舍·暖暖 黄岛金沙滩/啤酒节/阳光观景/沙滩桶游泳圈/可做饭,432,近井冈山路地铁站,93,4.9,4
青岛金沙滩三居室海景房,688,None,22,5.0,7
沙滩啤酒大套三空调房,843,近井冈山路地铁站,36,4.9,8
面朝大海海景复试,407,None,2,5.0,2
栈桥火车站豪华海景家庭小屋可做饭,680,近青岛站地铁站,68,4.8,3
青岛四季海景酒店五四广场/万象城/奥帆中心/市政府普通大床房,834,None,28,4.9,2
吾悦广场地铁站石油大学梦时代温馨大床房,238,近积米崖地铁站,143,4.9,2
吾悦广场地铁站石油大学梦时代温馨大床房,238,近积米崖地铁站,143,4.9,2
金沙滩海景两居三分钟步行海滩,669,None,581,5.0,4
有你真好零压大床房·保税区东门店,218,None,3,5.0,2
青岛金沙滩海边小栈温馨满屋二居室,502,None,18,4.9,4
【海角十二号】金沙滩海景房  家庭出游,912,近井冈山路地铁站,5,5.0,6
超大海景⊙石老人啤酒节地铁口会展中心国信,250,近苗岭路地铁站,66,5.0,2
黄岛金沙滩度假区|青岛啤酒节|薛家岛|地铁1号线|四室5床10人+ |可做饭|整套出租|近隧道,1875,近井冈山路地铁站,46,4.9,11
金沙滩电梯两居可住5人，步行5分钟到沙滩,552,None,7,5.0,5
【豪生(Howard Johnson)】青岛康大豪生大酒店黄岛金沙滩度假区精选大床房,678,近井冈山路地铁站,332,4.9,1
近火车站栈桥碧云画舫海景房可住七人,816,近青岛站地铁站,96,5.0,5
【栈桥火车站】奢华海景双床房,780,近青岛站地铁站,14,5.0,2
岚庭公寓(青岛海尔云街店)四方长途汽车站区/凯德广场市景大床房,338,近清江路地铁站,55,4.6,2
悦澜诚品/CBD延吉路万达/套一/地铁3号线/近商圈近医院近景点,396,None,None,None,2
青岛宇恒酒店黄岛金沙滩度假区商务标准间,294,近井冈山路地铁站,17,4.6,2
Amor~180°轻奢海景公寓栈桥劈柴院,529,近青岛站地铁站,27,5.0,2
青岛宇恒酒店黄岛金沙滩度假区商务标准间,294,近井冈山路地铁站,17,4.6,2
Amor~180°轻奢海景公寓栈桥劈柴院,529,近青岛站地铁站,27,5.0,2
海边之家公寓(青岛金沙滩店)黄岛金沙滩度假区两居三床套房,1110,None,31,5.0,6
恋家公寓(青岛银川西路店)青岛大学特惠大床房(无窗),292,近高雄路地铁站,3,5.0,1
 台东商圈、啤酒街、长途站&雨桐美宿,268,近芝泉路地铁站,13,4.6,4
万豪海岸海景公寓酒店，距离海边50米，每间房阳台可看海,380,None,None,None,4
町说·海芋恋 近金沙滩/啤酒节/湿地公园/可接机,1800,None,8,5.0,2
金沙滩啤酒城青青景观公寓,649,None,7,5.0,4
全海景豪华双床房！近唐岛湾/金沙滩/商圈/地铁/温馨私享！,421,None,3,5.0,2
金沙滩啤酒节观海民宿，欧式装修风格。新小区，次高层，两居室，新装修，全新家具家电，可做饭。,497,None,7,5.0,5
李村商圈李沧区政府套一地铁房，交通便利,295,近枣山路地铁站,4,4.8,2
慕舍·贝格酒店公寓(青岛万象城奥帆五四广场店)五四广场/万象城/奥帆中心/市政府云端观海法式浪漫套房,957,近五四广场地铁站,192,4.9,2
海边人老别墅(青岛金口二路店)八大关/第一海水浴场/中山公园印第安海景大床房,662,近人民会堂地铁站,12,4.8,2
青岛聆海沐月公寓五四广场/万象城/奥帆中心/市政府温馨大床房(公共卫浴),207,近浮山所地铁站,12,4.7,2
青岛凯越民宿青岛火车站/栈桥/中山路劈柴院a 轮房双床间,389,近青岛站地铁站,51,4.7,2
青岛聆海沐月公寓五四广场/万象城/奥帆中心/市政府温馨大床房(公共卫浴),207,近浮山所地铁站,12,4.7,2
青岛凯越民宿青岛火车站/栈桥/中山路劈柴院a 轮房双床间,389,近青岛站地铁站,51,4.7,2
凯旋海景日租房(青岛火车站店)青岛火车站/栈桥/中山路劈柴院温馨情侣房,310,近青岛站地铁站,12,4.6,2
青岛金沙滩啤酒节套三超近海边民宿三居2,669,近井冈山路地铁站,9,5.0,6
金沙滩景区啤酒节主会场家庭公寓,448,None,3,5.0,4
金沙滩啤酒广场旁轻奢双卫三居,965,近井冈山路地铁站,12,4.8,7
拜俪慕尚【风吹⚜麦浪⚜INS风】青岛北站,231,None,3,4.9,3
青岛宏运东都大酒店黄岛金沙滩度假区特价房(无窗),302,近井冈山路地铁站,64,5.0,2
唐岛湾公园云端海景房,377,近井冈山路地铁站,9,5.0,2
青岛爱家客海景日租房迷你单人间(无窗),138,近青岛站地铁站,295,4.8,1
金沙滩旁豪华双卫两居,448,近井冈山路地铁站,2,4.8,4
安舒客.民宿~香江路&轻奢北欧风一居室&让你身心放松的好地方,670,None,1,5.0,2
金沙滩舒适浪漫两居室海景度假公寓,1326,None,14,4.9,5
[一客一消毒]青岛金沙滩海风情公寓海景二居室三床步行3分钟到金沙滩/邻啤酒,584,None,22,5.0,6
金沙滩啤酒节唐岛湾～安妮小屋民宿,350,近井冈山路地铁站,4,5.0,4
安舒客.民宿~香江路&轻奢北欧风一居室&让你身心放松的好地方,670,None,1,5.0,2
金沙滩舒适浪漫两居室海景度假公寓,1326,None,14,4.9,5
[一客一消毒]青岛金沙滩海风情公寓海景二居室三床步行3分钟到金沙滩/邻啤酒,584,None,22,5.0,6
金沙滩啤酒节唐岛湾～安妮小屋民宿,350,近井冈山路地铁站,4,5.0,4
金沙滩啤酒节温馨海景房（坐在沙发可看海）,533,None,10,5.0,4
青岛北站.跨海大桥.三中.沧口公园.半半居蔷薇小院2居室特色民宿,698,近永平路地铁站,19,5.0,4
青岛金沙滩步行啤酒节会场三居4床,1559,近井冈山路地铁站,29,5.0,9
家庭亲子房#大三居麻将房#近啤酒节#电梯海景房#出门就是海,1096,None,31,5.0,8
青岛市政府别墅级五四广场灯光秀大一厅双床双卫套房,691,None,5,4.9,5
观海公寓(石油大学附近)《开放式厨房》,333,None,8,5.0,2
【路客】暑期|『岛城时光』万象城|五四广场|香港中路CBD|江西路地铁站|中山公园『3居』,973,近芝泉路地铁站,16,5.0,6
金沙滩唐岛湾临海花园三居公寓,749,近井冈山路地铁站,6,5.0,6
美杜莎海景公寓紧邻火车站中山路教堂特惠,331,近青岛站地铁站,9,4.9,2
青岛宿朋酒店崂山风景区舒适双床房,258,近崂山,48,4.5,2
金沙滩隧道口温馨二居室-喜喜民宿,329,None,22,5.0,4
金沙滩隧道口温馨二居室-喜喜民宿,329,None,22,5.0,4
栈桥/火车站/信号山德国风情别墅,858,近人民会堂地铁站,23,4.9,5
凤凰园小区度假公寓,358,近井冈山路地铁站,19,5.0,4
黄岛金沙滩金石国际广场豪华海景复式房精品（点开头像有更多房源）,848,None,1,5.0,3
陌小马～森林木屋～观景阳台～金沙滩步行,588,近井冈山路地铁站,7,5.0,2
慕舍·贝格酒店公寓(青岛万象城奥帆五四广场店)五四广场/万象城/奥帆中心/市政府浪漫大床房,898,近五四广场地铁站,1853,4.9,2
遇见海*五四广场高层全海景/灯光秀亲子滑梯儿童房/近地铁2号线/近商圈/私人影院/投影设备,996,近浮山所地铁站,95,5.0,4
150寸巨幕IMAX观影体验 劈柴院旁 中山路栈桥火车站地铁 阳台眺望市井气息里院 离海800米,464,近青岛站地铁站,17,5.0,3
青岛金沙滩1分钟海景公寓一居室（前排躺在床上看海）,973,None,14,5.0,2
近金沙滩、啤酒节会场看海一居室,532,None,80,5.0,3
维斯格雅-coco蜜城【Urban Nomad】iMAX-青岛北站,338,近振华路地铁站,9,4.8,2
青岛馨泽家快捷民宿李村商圈/青岛北站标准间,248,近青岛北站地铁站,6,4.7,2
金沙滩近啤酒节高档海景三局室,902,None,107,5.0,6
近海三居室，步行3分钟到海边,739,None,25,5.0,6
青岛栈桥火车站主题海景日租房青岛火车站/栈桥/中山路劈柴院双大床海景房,438,近青岛站地铁站,12,4.8,2
近海三居室，步行3分钟到海边,739,None,25,5.0,6
青岛栈桥火车站主题海景日租房青岛火车站/栈桥/中山路劈柴院双大床海景房,438,近青岛站地铁站,12,4.8,2
黄岛金沙滩啤酒城旁的3居民宿—海韵嘉园,645,近井冈山路地铁站,3,5.0,6
云端优选海景大床房,419,None,5,5.0,2
慕舍·贝格酒店公寓(青岛万象城奥帆五四广场店)五四广场/万象城/奥帆中心/市政府简美情怀套房,909,近五四广场地铁站,378,4.9,2
金沙滩/海景房/二居两床/三分钟直达海边,494,None,76,5.0,4
金沙滩瞰海三居,688,近井冈山路地铁站,6,4.9,7
青岛金沙滩1分钟海景公寓，躺在床上看海三,1048,None,7,5.0,6
筑美印象酒店(青岛西海岸保税区店）黄岛金沙滩度假区经济大床房,186,近井冈山路地铁站,8,4.6,2
金沙滩旁边，啤酒城对面，距海边200米,828,None,5,5.0,6
【乐悠悠影宿L23】近五四广场/市中心CBD万达楼上/120寸巨幕高清私人影院/1.8米大床轻奢风,415,None,4,4.8,2
（五）宁小臣栈桥简欧风格海景房可长租,934,近青岛站地铁站,18,4.8,6
金沙滩橄榄树海景电梯两居室邻栈桥五四奥帆,788,None,45,5.0,5
金沙滩前排180度三居海景房3分钟到海边,980,None,69,5.0,7
青岛海居客海景公寓黄岛金沙滩度假区投影海景大床房,574,None,7,5.0,2
金沙滩橄榄树海景电梯两居室邻栈桥五四奥帆,788,None,45,5.0,5
金沙滩前排180度三居海景房3分钟到海边,980,None,69,5.0,7
青岛海居客海景公寓黄岛金沙滩度假区投影海景大床房,574,None,7,5.0,2
双海景吊床，近金沙滩，银沙滩，唐岛湾,909,近井冈山路地铁站,31,5.0,4
安舒客~温馨小家(香海店),268,None,2,5.0,2
近金沙滩，市政府，景色优美，每客消毒,322,None,3,4.9,2
青岛金沙滩啤酒节 山海湾拥海二居,601,None,72,5.0,4
金沙滩一路之隔 | 悦享海风 | 楼下沙滩 | 步行3分钟到海 | 邻啤酒城 | 温馨舒适二居,829,None,20,5.0,5
金沙滩啤酒节窗外海海景房 走3分到海边6,928,None,19,4.9,5
金沙滩公寓&啤酒城（海景房）,522,近井冈山路地铁站,26,4.9,6
【亚朵】青岛唐岛湾亚朵酒店黄岛金沙滩度假区高级大床房,558,近井冈山路地铁站,559,4.9,2
金沙滩啤酒节/小圆满风格/三居室可做饭可,466,近井冈山路地铁站,2,5.0,6
火车站中山路劈柴院北欧海景房天主教堂德国,800,近青岛站地铁站,38,5.0,4
【希岸·轻雅】希岸轻雅酒店台东步行街/啤酒街希岸商务大床房,525,None,1,5.0,2
海景一居家庭房（落地窗）,1671,None,4,4.8,3
【亚朵】青岛唐岛湾亚朵酒店黄岛金沙滩度假区高级大床房,558,近井冈山路地铁站,559,4.9,2
金沙滩啤酒节/小圆满风格/三居室可做饭可,466,近井冈山路地铁站,2,5.0,6
火车站中山路劈柴院北欧海景房天主教堂德国,800,近青岛站地铁站,38,5.0,4
【希岸·轻雅】希岸轻雅酒店台东步行街/啤酒街希岸商务大床房,525,None,1,5.0,2
海景一居家庭房（落地窗）,1671,None,4,4.8,3
金沙滩海景房二居3床躺着看海,770,None,187,5.0,5
海屿-初心 唐岛湾金沙滩轻奢海景超大床,599,None,103,5.0,2
【陪你看海】消毒/麦岛/奥帆/五四/海景,1084,None,42,5.0,2
【丽呈睿轩】丽呈儒邻酒店黄岛金沙滩度假区豪华大床房,419,None,6,5.0,2
崂山风景区农家四合院中式风,780,None,5,5.0,6
【全程无接触式】青岛曼丽电影舒适大床房,390,近机场,18,4.3,2
【云涧】书盈四壁LOFT海景大床房    近栈桥/火车站/天主教堂/八大关/浴场/轮渡/团岛/台东,445,None,2,5.0,2
青岛洪润德民宿台东步行街/啤酒街标准间,260,近芝泉路地铁站,4,4.8,2
〖初果民宿〗轻奢臻品大床房近地铁2号线、3号线近李村步行街商圈近医院近大学日式清新风温馨私享大床房,364,None,1,5.0,2
紧邻金沙滩、银沙滩、唐岛湾公园套三空调房,499,近井冈山路地铁站,16,5.0,6
〖初果民宿〗轻奢臻品大床房近地铁2号线、3号线近李村步行街商圈近医院近大学日式清新风温馨私享大床房,364,None,1,5.0,2
紧邻金沙滩、银沙滩、唐岛湾公园套三空调房,499,近井冈山路地铁站,16,5.0,6
【睿柏】如家睿柏·云酒店(青岛石油大学吾悦广场地铁站店)黄岛金沙滩度假区大床房,232,近积米崖地铁站,104,4.8,2
青岛金香睿民宿黄岛金沙滩度假区标准间,299,近井冈山路地铁站,16,4.6,2
【天使-晨曦】暖气热热 五四广场 白色唯美纱幔 日出海景百寸巨幕电影 大床 烹饪美食 CBD万达广场,497,近敦化路地铁站,32,5.0,2
金岸海景酒店(青岛吾悦广场店)黄岛金沙滩度假区海景7人套房,782,None,4,5.0,7
青岛欣贝惠民宿四方长途汽车站区/凯德广场梦享大床房(无窗),151,近清江路地铁站,27,4.8,2
金沙滩田园风情度假公寓 步行三分钟到海边,735,近井冈山路地铁站,123,4.9,4
英姿山居-荡心悦目近景点住公园天然氧吧,577,近汇泉广场地铁站,2,5.0,2
沐岚海景度假酒店国际会展中心/石老人海水浴场流萤·静谧大床房 （无窗）,548,近石老人浴场地铁站,157,4.9,2
金沙滩海景两居室  5分钟到海边,616,None,40,5.0,5
金沙滩温馨浪漫情侣海景度假公寓（有暖气）,539,None,95,5.0,4
金沙滩两居室可住5人，步行五分钟到沙滩,552,None,2,5.0,5
小二放牛海景公寓(纱幔、巨幕投影)栈桥，劈财院，火车站,2999,None,1,5.0,4
凯旋海景日租房(青岛火车站店)青岛火车站/栈桥/中山路劈柴院单人迷你房(无窗),164,近青岛站地铁站,23,4.5,1
青岛金沙滩海风情公寓电梯二居三床邻啤酒城,599,None,4,5.0,5
金沙滩海景三居室4张双人床可住8人,816,None,4,5.0,8
青岛弘元国际酒店西海岸度假区宾至标准间,195,近凤凰山路地铁站,5,5.0,2
青岛百宸文化酒店黄岛金沙滩度假区行政大床房,486,近井冈山路地铁站,9,5.0,2
金沙滩啤酒节loft欧式豪华公寓,899,近井冈山路地铁站,47,4.8,5
万达奈斯公寓-北欧清新大床房28,550,近敦化路地铁站,9,5.0,2
【喆啡】喆啡酒店(青岛石油大学吾悦广场店)黄岛金沙滩度假区啡凡大床房,464,近井冈山路地铁站,16,4.8,2
青岛福瀛观麓酒店式公寓黄岛金沙滩度假区园景一居室,473,近井冈山路地铁站,203,4.7,2
青岛民国酒店青岛火车站/栈桥/中山路劈柴院尊享迷你榻榻米,579,近青岛站地铁站,197,4.8,2
星光岛，贝壳桥，金沙滩啤酒节，海景住宅，ins风，北欧风,392,None,1,5.0,4
青岛金沙滩180度海景房三分钟到海边,577,None,39,5.0,4
安雅悦酒店(青岛会展中心石老人海水浴场)雅悦高级大床房（智能客控+乳胶床垫--店长热荐）,600,None,9,4.8,2
青岛蓝庭驿家,639,近错埠岭地铁站,6,5.0,6
青岛海居客海景公寓黄岛金沙滩度假区270度豪华海景大床房,865,近井冈山路地铁站,5,5.0,2
金沙滩啤酒城旁近海三居,748,近井冈山路地铁站,5,5.0,8
青岛金沙滩电梯两居海景公寓,552,None,59,5.0,4
青岛凯越民宿青岛火车站/栈桥/中山路劈柴院a 轮房双床间,389,近青岛站地铁站,51,4.7,2
青岛黄岛|金沙滩|精装修二居（子母床）绿地|无接触入住|近地铁|可做饭|近隧道|智能门锁,800,None,8,5.0,5
【豪生(Howard Johnson)】青岛康大豪生大酒店黄岛金沙滩度假区零压特色双床房,834,近井冈山路地铁站,8,5.0,2
紧邻金沙滩啤酒城火车站电梯海景两居,552,None,3,5.0,4
青岛湛山近海近五四广场等多处景点2居可住4+2人,673,None,7,5.0,4
町说·王妃 近金沙滩/啤酒节/湿地公园/百寸投影/海景一居/可接机,1400,None,27,4.9,2
青岛金沙滩1分钟海景公寓，躺在床上看海二,973,None,20,5.0,4
【喆啡】喆啡酒店(青岛啤酒街中山公园店)台东步行街/啤酒街啡凡豪华大床房,729,近芝泉路地铁站,16,4.9,2
青岛雅诗铂锐海景度假公寓中联自由港湾/游轮母港/德国风情街时尚温馨特惠房（高性价比热销房型）,698,近青岛站地铁站,177,5.0,2
金沙滩精装海景二居室,623,近井冈山路地铁站,17,5.0,4
海屿-初心 唐岛湾金沙滩轻奢海景超大床,599,None,103,5.0,2
地铁2号线/近海昌极地/小麦岛商圈/看山观海/有海景露台/ 独立双卧室/方正户型/南北通透二居室,2915,None,14,4.9,4
石老人浴场独栋别墅双床家庭房101含早餐,638,近会展中心地铁站,13,5.0,3
陌小马～森林木屋～观景阳台～金沙滩步行,588,近井冈山路地铁站,7,5.0,2
【乐悠悠影宿L23】近五四广场/市中心CBD万达楼上/120寸巨幕高清私人影院/1.8米大床轻奢风,415,None,4,4.8,2
夏之海～火车站 栈桥 西镇 海水浴场  劈柴院  中山路  天主教堂 套二温馨亲子房  ins风,689,None,5,5.0,5
已消毒踏海逐浪步行到海5分钟精装温馨二居,509,None,39,5.0,6
李村商圈m2m3号地铁房，地中海风情,364,近李村地铁站,18,4.6,4
安雅悦酒店(青岛会展中心石老人海水浴场)雅悦精选双床房（乳胶床品--商务尊享）,624,None,3,4.3,2
中联自由港湾精品大床临、/火车站/中山路/天主教堂/栈桥,609,None,16,5.0,2
金沙滩海景两居三分钟步行海滩,669,None,581,5.0,4
免费停车栈桥火车站劈柴院KTV麻将娱乐豪华榻榻米大床房多人房,390,None,8,5.0,5
【亚朵】青岛栈桥海景亚朵酒店青岛火车站/栈桥/中山路劈柴院高级大床房,1103,近青岛站地铁站,999,4.9,2
景里酒店八大关/第一海水浴场/中山公园紫荆关·豪华大床房,778,近中山公园地铁站,55,4.9,2
栈桥火车站MZ观海小屋白色恋人,632,近青岛站地铁站,102,4.9,2
青岛侨归海边别墅（休闲房）,561,近青岛二中地铁站,2,5.0,2
【斯维登】斯维登度假公寓(青岛金沙滩名嘉国际)黄岛金沙滩度假区豪华市景大床房,500,近井冈山路地铁站,967,4.8,2
金沙滩精装三居室 步行三分钟到海边,795,None,35,4.9,6
崂山流清河浴场西麦窑车站两室三个大床整租,480,近崂山,3,4.9,5
地铁2号线/近海昌极地/小麦岛商圈/看山观海/有海景露台/ 独立双卧室/方正户型/南北通透二居室,2915,None,14,4.9,4
石老人浴场独栋别墅双床家庭房101含早餐,638,近会展中心地铁站,13,5.0,3
陌小马～森林木屋～观景阳台～金沙滩步行,588,近井冈山路地铁站,7,5.0,2
颐美精品酒店黄岛金沙滩度假区经济大床房,169,近积米崖地铁站,8,4.1,2
青岛金沙滩‖银沙滩‖啤酒城附近 楼下唐岛湾公园 高层海景双卧房,376,近井冈山路地铁站,5,4.8,4
慕舍·贝格酒店公寓(青岛万象城奥帆五四广场店)五四广场/万象城/奥帆中心/市政府浪漫大床房,898,近五四广场地铁站,1853,4.9,2
【睿柏】如家睿柏·云酒店(青岛石油大学吾悦广场地铁站店)黄岛金沙滩度假区豪华双床房,396,近积米崖地铁站,8,4.8,2
青岛金沙滩优享/三居四床/三分钟直达海边,695,None,11,4.9,7
碧海蓝天步行5分钟到金沙滩温馨海景二居,614,None,5,4.8,4
金沙滩啤酒广场旁欧式豪华两居,665,近井冈山路地铁站,3,4.8,5
云舒暖驿轻奢海景公寓(青岛金沙滩城市传媒店)黄岛金沙滩度假区春风如你海景复式双床房,783,近井冈山路地铁站,6,4.8,3
恒大金沙滩/近理工大学/精装看海/银沙滩/啤酒节唐岛湾/精装三居,660,近井冈山路地铁站,17,4.9,5
金沙滩啤酒节旁电梯高档海景房,695,近井冈山路地铁站,10,5.0,4
金沙滩·银沙滩·唐岛湾公园极致海景大三居,650,近井冈山路地铁站,31,5.0,8
金沙滩鑫盛海海景房,799,None,33,5.0,4
金沙滩瞰海三居,688,近井冈山路地铁站,6,4.9,7
[一客一消毒]金沙滩海风情公寓电梯海景房180度看海/步行3分钟到金沙滩/邻啤酒城,519,None,5,5.0,4
【遇见栖海】轻奢行政双床房（唐岛湾畔 近金沙滩啤酒城）,1312,None,1,5.0,2
〖初果民宿〗轻奢臻品大床房近地铁2号线、3号线近李村步行街商圈近医院近大学日式清新风温馨私享大床房,364,None,1,5.0,2
金沙滩旁温馨舒适三居,798,近井冈山路地铁站,1,4.8,6
青岛文海国际酒店黄岛金沙滩度假区复式双床房,518,近井冈山路地铁站,17,4.7,2
青岛近海欧式loft大床套房,479,近井冈山路地铁站,69,4.6,2
四海九州酒店(山东高速西海岸中心店)黄岛金沙滩度假区特惠大床房,397,近井冈山路地铁站,113,4.8,2
金沙滩[近啤酒城]一居室温馨公寓,532,None,2,5.0,3
青岛金沙滩温馨民宿多套,1388,近井冈山路地铁站,3,5.0,10
金沙滩啤酒节温馨三居室 ,999,None,22,5.0,7
青岛西海岸新区城市阳台景区温馨家庭海景房,224,近隐珠地铁站,13,5.0,4
金沙滩啤酒节海景一室一厅,789,None,17,5.0,2
【斯维登】斯维登度假公寓(青岛金沙滩名嘉国际)黄岛金沙滩度假区豪华市景双床房,500,近井冈山路地铁站,466,4.9,2
【海角瓦舍】金沙滩海尔山海湾温馨精装三居室，可住6人，全屋消毒,566,None,2,4.9,6
青岛侨归海边别墅（休闲房）,561,近青岛二中地铁站,2,5.0,2
【斯维登】斯维登度假公寓(青岛金沙滩名嘉国际)黄岛金沙滩度假区豪华市景大床房,500,近井冈山路地铁站,967,4.8,2
金沙滩精装三居室 步行三分钟到海边,795,None,35,4.9,6
崂山流清河浴场西麦窑车站两室三个大床整租,480,近崂山,3,4.9,5
金沙滩两室一厅海景房 带电梯,950,None,2,5.0,4
栈桥火车站复式loft公寓（童趣）,469,近青岛站地铁站,12,5.0,2
町说·迪维 近金沙滩/啤酒节/百寸投影,1200,近井冈山路地铁站,93,4.9,4
【佳驿精宿】银座精宿(黄岛金沙滩香江路商业街店)黄岛金沙滩度假区影音臻选家庭房,448,近井冈山路地铁站,2,5.0,3
【路客】暑期|『岛城时光』万象城|五四广场|香港中路CBD|江西路地铁站|中山公园『3居』,973,近芝泉路地铁站,16,5.0,6
超大海景⊙石老人啤酒节地铁口会展中心国信,250,近苗岭路地铁站,66,5.0,2
青岛金沙滩180度看海公寓,552,None,54,5.0,4
黄岛金沙滩金石国际广场豪华海景复式房精品（点开头像有更多房源）,848,None,1,5.0,3
町说·宠爱 近金沙滩/啤酒节/百寸投影,525,近井冈山路地铁站,95,4.8,4
觅见·轻奢 紧邻金沙滩,479,None,1,5.0,5
青岛金沙滩1分钟海景公寓一居室（前排躺在床上看海）,973,None,14,5.0,2
金沙滩海景两居室  5分钟到海边,616,None,40,5.0,5
青岛百宸文化酒店黄岛金沙滩度假区行政大床房,486,近井冈山路地铁站,9,5.0,2
火车站栈桥海洋主题风情侣家庭房,790,近青岛站地铁站,3,5.0,4
【陪你看海】消毒/麦岛/奥帆/五四/海景,1084,None,42,5.0,2
青岛翦翦轻风公寓青岛火车站/栈桥/中山路劈柴院复式云端精装海景大床房,649,近青岛站地铁站,6,4.5,2
海景民宿，步行金沙滩啤酒节,560,近井冈山路地铁站,12,5.0,2
观海两居、奥帆中心五四广场海水浴场万象城,772,近浮山所地铁站,4,5.0,4
【仁迦草堂】太清宫，儿童乐园，海边，景区,650,None,1,5.0,2
150寸巨幕IMAX观影体验 劈柴院旁 中山路栈桥火车站地铁 阳台眺望市井气息里院 离海800米,464,近青岛站地铁站,17,5.0,3
八大关锦绣园酒店(青岛别墅区店)八大关/第一海水浴场/中山公园锦绣豪华套房,1280,近中山公园地铁站,4,5.0,2
双福鑫金沙滩海景民俗,577,None,6,5.0,8
步行火车站栈桥粉色阿鲁巴的夏天可住八人,859,近高雄路地铁站,4,5.0,8
梦之家～崂山民宿～大河东客服中心～可做饭,632,近崂山,7,4.8,6
【海角十二号】金沙滩海景房  家庭出游,912,近井冈山路地铁站,5,5.0,6
凭海临风一润舍石屋,680,近崂山,5,5.0,4
【亚朵】青岛五四广场八大关亚朵S酒店五四广场/万象城/奥帆中心/市政府行政双床房,1287,近延安三路地铁站,127,4.9,2
青岛华奇凯帝酒店青岛火车站/栈桥/中山路劈柴院华景大床房,360,近青岛站地铁站,25,4.5,2
近2分钟到金沙滩/啤酒城/海景大床房…,666,None,16,5.0,4
青岛金沙滩啤酒节6号公寓双卫11人可做饭,3759,近黄岛,74,5.0,11
金沙滩啤酒城离海边900米三居室四床海景公寓,950,None,24,5.0,8
青岛海居客海景公寓黄岛金沙滩度假区投影海景大床房,574,None,7,5.0,2
青岛金沙滩啤酒节观海人家复式五居海景民宿,989,None,29,4.9,11
金沙滩温馨公寓一路之隔两居室,549,近黄岛,242,4.9,4
1青岛金沙滩啤酒城三居室海景房,679,None,1,5.0,6
金沙滩 啤酒城赶海三居套房,1559,None,3,5.0,9
金沙滩海之家海景大三居 步行3分钟到海边,944,None,52,5.0,8
【亚朵】青岛唐岛湾亚朵酒店黄岛金沙滩度假区几木大床房,628,近井冈山路地铁站,77,4.9,2
青岛金沙滩君仪公寓精品海景二居,790,None,4,5.0,4
【蓝海钧华】蓝海钧华大公寓黄岛金沙滩度假区花园家庭房,1072,None,3,4.9,3
【亚朵】青岛五四广场八大关亚朵S酒店五四广场/万象城/奥帆中心/市政府亲子大床房,1351,近延安三路地铁站,14,4.8,2
【睿柏】如家睿柏·云酒店(青岛石油大学吾悦广场地铁站店)黄岛金沙滩度假区精选家庭房,482,近积米崖地铁站,8,5.0,2
【如家精选】如家精选酒店国际会展中心/石老人海水浴场精选家庭房,486,None,3,5.0,3
亲子房#精装海景二居室#3分钟直达金沙滩#啤酒节#每客消毒#海景#躺着看海,591,None,37,5.0,5
青岛马可波罗酒店黄岛金沙滩度假区亲子房,368,近井冈山路地铁站,27,4.7,3
青岛金沙滩印象有间公寓黄岛金沙滩度假区海景单卧套房,438,近井冈山路地铁站,12,4.8,2
金沙滩啤酒节观海民宿，欧式装修风格。新小区，次高层，两居室，新装修，全新家具家电，可做饭。,497,None,7,5.0,5
黄岛金沙滩景区啤酒节公寓民宿日租舒适,761,近井冈山路地铁站,21,4.9,6
【路客】暑期|『海边时光客』市南区|270度海景房|八大关|中山公园|海水浴场|大学路海景房,1017,近汇泉广场地铁站,96,4.8,4
金沙滩电梯☞赶海☜三居5床9人☞有车位,1559,近井冈山路地铁站,64,5.0,9
金沙滩南岛小镇精装两居室可步行海边,372,近井冈山路地铁站,8,4.9,4
金沙滩中心 紧邻啤酒节 海景豪装大三居,1559,None,76,4.9,6
金沙滩/啤酒城/高档两居室/三分钟到海边,638,None,6,5.0,5
青岛海居客海景公寓黄岛金沙滩度假区双床海景房,579,近井冈山路地铁站,42,5.0,2
【樱子之家】180度海景两居、火车站附近,742,近青岛站地铁站,4,5.0,4
奥帆中心五四广场一房一厅一楼带院临海50米/灯光秀/奥帆基地/五四广场/燕儿岛网红/2-3人,794,近燕儿岛路地铁站,4,5.0,2
「77 Home 故我」五四广场 全屋海景 两居两卫投影,1027,None,13,4.9,4
【全程无接触式】青岛曼丽电影舒适大床房,390,近机场,18,4.3,2
海边之家公寓(青岛金沙滩店)黄岛金沙滩度假区两居三床套房,1110,None,31,5.0,6
【亚朵】青岛五四广场八大关亚朵S酒店五四广场/万象城/奥帆中心/市政府几木亲子大床房,1471,近延安三路地铁站,2,5.0,2
青岛华奇凯帝酒店青岛火车站/栈桥/中山路劈柴院华景豪华大床房,518,近青岛站地铁站,8,4.5,2
