民宿标题,价格,地利,评论数,得分,适合居住人数
传媒大学高碑店超级蜂巢大飘窗公寓,338,近传媒大学地铁站,7,5.0,2
【智尚】Zsmart智尚酒店(北京西客站北广场店)北京西站/丽泽商务区智尚大床房,643,近北京西站地铁站,107,4.5,2
北京万科红温馨小一居,448,近宋家庄地铁站,150,4.6,2
【布丁精选】布丁精选酒店(北京国贸永安里地铁站店)北京站/建国门地区精选大床房,398,近永安里地铁站,139,4.6,2
北京山士小筑天安门/王府井地区流水别院大床房,680,近张自忠路地铁站,78,4.8,2
北京布提克精品酒店首都机场/新国展地区标准大床间,170,近国展地铁站,1651,4.7,2
复兴门301医院地铁1号线天安门北欧套房,670,None,5,5.0,4
【如家精选】如家精选酒店(北京宋家庄地铁站店)劲松/潘家园地区精选商务房,503,近宋家庄地铁站,185,4.5,2
复兴门301医院地铁1号线天安门北欧套房,670,None,5,5.0,4
【如家精选】如家精选酒店(北京宋家庄地铁站店)劲松/潘家园地区精选商务房,503,近宋家庄地铁站,185,4.5,2
【觅舍•冬雪】南站肿瘤医院高层舒适房,428,None,1,5.0,2
平 谷·民 宿—29号儿童花园【平谷金海湖/平谷石林峡/亲子/轰趴/团建】,2870,None,3,5.0,10
【喆啡】喆啡酒店(北京南站永定门外地铁站店)永定门/南站/大红门/南苑地区醇享大床房(无窗),557,None,15,4.7,2
【速8】速8酒店永定门/南站/大红门/南苑地区标准大床房,413,None,8,4.7,2
【宜巢】天安门工体三里屯温馨大床房,798,近东四十条地铁站,28,5.0,2
安贞医院 华致三人间独立卫生间,440,None,5,4.9,3
金海湖晨澜居·云间,398,None,3,5.0,4
土桥北里精装LOFT,335,近土桥地铁站,4,5.0,4
朝阳北路常楹天街标准双床房,413,近常营地铁站,6,5.0,2
馨JN天安门前门王府井直达高颜值一居室,508,近木樨园地铁站,12,4.9,2
【喆啡】喆啡酒店(北京站地铁站店)北京站/建国门地区醇享生活大床房(无窗),532,近建国门地铁站,266,4.8,2
【有戏电影酒店】有戏电影酒店(北京六里桥店)总部基地/丰台体育中心/南宫地区电影大床房,554,近六里桥地铁站,861,4.7,2
【羽丝】60寸小米大投近角门西/东单/天安门/博爱医院国家康复中心/私享阳光落地大窗一居室,568,None,1,5.0,2
金海湖晨澜居·云间,398,None,3,5.0,4
土桥北里精装LOFT,335,近土桥地铁站,4,5.0,4
朝阳北路常楹天街标准双床房,413,近常营地铁站,6,5.0,2
馨JN天安门前门王府井直达高颜值一居室,508,近木樨园地铁站,12,4.9,2
【喆啡】喆啡酒店(北京站地铁站店)北京站/建国门地区醇享生活大床房(无窗),532,近建国门地铁站,266,4.8,2
【有戏电影酒店】有戏电影酒店(北京六里桥店)总部基地/丰台体育中心/南宫地区电影大床房,554,近六里桥地铁站,861,4.7,2
【羽丝】60寸小米大投近角门西/东单/天安门/博爱医院国家康复中心/私享阳光落地大窗一居室,568,None,1,5.0,2
【COHO】艺术四合院之社区的电影放映员篇（近张自忠地铁站簋街南锣鼓巷后海雍和宫三里屯工体东直门）,756,None,2,5.0,2
【可月租】【夏末】临会议中心鸟巢五道口法式小屋,529,近安立路地铁站,13,4.8,2
怀柔风景区独立别墅，风景秀丽空气清新,2822,None,11,4.9,12
【秋果】秋果酒店(北京朝阳北路十里堡地铁站店)国贸地区明星商务双床房,597,近十里堡地铁站,521,4.9,2
北京阅微庄四合院民宿天安门/王府井地区豪华大床间,791,近东四地铁站,148,4.8,2
投影*电影、传媒大学、超级蜂巢、精装一居室公寓,371,None,2,5.0,2
北京景里红驿栈酒店三里屯/工体/东直门地区商务套房,1242,近东直门地铁站,49,4.9,1
『思•Home』竞技主题•复古风•双电脑•地铁5号线,488,None,2,5.0,2
北京阅微庄四合院民宿天安门/王府井地区豪华大床间,791,近东四地铁站,148,4.8,2
投影*电影、传媒大学、超级蜂巢、精装一居室公寓,371,None,2,5.0,2
北京景里红驿栈酒店三里屯/工体/东直门地区商务套房,1242,近东直门地铁站,49,4.9,1
『思•Home』竞技主题•复古风•双电脑•地铁5号线,488,None,2,5.0,2
【如家】如家酒店(北京国展柳芳地铁站店)国展中心地区大床房B(无窗),446,近柳芳地铁站,140,4.6,2
【亚朵】北京望京798ZHotel望京/酒仙桥/798地区Classic民谣大床房,781,None,147,4.8,2
1特色大床【荣府老宅】故宫天安门南锣后海,999,近什刹海地铁站,9,4.8,2
【全季】全季酒店(北京欢乐谷店)欢乐谷游乐区大床房,592,近南楼梓庄地铁站,69,4.8,2
【如家】如家酒店(北京首都机场店)首都机场/新国展地区标准双床房B,291,近T2航站楼地铁站,614,4.5,2
【喆啡】喆啡酒店(北京站天坛公园店)前门/天坛公园/崇文门商务大床房,888,近广渠门内地铁站,150,5.0,2
【速8】速8酒店永定门/南站/大红门/南苑地区标准双床房,467,None,6,4.8,2
玉渡山、龙庆峡，野鸭湖，温泉，私家花园独栋别墅~芷兰雅聚精品民宿,3104,None,81,5.0,16
【亚朵】北京公益西桥亚朵酒店永定门/南站/大红门/南苑地区高级大床房,680,None,195,4.9,2
西直门北师大，北邮高考附近简约风短租,486,近西直门地铁站,40,4.9,2
首都机场宜家HOME免费接送机4号,329,近T3航站楼地铁站,9,4.8,4
西直门北师大，北邮高考附近简约风短租,486,近西直门地铁站,40,4.9,2
首都机场宜家HOME免费接送机4号,329,近T3航站楼地铁站,9,4.8,4
望京海豚湾公寓大床房,509,近阜通地铁站,119,4.9,2
北京诚辉商务酒店国贸地区经济温馨大床房(无窗),331,近四惠地铁站,221,4.5,2
【99优选】99优选酒店(北京回龙观东大街地铁站店)回龙观/天通苑地区大床房B(无窗),256,None,23,4.8,2
香草，北京站中国肿瘤医院天安门故宫潘家园,664,近十里河地铁站,3,5.0,4
【麗枫】麗枫酒店(北京南站木樨园地铁站店)永定门/南站/大红门/南苑地区自在大床房,566,None,78,4.9,2
地中海清新风/毗邻三里屯 大使馆,549,近东直门地铁站,13,4.9,2
【如家精选】如家精选酒店(北京广安门丽泽金融区店)永定门/南站/大红门/南苑地区精选商务房,560,近广安门内地铁站,611,4.8,2
天坛医院总部基地花乡温馨精装公寓,483,None,4,5.0,2
【喆啡】喆啡酒店(北京南站永定门外地铁站店)永定门/南站/大红门/南苑地区醇享双床房(无窗),579,None,5,5.0,2
【7天】7天酒店(北京西直门交通大学动物园店)西直门/北京展览馆地区经济房(无窗),398,近动物园地铁站,54,4.6,2
【秋果】秋果酒店(北京东直门雍和宫簋街店)三里屯/工体/东直门地区动感影音和风间,756,近雍和宫地铁站,213,4.8,2
投影巨幕 简欧-世贸天阶楼上的高端私人影院公寓 ，高层大窗,796,近东大桥地铁站,5,5.0,2
【星程】星程酒店(北京丰管路店)北京西站/丽泽商务区双床房A,416,近丰台东大街地铁站,28,4.8,2
【秋果】秋果酒店(北京东直门雍和宫簋街店)三里屯/工体/东直门地区动感影音和风间,756,近雍和宫地铁站,213,4.8,2
投影巨幕 简欧-世贸天阶楼上的高端私人影院公寓 ，高层大窗,796,近东大桥地铁站,5,5.0,2
【星程】星程酒店(北京丰管路店)北京西站/丽泽商务区双床房A,416,近丰台东大街地铁站,28,4.8,2
双地铁楼上天坛王府井东单附近家庭房,788,近蒲黄榆地铁站,243,4.8,4
【速8】速8酒店(北京六里桥地铁站店)北京西站/丽泽商务区家庭房,532,近六里桥地铁站,72,4.7,3
北京悦居·中国酒店望京/酒仙桥/798地区大床房,586,近阜通地铁站,603,4.8,2
粉色小屋，紧邻工业大学，欢乐谷潘家园,338,近北工大西门地铁站,2,5.0,2
天坛医院万达总部基地西客站精美公寓,445,None,5,5.0,2
北京永兴花园商务酒店公主坟/五棵松/石景山游乐园地区标准双床间,488,近海淀五路居地铁站,129,4.9,2
【如家精选】如家精选酒店(北京东四店)天安门/王府井地区精选商务房,621,近张自忠路地铁站,1022,4.8,2
国贸 CBD7号线地铁欢乐谷浪漫小清新房,598,近百子湾地铁站,47,4.9,2
【亚朵】北京望京798ZHotel望京/酒仙桥/798地区Jazz爵士大床房,689,None,150,4.8,2
北京诚辉商务酒店国贸地区家庭房,454,近四惠地铁站,75,4.5,3
【速8精选】速8精选酒店燕莎/朝阳公园商业区标准大床房,451,None,17,5.0,2
北京启航国际酒店首都机场/新国展地区标准间,480,近国展地铁站,73,4.6,2
【亚朵】北京望京798ZHotel望京/酒仙桥/798地区Jazz爵士大床房,689,None,150,4.8,2
北京诚辉商务酒店国贸地区家庭房,454,近四惠地铁站,75,4.5,3
【速8精选】速8精选酒店燕莎/朝阳公园商业区标准大床房,451,None,17,5.0,2
北京启航国际酒店首都机场/新国展地区标准间,480,近国展地铁站,73,4.6,2
【全季】全季酒店(北京东坝中路店)首都机场/新国展地区高级大床房A,596,None,17,4.9,2
【麗枫】麗枫酒店(北京通州北关地铁站店)果园环岛/通州区豪华双床房,526,近通州北关地铁站,88,4.9,2
「「初见」150寸高清投影专享影院榻诺德榻米大床汉威万达广场汽车博物馆,480,None,5,5.0,2
北京西站六里桥东宣武医院阳光榻榻米,710,近六里桥东地铁站,3,4.9,4
永利国际公寓商务双床房,944,近东四十条地铁站,11,4.8,4
望京(葵花家)北欧风双飘窗豪华温馨公寓4,661,近阜通地铁站,18,5.0,2
【桔子水晶】桔子水晶北京前门酒店前门/天坛公园/崇文门豪华大床房,881,近珠市口地铁站,1159,4.9,2
【和颐】和颐酒店(北京团结湖地铁站店)燕莎/朝阳公园商业区和颐惠选大床房(无窗),488,近团结湖地铁站,538,4.5,2
《回忆》朝阳区超级蜂巢有投影，可长租可短租，中国传媒大学高碑店地铁直达天安门，大飘窗可做饭独立整套,368,近传媒大学地铁站,8,4.9,2
【如家精选】如家精选酒店(北京宋家庄地铁站店)劲松/潘家园地区精选双床房,500,近宋家庄地铁站,192,4.6,2
十里河地铁，弘善家园 单间可住三人 ,260,None,3,4.9,3
北京西站六里桥东宣武医院阳光榻榻米,710,近六里桥东地铁站,3,4.9,4
永利国际公寓商务双床房,944,近东四十条地铁站,11,4.8,4
望京(葵花家)北欧风双飘窗豪华温馨公寓4,661,近阜通地铁站,18,5.0,2
【桔子水晶】桔子水晶北京前门酒店前门/天坛公园/崇文门豪华大床房,881,近珠市口地铁站,1159,4.9,2
【和颐】和颐酒店(北京团结湖地铁站店)燕莎/朝阳公园商业区和颐惠选大床房(无窗),488,近团结湖地铁站,538,4.5,2
《回忆》朝阳区超级蜂巢有投影，可长租可短租，中国传媒大学高碑店地铁直达天安门，大飘窗可做饭独立整套,368,近传媒大学地铁站,8,4.9,2
【如家精选】如家精选酒店(北京宋家庄地铁站店)劲松/潘家园地区精选双床房,500,近宋家庄地铁站,192,4.6,2
十里河地铁，弘善家园 单间可住三人 ,260,None,3,4.9,3
天安门工体三里屯地铁旁豪华一居,686,近东四十条地铁站,45,4.9,2
【麗枫】麗枫酒店(北京通州环球果园地铁站店)果园环岛/通州区豪华套房,436,近梨园地铁站,202,4.9,2
双井劲松十里河10号线直达地铁口楼上拎包入住精装公寓,567,近宋家庄地铁站,36,4.8,2
北京宁和园民宿上地产业园/西三旗和风主题房B,330,近上地地铁站,5,5.0,2
【麗枫】麗枫酒店(北京中关村人民大学地铁站店)中关村/五道口豪华大床房,888,近人民大学地铁站,869,4.8,2
【秋果】秋果酒店(北京南站广安门大观园店)北京西站/丽泽商务区明星商务间,570,近广安门内地铁站,1285,4.9,2
【希岸】希岸酒店(北京南站木樨园地铁站店)永定门/南站/大红门/南苑地区希岸豪华大床房,476,近木樨园地铁站,134,4.8,1
北京宁和园民宿上地产业园/西三旗和风主题房B,330,近上地地铁站,5,5.0,2
【麗枫】麗枫酒店(北京中关村人民大学地铁站店)中关村/五道口豪华大床房,888,近人民大学地铁站,869,4.8,2
【秋果】秋果酒店(北京南站广安门大观园店)北京西站/丽泽商务区明星商务间,570,近广安门内地铁站,1285,4.9,2
【希岸】希岸酒店(北京南站木樨园地铁站店)永定门/南站/大红门/南苑地区希岸豪华大床房,476,近木樨园地铁站,134,4.8,1
长租优惠！1中式大床【荣公子】地铁旁四合院中式风,784,近什刹海地铁站,112,4.9,2
北京有巢公馆城市酒店亦庄地区特惠大床房,321,近亦庄文化园地铁站,65,4.7,2
【希岸】希岸酒店(北京南站木樨园地铁站店)永定门/南站/大红门/南苑地区希岸雅致房(无窗),442,近木樨园地铁站,108,4.9,2
【派柏】如家派柏·云酒店(北京常营地铁站店)传媒大学/管庄地区商务大床房,454,近常营地铁站,343,4.6,2
北京远帆酒店传媒大学/管庄地区豪华套房,412,近草房地铁站,7,4.9,2
【如家商旅】如家商旅酒店(北京丽泽金融商务区中国戏曲学院店)北京西站/丽泽商务区商务大床房(无窗),541,近纪家庙地铁站,23,4.8,2
投影*电影、落地飘窗设计、超级蜂巢、传媒大学、精装独立一居室,371,None,2,5.0,2
【麗枫】麗枫酒店(北京南站洋桥店)永定门/南站/大红门/南苑地区豪华大床房,658,近角门东地铁站,480,4.8,2
【行运|观景投影loft套房 】古北水镇/长城源著二期/私享巨幕影院/雅聚两居带小院/可做饭(含接送,519,None,4,5.0,4
北京商都酒店永定门/南站/大红门/南苑地区豪华大床房,527,近北京南站地铁站,7,5.0,2
《流星》朝阳区超级蜂巢，可长短租，中国传媒大学，国贸高碑店地铁直达天安门，大飘窗&可做饭&独立整套房,368,近传媒大学地铁站,2,5.0,2
投影*电影、落地飘窗设计、超级蜂巢、传媒大学、精装独立一居室,371,None,2,5.0,2
【麗枫】麗枫酒店(北京南站洋桥店)永定门/南站/大红门/南苑地区豪华大床房,658,近角门东地铁站,480,4.8,2
【行运|观景投影loft套房 】古北水镇/长城源著二期/私享巨幕影院/雅聚两居带小院/可做饭(含接送,519,None,4,5.0,4
北京商都酒店永定门/南站/大红门/南苑地区豪华大床房,527,近北京南站地铁站,7,5.0,2
《流星》朝阳区超级蜂巢，可长短租，中国传媒大学，国贸高碑店地铁直达天安门，大飘窗&可做饭&独立整套房,368,近传媒大学地铁站,2,5.0,2
应梦晓筑民宿  超大泳池 玉渡山  龙庆峡 古崖居 世葡园 世园公园  烧烤轰趴,3189,None,33,5.0,12
【桔子酒店】桔子酒店(北京中关村软件园店)香山/八大处风景区都市雅痞大床房,805,None,5,5.0,2
【全季】全季酒店(北京南站赵公口店)永定门/南站/大红门/南苑地区高级大床房,607,None,4,5.0,2
【睿柏】如家睿柏·云酒店(北京南站洋桥店)永定门/南站/大红门/南苑地区标准双床房,474,近北京南站地铁站,144,4.4,2
【非繁城品】非繁城品酒店·北京三元桥燕莎使馆区店燕莎/朝阳公园商业区非繁高级双床房,694,None,37,4.8,2
【如家精选】如家精选酒店(北京广渠门地铁站店)北京站/建国门地区精选商务房,588,近广渠门外地铁站,306,4.8,2
【派柏】如家派柏·云酒店(北京常营地铁站店)传媒大学/管庄地区惠选大床房,436,近常营地铁站,221,4.6,2
【亚朵】北京东直门亚朵S酒店国展中心地区高级双床房,836,近柳芳地铁站,1080,4.8,2
【希岸】希岸酒店(北京宋家庄地铁站店)劲松/潘家园地区玲珑大床房,420,近肖村地铁站,198,4.9,1
【如家精选】如家精选酒店(北京广安门丽泽金融区店)永定门/南站/大红门/南苑地区精选双床房,626,近广安门内地铁站,70,4.9,2
【如家精选】如家精选酒店(北京广安门丽泽金融区店)永定门/南站/大红门/南苑地区精选双床房,626,近广安门内地铁站,70,4.9,2
【秋果】秋果酒店(北京安贞医院店)马甸/安贞地区精致大床房,701,None,219,4.9,2
北京山叶红酒店香山/八大处风景区精品单人房,337,近茶棚地铁站,118,4.7,1
北京何所有酒店永定门/南站/大红门/南苑地区舒适温泉房(无窗),430,近刘家窑地铁站,250,4.5,2
欧式浪漫风情屋 恒大,395,近焦化厂地铁站,3,4.9,2
【麗枫】麗枫酒店(北京欢乐谷店)欢乐谷游乐区豪华大床房,546,None,87,4.8,2
北京万泰星愿精品主题酒店永定门/南站/大红门/南苑地区琴瑟和鸣,329,近草桥地铁站,3,4.7,2
【和颐】和颐酒店(北京石景山万达广场店)公主坟/五棵松/石景山游乐园地区和颐商务房,580,近八宝山地铁站,538,4.7,2
【全季】全季酒店(北京奥体中心鸟巢店)亚运村/奥体中心地区大床房,917,None,8,4.9,2
【麗枫】麗枫酒店(北京学院路六道口地铁站店)中关村/五道口商务大床房,798,近六道口地铁站,130,4.8,2
【秋果】秋果S酒店(北京首都机场二店)首都机场/新国展地区智能精选明星商务间,482,近T2航站楼地铁站,450,4.9,2
【秋果】秋果酒店(北京东直门雍和宫簋街店)三里屯/工体/东直门地区明星商务间,676,近雍和宫地铁站,1514,4.9,2
天坛医院丰台科技园轻奢大床房,458,None,1,5.0,2
万爱情侣酒店(北京芍药居地铁站店)亚运村/奥体中心地区挚爱系,482,近芍药居地铁站,42,4.8,2
地铁步行二分钟/公益西桥/双朝南两居室/北京南站,748,None,3,5.0,4
北京布提克精品酒店首都机场/新国展地区高级大床房,280,近国展地铁站,39,4.5,2
瑞兆酒店(北京国贸店)国贸地区商务大床房,392,近双井地铁站,154,4.5,2
馨KK天安门前门王府井直达高颜值北欧风,508,近木樨园地铁站,4,4.9,2
【城市精选】城市精选酒店(北京国贸劲松地铁站店)劲松/潘家园地区特惠大床房,498,None,29,4.9,2
云谷居金海湖8号,91,None,1,5.0,2
【秋果】秋果酒店(北京西直门交通大学店)西直门/北京展览馆地区明星商务间无霾新风房,632,None,59,4.8,2
【秋果】秋果酒店(北京南站广安门大观园店)北京西站/丽泽商务区精致标准间,519,近广安门内地铁站,323,4.9,2
【亚朵】北京复兴门亚朵酒店西单/金融街地区雅致房,919,近复兴门地铁站,209,4.9,2
【麗枫】麗枫酒店(北京学院路六道口地铁站店)中关村/五道口雅致大床房,756,近六道口地铁站,334,4.9,2
【喆啡】喆啡酒店(北京国贸慈云寺四惠地铁站店）国贸地区醇享大床房,528,None,18,4.9,2
南四环鸿博家园六区 城外城汽配城旁,600,None,1,5.0,6
睿士家居主题酒店(北京宋家庄地铁站店)劲松/潘家园地区家居主题特色圆床房,369,近宋家庄地铁站,23,4.6,2
北京阳光嘉誉金灿酒店西直门/北京展览馆地区精选大床房,760,近车公庄地铁站,329,4.8,2
【如家商旅】如家商旅酒店(北京四季青桥店)公主坟/五棵松/石景山游乐园地区商旅商务房(无窗),662,近海淀五路居地铁站,160,4.9,2
【富驿时尚】富驿时尚酒店(北京亦庄创意生活广场店)亦庄地区舒适大床房,354,近万源街地铁站,604,4.8,2
荣府老宅酒店(北京南锣鼓巷店)后海/南锣鼓巷地区庭院大床房,782,近鼓楼大街地铁站,55,4.8,2
【非繁城品】非繁城品酒店·北京三元桥燕莎使馆区店燕莎/朝阳公园商业区非繁高级双床房,694,None,37,4.8,2
北京南站双地铁楼上崇文门东单经济双床房,798,近蒲黄榆地铁站,34,5.0,4
北京吉庆堂四合院特色民宿后海/南锣鼓巷地区西厢北房,634,近安定门地铁站,5,4.9,2
【喆啡】喆啡酒店(北京南站洋桥店)永定门/南站/大红门/南苑地区啡凡景观套房,842,None,3,5.0,2
北京万泰星愿精品主题酒店永定门/南站/大红门/南苑地区琴瑟和鸣,329,近草桥地铁站,3,4.7,2
北京江苏大厦国展中心地区豪华单间,700,近和平里北街地铁站,84,4.8,2
【喆啡】喆啡酒店(北京站地铁站店)北京站/建国门地区醇享生活大床房(无窗),532,近建国门地铁站,266,4.8,2
近北京站阳光景观房女生六人间,87,None,2,5.0,6
【万豪行政公寓(Marriott Executive Apartments)】豪华一居室公寓,1731,近王府井地铁站,188,4.8,1
北医三院大床房,289,近西土城地铁站,9,4.7,2
北京金融街行政公寓西单/金融街地区三居室,2345,近阜成门地铁站,81,4.8,6
MAX HOTELS(北京酒仙桥店)望京/酒仙桥/798地区ZMAX·设计师尊悦双床房,710,None,12,5.0,2
【COHO】一室艺术四合院（近簋街/南锣鼓巷/雍和宫/王府井/三里屯/工体/东直门/中医院),701,None,7,5.0,2
WeLight逐光酒店(北京西直门店)西直门/北京展览馆地区舒适双床房,694,近新街口地铁站,70,4.8,2
浪漫舒缓 loft 新国展地铁房 南法信望京清华,270,近南法信地铁站,6,5.0,2
【悦公寓】环球园景特色两居室,546,None,4,5.0,4
北京行者居酒店劲松/潘家园地区主题圆床房(无窗),428,近宋家庄地铁站,441,4.5,2
北京启航国际酒店首都机场/新国展地区标准间,480,近国展地铁站,73,4.6,2
【麗枫】麗枫酒店(北京通州北关地铁站店)果园环岛/通州区商务双床房,556,近通州北关地铁站,43,4.9,2
北京宏泉商务酒店总部基地/丰台体育中心/南宫地区特价大床房,357,近郭庄子地铁站,93,4.6,2
北京宅一起精选酒店北京西站/丽泽商务区静音单人房,399,近六里桥东地铁站,65,4.8,1
北京金地尚品主题酒店劲松/潘家园地区异域风情豪华大床房(九选一),458,近宋家庄地铁站,22,4.3,2
【亚朵】北京望京798艺术区亚朵酒店望京/酒仙桥/798地区几木双床房,956,近高家园（暂缓开通）地铁站,40,4.9,2
通州环球影城土桥地铁复式通天安门王府井,654,近土桥地铁站,52,5.0,4
地铁边近欢乐谷国贸天安门回家的感觉,902,近大郊亭地铁站,12,4.9,4
二环内高档LOFT公寓-步行天安门故宫前门大街天坛大栅栏-地铁3分钟-走路看升旗,1380,None,9,4.8,7
【尊茂】北京辰茂鸿翔酒店亚运村/奥体中心地区高级标准间,503,近牡丹园地铁站,537,4.3,2
【诗和远方】成寿寺地铁旁近故宫王府井三里屯高端公寓,511,近成寿寺地铁站,11,5.0,2
通州北关地铁6号线Loft复式,343,近通州北关地铁站,6,4.8,2
【派柏】如家派柏·云酒店(北京常营地铁站店)传媒大学/管庄地区惠选大床房,436,近常营地铁站,221,4.6,2
维酒店·凡(北京五道口地铁站店)中关村/五道口V凡·商旅大床房,708,None,48,4.8,2
【如家精选】如家精选酒店(北京宋家庄地铁站店)劲松/潘家园地区精选双床房,500,近宋家庄地铁站,192,4.6,2
崇文门东单北京南站地铁直达同仁协和住五人,788,近蒲黄榆地铁站,26,4.9,5
北京贵州大厦国展中心地区高级大床间,1058,None,27,4.8,1
【麗枫】麗枫酒店(北京欢乐谷店)欢乐谷游乐区浪漫优享房,706,None,11,4.9,2
【喆啡】喆啡酒店(北京国贸商务区百子湾地铁站店)国贸地区醇享生活大床房(无窗),561,None,51,4.8,2
北京诚辉商务酒店国贸地区家庭房,454,近四惠地铁站,75,4.5,3
【秋果】秋果酒店(北京朝阳北路十里堡地铁站店)国贸地区影音和风间,620,近十里堡地铁站,296,4.9,2
【全季】全季酒店(北京欢乐谷店)欢乐谷游乐区大床房,592,近南楼梓庄地铁站,69,4.8,2
三里屯-近太古里-商务大床房《中俊•世界城》近CBD行政区•世贸天阶，酒吧一条街,1030,None,3,5.0,2
【全季】全季酒店(北京奥体中心鸟巢店)亚运村/奥体中心地区大床房,917,None,8,4.9,2
南三环 宋家庄地铁站 loft公寓,799,近宋家庄地铁站,47,4.9,2
【维也纳智好】维也纳智好酒店(北京建国门地铁站店)高级大床房（无窗）（有空气净化器）,630,None,9,4.8,2
北京川航大酒店首都机场/新国展地区标准双床房,493,近T3航站楼地铁站,483,4.5,2
北京亚太花园酒店果园环岛/通州区商务标准大床间,541,近梨园地铁站,846,4.5,1
【全季】全季酒店(北京广渠门店)北京站/建国门地区双床房,737,近广渠门外地铁站,54,4.9,2
北京飞天大厦劲松/潘家园地区豪华套房,1326,近广渠门外地铁站,10,4.9,2
万般皆是缘  众里寻栖宿  复试房屋,403,None,18,5.0,3
北京百纳烟台山商务酒店西单/金融街地区豪华套房,1281,近平安里地铁站,6,5.0,2
【有戏电影酒店】有戏电影酒店(北京西直门展览馆路店)西直门/北京展览馆地区电影套房,1006,近车公庄西地铁站,8,4.8,2
枫岛酒店(北京杨闸环岛店)传媒大学/管庄地区Green·休闲单人房,246,近管庄地铁站,184,4.8,1
北京国谊民宿西直门/北京展览馆地区行政套间,1010,近动物园地铁站,11,5.0,2
【维也纳国际】维也纳国际酒店总部基地/丰台体育中心/南宫地区豪华大床房,531,None,14,4.9,2
【喆啡】喆啡酒店(北京站天坛公园店)前门/天坛公园/崇文门醇享生活房,611,近广渠门内地铁站,292,4.8,2
北京诚辉商务酒店国贸地区商务大床房,380,近四惠地铁站,134,4.4,2
【速8精选】速8精选酒店燕莎/朝阳公园商业区商务大床房,449,None,5,4.9,2
京玺酒店国贸地区精选大床房-全屋智能,711,None,109,5.0,2
地铁旁【三里屯太古里旁】【私人影院】【大阳台飘窗】【长住特惠】/东直门/工体/国贸/轻奢大床房,1658,None,272,5.0,2
【玉见美屋】轻奢复古风 物资学院巨幕投影近环球影城首都机场南锣鼓巷国贸CBD世贸天阶三里屯王府井西单,318,None,4,5.0,2
【秋果】秋果酒店(北京朝阳北路十里堡地铁站店)国贸地区明星商务双床房,597,近十里堡地铁站,521,4.9,2
【汉庭优佳】汉庭优佳酒店(北京南站马家堡店)永定门/南站/大红门/南苑地区高级大床房,516,近角门东地铁站,32,4.6,2
百纳烟台山酒店(北京万丰路店)公主坟/五棵松/石景山游乐园地区高级标准间,750,近六里桥地铁站,545,4.9,2
北京悦居·中国酒店望京/酒仙桥/798地区家庭间,652,近阜通地铁站,44,4.8,3
«Morandi.莫兰迪～»百子湾120寸高清投影Loft一居.可洗衣做饭下单请先咨询,498,None,16,4.9,2
【漫心】漫心北京广渠门酒店劲松/潘家园地区心悦高级标准房,841,近广渠门外地铁站,65,5.0,2
【开心客栈】近大兴国际机场免费接送机（3公里10分钟车程）,199,None,5,5.0,2
【亚朵】北京望京798艺术区亚朵酒店望京/酒仙桥/798地区行政大床房,910,近高家园（暂缓开通）地铁站,133,4.9,2
【维也纳国际】维也纳国际酒店总部基地/丰台体育中心/南宫地区商务大床房,569,None,32,4.9,2
北京天坛崇文门双地铁直达协和双床房,788,近蒲黄榆地铁站,10,4.8,4
【希岸】希岸酒店(北京南站木樨园地铁站店)永定门/南站/大红门/南苑地区颜值Lab房,509,近木樨园地铁站,10,5.0,1
北京站北京南站有厨房东单同仁协和双床房,788,近蒲黄榆地铁站,17,4.8,4
朗丽兹北京亚运村鸟巢酒店亚运村/奥体中心地区豪华家庭房,871,近惠新西街北口地铁站,176,4.8,3
MAX HOTELS(北京酒仙桥店)望京/酒仙桥/798地区ZMAX·设计师舒适双床房,679,None,24,4.8,2
【和颐】和颐至尚酒店(北京上地软件园店)上地产业园/西三旗和颐豪华大床房,816,近上地地铁站,105,4.8,2
北京亚太花园酒店果园环岛/通州区商务标准大床间,541,近梨园地铁站,846,4.5,1
【全季】全季酒店(北京广渠门店)北京站/建国门地区双床房,737,近广渠门外地铁站,54,4.9,2
北京飞天大厦劲松/潘家园地区豪华套房,1326,近广渠门外地铁站,10,4.9,2
万般皆是缘  众里寻栖宿  复试房屋,403,None,18,5.0,3
北京百纳烟台山商务酒店西单/金融街地区豪华套房,1281,近平安里地铁站,6,5.0,2
【有戏电影酒店】有戏电影酒店(北京西直门展览馆路店)西直门/北京展览馆地区电影套房,1006,近车公庄西地铁站,8,4.8,2
枫岛酒店(北京杨闸环岛店)传媒大学/管庄地区Green·休闲单人房,246,近管庄地铁站,184,4.8,1
北京国谊民宿西直门/北京展览馆地区行政套间,1010,近动物园地铁站,11,5.0,2
【维也纳国际】维也纳国际酒店总部基地/丰台体育中心/南宫地区豪华大床房,531,None,14,4.9,2
【喆啡】喆啡酒店(北京站天坛公园店)前门/天坛公园/崇文门醇享生活房,611,近广渠门内地铁站,292,4.8,2
北京诚辉商务酒店国贸地区商务大床房,380,近四惠地铁站,134,4.4,2
【速8精选】速8精选酒店燕莎/朝阳公园商业区商务大床房,449,None,5,4.9,2
京玺酒店国贸地区精选大床房-全屋智能,711,None,109,5.0,2
地铁旁【三里屯太古里旁】【私人影院】【大阳台飘窗】【长住特惠】/东直门/工体/国贸/轻奢大床房,1658,None,272,5.0,2
