民宿标题,价格,地利,评论数,得分,适合居住人数
【奢夜知魅】高端私人聚会轰趴房 品质复古工业风 面具换装  多品种桌游 完美燃爆激情一刻,229,None,3,4.9,2
Lucky house工业风摄影主题民宿 近夜市小吃街 财大地铁站 中华石园 ,258,近双林地铁站,12,5.0,2
聚美精品公寓(天津站店)天津站/古文化街/意大利风情区特惠商务大床房,111,近靖江路地铁站,38,4.5,2
天津站/意大利景区/古文化街/天津之眼,199,近天津站地铁站,8,5.0,2
【智尚】Zsmart智尚酒店(天津金融自贸区于家堡高铁站店)东疆湾度假区精选标准间,130,近市民广场地铁站,19,4.4,2
[柚子短租公寓]私密性强，近商圈，大型超市，学校，健身广场，KTV,108,None,12,5.0,2
ins清新幔帐,173,None,3,4.9,2
天津站 阿斯本小镇 远洋 天津之眼市中心,394,近远洋国际中心地铁站,27,4.9,4
MUJI无印良品简适美学大床房海河美景,319,近东兴路地铁站,25,5.0,2
天津生态城简约一居，方特航母公园海洋博物馆,230,None,8,4.9,4
【小鹿·十九】肿瘤医院200米/长租优惠,239,近肿瘤医院地铁站,3,5.0,4
【滨海机场】慢阅Mytalo繁星,204,None,4,5.0,2
天津缘定摩天轮公寓天津西站商圈热恋情调圆床主题房,131,近西北角地铁站,115,4.6,2
【烟雨知秋】北欧简约LOFT家庭出游聚会六人间 轰趴三床房 百平高清私人影院 自动麻将机 免费停车,334,None,4,5.0,6
天津万家优选公寓天津站/古文化街/意大利风情区精品大床房,176,近天津站地铁站,111,4.8,2
小白楼五大道，浪漫观景，巨幕投影大床房,221,None,7,5.0,2
【三生烟火】水墨兰亭超清巨幕投影（近天津之眼）,224,None,25,5.0,2
（瀚程公寓）投影房、机场、华明田园风loft复式,174,近滨海国际机场地铁站,6,5.0,2
菲诺·皇冠假日国际公寓(天津机场空港铁三院店)滨海国际机场商圈特惠大床房,225,近滨海国际机场地铁站,505,4.9,2
极米H2观影房/20点后入住/不能连住/12点退房,228,近泰达地铁站,19,5.0,2
极米H2观影房/20点后入住/不能连住/12点退房,228,近泰达地铁站,19,5.0,2
天津花漾雅筑精品酒店式公寓滨江道/小白楼/五大道度假区椛之风情漾之筑房,280,近南楼地铁站,195,4.9,2
天津站/意式风情街/海河景区/轻奢大床房,181,近远洋国际中心地铁站,1,4.5,2
网红ins风之婚纱套房。,311,近泰达地铁站,6,5.0,3
天津站‖海河意风街‖滨江道‖万达爱心民宿,185,近屿东城地铁站,5,5.0,4
弗莱漫服务公寓(天津熙悦汇店)天津大学/南开大学舒适大床房,198,近芥园西道地铁站,61,4.8,2
【路客】暑期|『伦回』爱琴海购物公园|万达广场|泰兴南路1min『Loft1居』|投影剧幕,292,近津塘路地铁站,26,5.0,2
津南海教园咸水沽欧式清新温馨一居室,168,None,16,4.9,2
温馨湾Loft100寸巨幕投影 落地大窗,213,近泰达地铁站,21,4.8,2
【亚朵】天津南开大学亚朵酒店天津大学/南开大学高级双床房,533,近一中心医院地铁站,268,4.9,2
AOLE·浮游 温馨一居 公寓 远洋国际 15min天津站 意大利风情区|天津之眼,193,None,55,5.0,2
AOLE·暖白 温馨两居公寓 滨海机场 15min空港 SM|奥特莱斯,265,None,32,5.0,4
新濠广场近商圈邻永旺近大学民宿Loft,176,None,3,4.6,2
【盛夏光年】邻天津站/温馨一居,206,None,3,4.8,2
熙舍允合空间大床宽荧幕投影房,225,近南楼地铁站,16,5.0,2
天津钱堆儿青年公寓滨海国际机场商圈阳光大床房,145,近滨海国际机场地铁站,13,4.9,2
滨海高铁站国泰大厦阳光大床房,155,近泰达地铁站,14,5.0,2
【九国•艺术】BLUE蓝- 英式百年老房/有露台/五大道景区内/临民园广场/纪念碑谷风格/摄影民宿,204,None,2,4.2,2
^O^德云社^O^/天津站/意大利风情街智能双床间可住4人【强光紫外线杀菌消毒|洗衣机】,268,近建国道地铁站,20,4.9,4
日式风格loft榻榻米特色海景房民宿,214,近泰达地铁站,3,5.0,2
【肿瘤医院】近地铁温馨舒适Loft三人居,252,近肿瘤医院地铁站,12,4.0,3
3暖窝公寓loft复式海河教育园/永旺/,205,近李楼地铁站,3,5.0,2
【芒果爱榴莲】～【一见钟情】浪漫一室公寓（近佛罗伦萨小镇、高铁站）,149,None,4,4.6,2
【九国•百年】平成-临滨江道日式老房改造,170,近和平路地铁站,12,4.4,2
德云社旁，意式风情街，古文化街天津之眼，六人观景两居,423,None,17,5.0,6
【熙悦汇】临地铁直达机场车站典雅一居,229,None,32,5.0,2
【新房上线】你好青草的味道,299,None,3,4.6,4
温馨湾loft落地大窗海景公寓/海洋馆,291,近泰达地铁站,22,4.9,2
【云逸.美宿】经典爱马仕观景投影房,187,近东南角地铁站,3,4.9,2
市中央一间你会喜欢的暖心之所,175,近二纬路地铁站,246,4.9,2
市中央一间你会喜欢的暖心之所,175,近二纬路地铁站,246,4.9,2
松果空间民宿(天津大学城店)西青大学城好梦,140,近大学城地铁站,37,4.8,2
简约高清投影大床丨时代数码广场店,198,近鞍山西道地铁站,4,5.0,2
13—2铭德美家简约海景一居,158,None,2,5.0,1
【榴莲连锁短租公寓】～浪漫粉色一居,158,近宝坻区,10,5.0,2
好彩·民宿 地中海风情温馨大床房,190,None,9,5.0,2
G-box服务公寓(天津海河大观店)滨江道/小白楼/五大道度假区MUJI无印良品简适美学大床房,299,近南楼地铁站,240,4.9,2
天津站/意是风情街/摩天轮/地中海大床房,192,近远洋国际中心地铁站,5,4.5,2
【三生一宅】巨幕投影/网红夜景,231,None,1,5.0,2
和悦会-德贤公馆-良夜轻奢主题民宿,269,近陈塘庄地铁站,1,5.0,2
近2号线近商圈私人影院日式主题造型自拍,186,None,3,5.0,2
【未见山loft】古筝 茅草屋 自拍换装,321,近泰达地铁站,9,5.0,2
^O^德云社^O^/天津站/意大利风情街欧式智能大床房【 强紫外线杀菌消毒|巨幕投影】,238,近建国道地铁站,26,5.0,2
【路客】月租|『霓裳』肿瘤医院|医科大总医院|天塔|天大南大|水上公园|奥体,620,近吴家窑地铁站,15,4.9,8
金澜LOFT自助酒店公寓东疆湾度假区优享舒适大床房,246,近会展中心地铁站,330,4.9,2
金澜LOFT自助酒店公寓东疆湾度假区优享舒适大床房,246,近会展中心地铁站,330,4.9,2
考拉公寓 俩室阳光房！温馨！安静！,142,None,5,5.0,4
「简尚」私人影院/可做饭/智能家居/茶室/舒适大床房/近商圈/近地铁3号线5号线/小聚会,316,None,4,5.0,2
可遥控  电动床  情侣主题,236,None,1,5.0,2
【路客】暑期|全屋消毒|『夏薇』肿瘤医院|奥体|天津体育馆|水上公园|天塔|周邓记念馆|地铁,366,近肿瘤医院地铁站,21,4.9,4
【潇8】五大道 滨江道 营口道 地铁,227,近营口道地铁站,4,5.0,2
天津青禾酒店塘沽商业中心区豪华家庭套房,365,None,5,5.0,4
【橙途】近地铁/梅江会展/肿瘤医院/两居,259,None,7,4.9,4
到天津吃美食网红打卡南市食品街宅寂大床房,224,近东南角地铁站,26,4.8,2
城区拾光民宿 温馨一居室独栋大床房,108,None,4,5.0,2
『糖果物语·叁』天津站榻榻米温馨大床公寓,244,近天津站地铁站,17,5.0,2
生态城方特\航母\妈祖庙\海博馆\南湾公园   民宿,285,None,16,5.0,5
圣诞装扮 云朵气球  泊之隅-圣和音 复古轻奢 毗邻 海洋馆 朱莉亚,271,None,3,4.8,2
【晴栀】滨江道/瓷房子/五大道,193,近和平路地铁站,31,5.0,2
【盛夏与光年】·|爱平等| 大悦城鼓楼南市 古文化街 天津之眼海河意风区五大道 近地铁天津西站天津站,359,None,5,5.0,4
【晴栀】滨江道/瓷房子/五大道,193,近和平路地铁站,31,5.0,2
【盛夏与光年】·|爱平等| 大悦城鼓楼南市 古文化街 天津之眼海河意风区五大道 近地铁天津西站天津站,359,None,5,5.0,4
无接触入住/精品Loft极米h2投影房/极地海洋馆,258,近泰达地铁站,7,5.0,2
滨江道倾心四人套房,358,近和平路地铁站,1,5.0,4
天津汐悦客民宿天津南站商圈榻榻米大床房,103,近南站地铁站,3,5.0,2
轻奢巨幕观影房丨高清投影丨乳胶弹簧垫,188,近鞍山西道地铁站,27,4.8,2
临近机场快速路附近舒适温馨阳光小屋,154,近翠阜新村地铁站,4,5.0,2
北欧精品大床房-古文化街大悦城食品街海河,237,近东南角地铁站,11,4.8,2
极地海洋馆旁 近高铁站 简约风落地窗一室,168,None,2,4.9,2
近海河火车站270度玻璃景观公寓可接送,389,近十一经路地铁站,37,4.8,6
鲲贝园,258,None,25,4.9,2
松果•果果提/古文化街/天津站/天津之眼,218,近东南角地铁站,7,5.0,2
【梅江会展】6号线/翔宇中学loft一居,208,None,58,4.9,2
滨江道/小白楼/五大道/总医院,261,近西康路地铁站,23,4.9,4
松果·普罗旺斯古文化街/天津之眼/天津站,227,近东南角地铁站,6,4.3,2
高铁于家堡旁紧邻海河外滩复式公寓,222,近泰达地铁站,15,5.0,2
简洁巨幕投影大床房丨紧邻天津大学南开大学,198,近鞍山西道地铁站,30,4.9,2
天汇中心 亲子家庭房  意式风情街,283,None,5,4.9,4
天津华悦公寓塘沽商业中心区悦享标准三人间,146,None,18,4.7,3
【愛巢公寓】复古婚纱投影Loft，近机场空港SM肿瘤医院,178,近滨海国际机场地铁站,8,5.0,2
浪漫樱花日式主题房,159,近梅林路地铁站,2,5.0,2
【松果】A18 辛蒂瑞拉 师大/工大附近/西青大学城/高清巨幕/3号地铁/天津南站,152,近大学城地铁站,2,5.0,2
【爱丽丝的兔子洞】爱琴海英式复古洋房（桌游 剧本杀 投影 换装 ）,394,None,23,5.0,2
天津站/意式风情街/天津之眼/欧式大床,222,近远洋国际中心地铁站,4,4.8,2
日式清新风落地窗近商圈大客厅私人影院,240,None,1,5.0,2
武清佛罗伦萨小镇，高铁站，体育馆,205,None,7,4.7,2
波西米亚投影摄影主题民宿 剧本杀 近财大地铁小吃街 中华石园,258,近双林地铁站,31,5.0,2
【超海盐风】近西站/商业大学儿童医院两居,252,None,67,5.0,4
悦尚智能观影美宿『波西米亚』食品街/大悦城/智能家居,284,近东南角地铁站,57,5.0,2
【超时空】鲁能城天塔肿瘤医院水滴温馨私享Loft复式,267,None,8,5.0,6
【超时空】鲁能城天塔肿瘤医院水滴温馨私享Loft复式,267,None,8,5.0,6
M大学城附近 真情告白电竞房+可做饭,191,近大学城地铁站,2,5.0,2
【肿瘤医院】近地铁少女风温馨舒适Loft,252,近肿瘤医院地铁站,4,5.0,4
东湖雅居,252,None,32,5.0,4
荣荣家滨海国际机场投影房,159,None,4,5.0,2
Bohemian【佳城】古文化街/食品街,218,近东南角地铁站,6,5.0,2
时代数码家家公馆双大床房独卫有网免费停车,188,近鞍山西道地铁站,9,5.0,4
A19 绿水红颜 西青大学城/师大/工大,150,近大学城地铁站,14,4.9,2
中式智能大两居 近海河 德云社 步行摩天轮游船码头【意风区】麻将机/每客消毒,398,近金狮桥地铁站,58,5.0,4
拾光民宿 婚纱体验巨幕投影房 近海昌极地海洋世界 滨海高铁站 网红图书馆 茱莉亚音乐学院,178,近泰达地铁站,2,5.0,2
【米家】清新日式套间双床房（古文化街旁）,412,近东南角地铁站,15,5.0,4
「洛可可」天津站|意风街|五大道loft,307,近远洋国际中心地铁站,13,4.9,2
瘾宿·吉普赛（于家堡滨海站高铁站/波西米亚/图书馆/外滩/海洋馆/步行街/万达/天津/塘沽,279,近泰达地铁站,23,4.8,2
松果•洗尽铅华古文化街/天津之眼/天津站,235,近东南角地铁站,16,4.9,2
【云逸.美宿】简约星空风投影房,193,近东南角地铁站,6,4.5,2
【云逸.美宿】简约星空风投影房,193,近东南角地铁站,6,4.5,2
【海洋馆】北塘古镇/龙达温泉/现代风三居,336,None,78,5.0,6
商务摩天轮【MIMI民宿·YouSu运营】全程无接触入住【天津之眼·鼓楼】,192,近西北角地铁站,3,4.8,2
【印第安纳】异域风情镂空4米挑高双居LOFT  双投影 拍照打卡网红聚会Party house.,318,None,4,5.0,4
天津浪漫樱花投影房,168,近西北角地铁站,83,4.6,2
天津初见民宿奥体中心商圈绿色北欧风湖景大床房,206,近水上公园东路地铁站,13,5.0,2
极地海洋馆 ，万达 ，环球购全景房,148,近泰达地铁站,46,4.9,2
【520】海河/小白楼轻奢美式loft,389,近南楼地铁站,63,4.9,2
近地铁滨江道 一室一厅北欧风,238,None,1,5.0,2
扬帆起航滨海大三居,328,近泰达地铁站,7,5.0,6
【Sky bar】空中花园酒吧 /长租,1429,近远洋国际中心地铁站,66,5.0,4
海河景观大床房 天津医院 酒吧街 ,219,None,1,5.0,2
【樱予】天津站/风情街/loft观影房,321,近远洋国际中心地铁站,10,4.7,4
天津华悦公寓塘沽商业中心区悦美度假大床房,121,None,176,4.8,2
滨海站·瑞湾美榻观海私人影院【熙•岳】,603,近市民广场地铁站,10,5.0,3
商务真皮大床房｜可投屏 大落地窗 海洋馆｜滨海站,193,近泰达地铁站,5,5.0,2
【臻品 】天津站|意风区|五大道loft,416,近远洋国际中心地铁站,20,5.0,4
惜飞花屋民宿(近永旺轻轨站LOFT公寓),224,近太湖路地铁站,4,5.0,2
【云逸·美宿】之清心小筑观景投影房,222,近东南角地铁站,17,4.5,2
悦尚智能观影美宿『秘密花园』意式风情街/智能家居,284,近东南角地铁站,22,5.0,2
【维也纳国际】维也纳国际酒店梅江会展中心商圈豪华双床房,278,近解放南路地铁站,122,4.7,2
豪华阳光大床房 极地海洋馆 网红图书馆,189,近泰达地铁站,16,4.9,2
【维也纳】维也纳酒店(天津长虹公园地铁站店)天津大学/南开大学浪漫大床房,321,近长虹公园地铁站,50,4.6,2
高铁佛罗伦萨小镇附近欧式风格公寓,268,近佛罗伦萨小镇/武清开发区,2,5.0,4
【熊熊家影院民宿】C12悠悠之香/天津南站/社会山/水上乐园区/大学城/120寸巨幕投影,242,None,2,5.0,2
鲸原宿/月租周租/海教园天大/永旺/Y5,238,近李楼地铁站,13,5.0,4
松果•所谓遇见古文化街/天津之眼/天津站,218,近东南角地铁站,3,3.7,2
佳怡时尚民宿——武清城际、佛罗伦萨小镇附近、休闲踏青郊游（可长租）浪漫时尚安静快捷温馨,141,None,1,4.8,2
天津1st家猫咪主题民宿（近地铁2号线）,340,近国山路地铁站,14,5.0,4
天津汇高花园酒店天津大学/南开大学行政套间,1365,近天拖地铁站,1,5.0,2
尊享河景房,259,近泰达地铁站,20,4.7,2
天津高铁西站5分钟温馨之家,278,近人民医院地铁站,19,5.0,3
【叶枫竹葵Pastoral】古文化街/南市食品街/海河摩天轮天津之眼意式风情街/和平路大悦城/市中心,665,None,2,5.0,2
瓷房子特色景观老洋房SUTERLA518,219,近和平路地铁站,2,5.0,2
【梅江会展】6号线/翔宇中学loft一居,208,None,58,4.9,2
月租有优惠小森林/浴缸/超清投影服装拍照,320,近远洋国际中心地铁站,65,5.0,4
名郡酒店(天津南开大学店)奥体中心商圈豪华LOFT套房两室一厅,288,近天塔地铁站,136,4.9,4
映向城酒店(天津鼓楼大悦城店)天津西站商圈映向精致大床房,326,近鼓楼地铁站,855,4.9,2
【尚好佳】奥城奥体/水上公园/肿瘤医院/,208,近水上公园东路地铁站,17,5.0,2
扬帆起航滨海大三居,328,近泰达地铁站,7,5.0,6
自动麻将机/落地窗/大投影/海河观景/天津站近地铁2,359,近远洋国际中心地铁站,7,5.0,4
瑞湾国际网红图书馆 投影海景大床房,267,近市民广场地铁站,2,5.0,2
临近机场，快速路，干净，舒适可以做饭小屋,155,近翠阜新村地铁站,1,4.0,2
天津之眼/天津站/机场美式巨幕观影6人榻塌米,428,近远洋国际中心地铁站,156,5.0,6
【简爱公寓】独享整套.1室1厅1卫/欧式风/大床房/温馨/情侣/,206,None,4,5.0,2
大寺现代式轻奢,206,None,4,5.0,4
【新房上线】你好青草的味道,299,None,3,4.6,4
天津体南民宿奥体中心商圈双床房,61,近肿瘤医院地铁站,4,5.0,3
圣诞装扮 云朵气球  泊之隅-圣和音 复古轻奢 毗邻 海洋馆 朱莉亚,271,None,3,4.8,2
滨海站·瑞湾阳光大床房【熙•岳】,603,近市民广场地铁站,25,5.0,2
【桔子水晶】桔子水晶天津津湾广场酒店天津站/古文化街/意大利风情区高级双床房(无窗),583,近津湾广场地铁站,54,4.9,2
近摩天轮近天津之眼近古文化街近近意式风情街近五大道近鼓楼近天津站近地铁近网红打卡精装北欧风特惠大床房,359,None,22,5.0,2
【喆啡】喆啡酒店天津西站商圈啡凡双床房,304,近人民医院地铁站,58,4.9,2
天津南市名家主题公寓时尚主题房,178,近二纬路地铁站,25,4.4,2
【榴莲连锁短租公寓】～润和温馨一居,158,近宝坻区,4,5.0,2
悦尚美宿*忆拾光/意式街/天津站,256,近东南角地铁站,10,5.0,2
 天津南市名家主题公寓大圆床房,178,近二纬路地铁站,9,4.2,2
【超时空】鲁能城天塔肿瘤医院水滴温馨私享Loft复式,267,None,8,5.0,6
悦尚观影美宿【冷淡】大悦城/食品街/意街,256,近东南角地铁站,6,5.0,2
橘子民宿 紧挨着永旺 海教园,232,近李楼地铁站,20,4.9,4
松果•66号公路文化街/天津之眼/天津站/VIP巨幕投影/电动床垫/情侣房/海河/五大道,271,近东南角地铁站,13,4.6,2
金色年华民宿(天津大悦城店)天津大学/南开大学美式复古双床房,200,近鼓楼地铁站,18,4.7,4
【米克诺斯田园】超大套房/隐私性强/免费停车/时代奥城/水上公园/奥体中心/地铁五号线/大学城,236,近昌凌路地铁站,15,5.0,2
特惠医栈·肿瘤医院旁300米·蔚蓝轩小区·一居4人复式体育文化中心·可做饭,246,近肿瘤医院地铁站,216,4.8,4
「Pink」天津站|五大道|甜美loft,323,近远洋国际中心地铁站,19,5.0,2
花夫阳光一居,168,近宝坻区,4,5.0,2
天津梓里设计师精品酒店天津之眼商圈精选大床房,246,None,20,4.9,2
天津青禾酒店塘沽商业中心区豪华双床房,245,None,7,4.9,2
A复古个性房 大学城附近+可做饭+双电脑,235,近大学城地铁站,30,4.9,2
小伙伴精装民宿公寓,188,None,4,4.8,4
天津站/天津之眼/大悦城/特惠大床/随机房型,216,近东南角地铁站,30,4.6,2
天津佰俪商务酒店天津大学/南开大学高级双床房,160,近海光寺地铁站,8,4.5,2
I复古简约房 大学城附近+可做饭+双电脑,235,近大学城地铁站,18,5.0,2
附近有大型商场，超市，医院，大学。,172,None,3,5.0,4
【粉黛】天津站/风情街轻奢风loft,321,近远洋国际中心地铁站,9,4.9,2
天津天塔喜马拉雅服务公寓奥体中心商圈豪华房,423,None,11,4.8,2
八里台 天塔 天南大 五大道 LOFT1,443,近吴家窑地铁站,21,4.9,6
古文化街、鼓楼边的高档社区，全阳两室两厅两卫,588,近鼓楼地铁站,46,5.0,4
悦尚智能观影美宿『花样年华』意风街/鼓楼/智能家居,284,近东南角地铁站,19,5.0,2
优西豪华服务式公寓(天津小白楼店)滨江道/小白楼/五大道度假区优西精选大床房,257,近小白楼地铁站,362,4.8,2
【斯维登】天津斯维登服务公寓(万科时代中心)天津大学/南开大学雅楠大床房,227,近鞍山西道地铁站,324,4.8,2
天津之眼景区投影观景主题房,148,近西北角地铁站,2,5.0,2
中式智能大两居 近海河 德云社 步行摩天轮游船码头【意风区】麻将机/每客消毒,398,近金狮桥地铁站,58,5.0,4
优西豪华服务式公寓(天津小白楼店)滨江道/小白楼/五大道度假区精选商务大床房,257,近小白楼地铁站,209,4.8,2
医栈精品·肿瘤医院旁300米·蔚蓝轩小区·两居6人复式·可做饭·落地窗,294,近肿瘤医院地铁站,34,4.8,6
奇趴来了 东丽湖湖边轰趴馆 日租别墅,1580,None,38,4.9,25
【名郡loft南开大学】轻奢高清电视投影两室一厅/鲁能城/天塔/水上公园/奥体中心/双地铁轻奢风,340,None,4,5.0,4
天津双鹿大厦酒店天津大学/南开大学标准大床房,207,近二纬路地铁站,206,4.4,2
Loft双大床4人间家庭套房 独立封闭房间,365,None,1,5.0,4
简约现代风格民宿,168,None,3,5.0,2
O大学城附近 黑曼巴电竞房+可做饭,206,近大学城地铁站,3,5.0,2
天津南市名家主题公寓精品大床房,198,None,None,None,2
天津OAK橡树公寓天津大学/南开大学灵均精品房,242,近鞍山西道地铁站,135,4.9,2
【瓷房子】时尚新概念小爱同学轻奢投影智能两居/滨江道/天津之眼/五大道/意式风情街/古文化街/鼓楼,437,近和平路地铁站,85,5.0,4
无接触入住/精品Loft极米h2投影房/极地海洋馆,258,近泰达地铁站,7,5.0,2
滨江道/小白楼/五大道/总医院,261,近西康路地铁站,23,4.9,4
城景ins简欧【佳城】意式风情街/瓷房子,218,近东南角地铁站,9,4.8,2
【九国•城市】失乐园-复式工业复摄影民宿,187,近迎风道地铁站,21,4.6,2
全新高档公寓楼，紧临五大道日出日落景观房,318,近西南楼地铁站,48,5.0,4
【名郡LOFT南开大学店】电视投影主题套房三室一厅  私人影院/投影设备Loft复式,448,None,8,5.0,6
悦尚观影美宿*初花/南市食品街/保利广场,258,近东南角地铁站,4,5.0,2
柒号花园 & Truelove ,190,近滨海新区/大港,17,4.8,2
网红ins风之婚纱套房。,311,近泰达地铁站,6,5.0,3
【臻品 】天津站|意风区|五大道loft,416,近远洋国际中心地铁站,20,5.0,4
东湖雅居,252,None,32,5.0,4
Loft双大床4人间家庭套房 独立封闭房间,365,None,1,5.0,4
简约现代风格民宿,168,None,3,5.0,2
逸轩印象私家会所级精品公寓(天津宝龙国际公寓店)塘沽商业中心区臻品茶艺大床房,217,近泰达地铁站,139,4.9,2
天津双鹿大厦酒店天津大学/南开大学标准双床房,222,近二纬路地铁站,171,4.3,2
【华驿酒店】如家联盟华驿酒店(天津河北工业大学店)天津之眼商圈大床房B(无窗),91,None,28,4.6,2
【亚朵】天津南京路小白楼亚朵酒店滨江道/小白楼/五大道度假区高级大床房,551,近小白楼地铁站,721,4.9,2
X&C蜜柚小聚麻将机/古文化街/天津之眼,399,近东南角地铁站,18,4.9,6
【喆啡】喆啡酒店天津大学/南开大学醇享生活大床房(无窗）,295,None,9,5.0,2
松果•玛格利特古文化街/天津之眼/天津站,227,近东南角地铁站,9,4.4,2
「空调效果差，介意慎拍」【晋海·芋恋】南开大悦城/鼓楼地铁站旁/近西站/回民街/海河出游家庭三居,348,None,11,4.0,6
天津双鹿大厦酒店天津大学/南开大学商务大床房,247,近二纬路地铁站,19,4.4,2
近海河火车站270度玻璃景观公寓可接送,389,近十一经路地铁站,37,4.8,6
经典双床房4人间,228,None,1,5.0,4
映向城酒店(天津鼓楼大悦城店)天津西站商圈软卧沙发豪华双床房,467,近鼓楼地铁站,63,4.8,2
医栈精品·肿瘤医院旁300米两居6人复式体育文化·可做饭,294,近肿瘤医院地铁站,29,4.8,6
【花町】天津站 海河 鼓楼  美式乡村2居（投影 可做饭）,439,近远洋国际中心地铁站,154,4.9,4
精品1号别墅,1411,None,33,5.0,27
城区拾光民宿 温馨一居室独栋大床房,108,None,4,5.0,2
聚美精品公寓(天津站店)天津站/古文化街/意大利风情区特惠商务大床房,111,近靖江路地铁站,38,4.5,2
松果•西西里/古文化街/天津站/天津之眼,244,近东南角地铁站,7,4.6,2
海逸loft/100寸巨幕电影房/海洋馆,277,近泰达地铁站,11,5.0,2
陌上花开巨幕投影房/市中心/海河/南市,276,近东南角地铁站,1,5.0,2
【出埃及记】超大一居loft唯美落地窗,246,None,5,4.1,2
【悠家】咸水沽镇/大学城/海河故道公园//天津水上乐园/永旺梦乐城/超大两居室/采光超好,217,None,4,5.0,4
天津尚翌服务式公寓滨江道/小白楼/五大道度假区高级一居室公寓,305,近西康路地铁站,158,4.8,2
【疏影知月】简约家庭出游轰趴六人房/复式火锅无烟烧烤/自动麻将机 含早 免费停车 ,309,None,2,5.0,4
MUJI简适美学家庭三卧套房云端河景,559,近南楼地铁站,2,5.0,6
【浴缸影院】影院浴缸工业跃层-VCINN,459,近鼓楼地铁站,8,4.8,2
A19 绿水红颜 西青大学城/师大/工大,150,近大学城地铁站,14,4.9,2
【瑞欣宏伟】南站地铁3号线六人间套房,259,近南站地铁站,44,5.0,8
爱情海投影大床房,217,近鼓楼地铁站,8,4.6,2
乐享头等舱沙发loft/天津站/天津之眼,290,近远洋国际中心地铁站,2,4.8,4
【瓷房子】滨江道小米智能投影一居&名郡轻奢投影&天津之眼&五大道&意式风情街&海河&鼓楼古文化,297,近和平路地铁站,59,5.0,2
【惊鸿知倾】轻奢炫彩LOFT设计品味观影 百平巨幕高清投影/唯美独立双卧免费早餐/自动麻将免费停车 ,309,近远洋国际中心地铁站,11,5.0,4
【驿居】如家驿居酒店(天津南京路小白楼地铁站店)滨江道/小白楼/五大道度假区驿居高级商务房,321,None,1,5.0,2
天津名郡LOFT酒店式公寓天津站/古文化街/意大利风情区美式巨幕观影两室一厅房,322,近远洋国际中心地铁站,42,4.9,4
鱼月樱花树下/天津站/超清大投影/意风街,320,近远洋国际中心地铁站,17,5.0,4
❤武清站/佛罗伦萨/停车方便/舒适两居室,228,近武清站/佛罗伦萨景区,39,4.7,4
【白色恋人】近机场民航大学大两居可做饭,258,近二号桥地铁站,5,4.6,4
【斯维登】天津斯维登服务公寓(万科时代中心)天津大学/南开大学锦夕大床房,245,近鞍山西道地铁站,349,4.9,2
"商圈有永旺津南店月星家具广场
海河医院",133,None,3,4.8,2
海逸loft/巨幕电影房/海洋馆/海景/,277,近泰达地铁站,19,4.9,2
【天津吾乐栖9】五大道外国语大学5分钟·市中心繁华商圈·可做饭·近滨江道瓷房子景点近奥斯卡,286,近西南楼地铁站,25,4.9,4
【ins纯爱小筑】超大圆床/八爪椅,276,None,1,5.0,2
【维也纳】维也纳酒店(天津长虹公园地铁站店)天津大学/南开大学浪漫大床房,321,近长虹公园地铁站,50,4.6,2
【喆啡】喆啡酒店天津大学/南开大学醇享生活双床房(无窗）,287,None,1,5.0,2
专享VIP 街景一居大床房【房间已消毒】,200,近市民广场地铁站,16,4.4,2
【恩和鹿马花园】两室可做饭五六七号线～五大道/肿瘤医院/奥体/天塔/梅江会展/水上公园动物园投影房,248,None,6,5.0,4
【维也纳国际】维也纳国际酒店梅江会展中心商圈高级大床房,298,近解放南路地铁站,197,4.9,2
医栈精品·肿瘤医院旁300米·蔚蓝轩小区·6人复式体育文化中心·可做饭·落地窗,278,近肿瘤医院地铁站,60,4.8,6
粉色梦幻观景房,182,None,4,5.0,2
【贝壳】格林豪泰贝壳酒店(天津南市食品街眼科医院店)天津站/古文化街/意大利风情区特惠标准间(无窗),185,近鞍山道地铁站,8,4.9,2
滨海站·瑞湾ins风大床房【熙•岳】,603,近市民广场地铁站,7,5.0,2
【暖暖】小白楼天津医院落地窗海河观景套房,599,None,1,5.0,6
豪华商务主题房,181,近梅林路地铁站,9,4.9,2
【希岸】希岸酒店(天津火车站津湾广场滨江道店)天津站/古文化街/意大利风情区高级大床房,346,近津湾广场地铁站,46,4.5,2
医栈精品肿瘤医院旁300米·蔚蓝轩小区·两室阳面·三床6人精品复式·可做饭·落地窗,299,近肿瘤医院地铁站,11,4.8,6
近商圈近医院,151,None,2,5.0,2
高层大床观景房,207,近南楼地铁站,None,None,2
天津华城民宿奥体中心商圈标准间,216,近红旗南路地铁站,64,4.3,2
*阳光叮咚猫*低奢loft复式公寓 近大光明商圈/佛罗伦萨/威尼都,350,None,2,5.0,4
欢乐谷东丽湖大客厅观景两居室/近欢乐谷/东丽湖/双卧客厅带空调,211,None,3,4.4,4
浪漫情侣主题房,168,近西北角地铁站,5,4.9,2
天津和平中心区北欧小清新176平超大三居,1899,近和平路地铁站,44,4.8,7
【斯维登】天津斯维登服务公寓(万科时代中心)天津大学/南开大学二室行政套房,374,近鞍山西道地铁站,124,4.8,4
整租· 桌游室88平米民宿（没有麻将了）,144,None,5,4.7,2
近机场肿瘤医院欢乐谷皇冠公寓可做饭套房,538,近滨海国际机场地铁站,2,5.0,4
