民宿标题,价格,地利,评论数,得分,适合居住人数
重庆简舍公寓(黄泥磅地铁站店)观音桥/九街/北滨路归家大床房,148,近黄泥塝地铁站,30,4.9,2
观音桥九街地铁旁蓝色星空投影房,148,近黄泥塝地铁站,16,5.0,2
【玄子的民宿】*智能家居*越层影院房*可做饭*每客消毒*龙头寺唐家院子轻轨站都市夜景两层大房,295,None,1,5.0,2
【每客消毒】ins风近观音桥商圈/九街/二厂/轻轨沿线直达机场,174,None,3,5.0,2
重庆格兰公寓酒店重庆火车西站/巴国城特惠房,118,近重庆图书馆地铁站,95,5.0,2
先生安1/长租 短租/日租 月租/汽博中心/新科国际/金童路轻轨站/重庆北站/江北机场/宜家奥特,230,近金童路地铁站,13,4.9,2
重庆优铂斯城市民宿观音桥/九街/北滨路城市两室套房（带冰箱，洗衣机）,162,近观音桥地铁站,7,5.0,2
泊家印象酒店(重庆南坪八公里站店)重庆理工大学花溪校区商务双床房,125,近八公里地铁站,290,4.9,2
解放碑洪崖洞滨江路超美位置loft小公寓,228,近较场口地铁站,13,5.0,1
重庆解放碑洪崖洞北欧大床房近地铁,287,近七星岗地铁站,52,4.7,2
一客一消毒.无接触入住.三峡广场投影房,174,近沙坪坝地铁站,3,5.0,2
【归来】已消毒/近南坪万达广场/上海城附近/近三号线工贸站/协信星光/会展中心/简约风温馨一居室,188,None,2,5.0,2
《清风小筑》高清投影 九街 观音桥 近解放碑,174,None,2,5.0,2
【金泽旅居】全屋智能轻奢风大床房,165,None,1,5.0,2
大学城/熙街-北欧清新仙人掌超吊椅大床房,112,近大学城地铁站,26,4.9,2
UniHouse宜喜-近西南大学私享公寓,155,None,4,5.0,2
重庆大坪龙湖天街恒大名都观景房,151,近石油路地铁站,43,4.7,2
重庆归来民宿重庆北站豪华观景双床房,104,None,8,5.0,4
重庆地铁一号线附近艺术主题大床房,192,近石油路地铁站,6,4.6,2
石桥铺陈家坪汽车站。悦秀城三只猫大床房,116,None,1,5.0,2
温馨家园/大渡口步行街近西站,110,近大渡口地铁站,11,4.9,2
【云笙·智造】龙湖新壹街-观音桥-双地铁-北欧清新-高清投影,182,None,19,4.7,2
师师家【吊椅】影院大学城地铁站/疫期特惠,198,近尖顶坡地铁站,45,4.9,2
七星寓度假酒店(重庆陈家坪地铁站店)石桥铺/陈家坪悦·秀大床房,153,近石桥铺地铁站,47,5.0,2
免费接送机。四分钟到机场。爱家精品大床房,117,近鹿山地铁站,155,4.9,2
盘龙金茂悦Loft云湖公寓，近西站奥体,188,近大堰村地铁站,4,5.0,2
【江畔小筑】慵懒江景大床#南滨路长江索道,199,近海棠溪地铁站,22,5.0,2
Mico的家/近洪崖洞/观音桥步行街/采光好近商圈/近大学/步行工商大学江北校区,202,近华新街地铁站,8,5.0,2
江南记忆民宿 ,418,近小什字地铁站,87,5.0,2
大学城科技学院/川美/重大/简约两居公寓,268,近大学城地铁站,15,4.9,4
4K高清巨幕商务大床房\观音桥\落地窗\全屋消毒,268,近黄泥塝地铁站,33,5.0,2
重庆优铂斯城市民宿观音桥/九街/北滨路特惠房（带冰箱）,117,近观音桥地铁站,56,4.7,2
星之家2-6—早班送机、提供发票/江北机场、碧津轻轨站/经济2-5人居,164,None,2,5.0,5
星之家2-6—早班送机、提供发票/江北机场、碧津轻轨站/经济2-5人居,164,None,2,5.0,5
北欧尚品酒店(重庆观音桥步行街店)观音桥/九街/北滨路特价房,152,近观音桥地铁站,158,4.7,2
(初夏)近10号线九街中心/观音桥步行街,154,None,2,5.0,2
重庆市观音桥附近花园式风情民宿,201,近郑家院子地铁站,7,5.0,4
温馨情侣/商圈旁（3号线地铁,102,近学堂湾地铁站,5,5.0,2
【香榭丽舍】已消毒—陈家坪汽车站影院一居室|石桥铺地铁|奥体|重庆西站|磁器口古镇|,168,None,2,5.0,2
“森遇”--江北机场T2、T3航站楼；双轻轨、北欧风大床房,148,None,7,5.0,2
栖巢酒店(重庆长嘉汇弹子石老街店)南滨路/弹子石特惠观景大床房,160,None,2,5.0,2
工业房-洪崖洞解放碑/鎏嘉码头九街/北站,89,近五里店地铁站,5,4.8,2
重庆西站/温馨私享落地窗特色大床/地铁口,138,None,4,5.0,2
枫樾精品公寓(重庆大石坝东原D7店)观音桥/九街/北滨路限时体验大床房,114,近大石坝地铁站,72,4.6,2
【斯维登】重庆斯维登服务公寓(杨家坪万象城)杨家坪/万象城Sweet舒适大床房,137,近杨家坪地铁站,371,4.8,2
七星寓度假酒店(重庆西站店)重庆火车西站/巴国城双大床标准间,166,近重庆图书馆地铁站,50,4.7,4
DADA木马 观音桥／九街／地铁口双人房,238,近观音桥地铁站,7,5.0,2
重庆呈舍公寓冉家坝/龙溪榻榻米双床房,199,近大龙山地铁站,1,5.0,2
清雅～～～～～～重庆北站/龙头寺/南广场汽车站/三号线/10号线/环线/狮子坪站/观音桥:休闲大窗房,176,None,9,4.9,2
重庆火车北站101公寓,111,近狮子坪地铁站,28,4.9,2
观音桥大融城好吃街红鼎国际精装两室,190,近观音桥地铁站,25,4.5,4
榕树下优品公寓(重庆黄山大道店)两江新区/北部新区阳光·朗,155,近人和地铁站,191,4.7,2
重庆观音桥怡美公寓精致房,228,近观音桥地铁站,12,4.6,2
西南医院现代简欧风格独特魅力温馨小两居,187,近重庆图书馆地铁站,9,5.0,4
南滨路喜来登国际公寓江景大床房/10分钟,210,近海棠溪地铁站,5,5.0,2
解放碑洪崖洞对面近观音桥温馨两室套房,322,近江北城地铁站,147,4.8,4
【弥漫粉红少女心】沙坪坝地铁高铁站磁器口,127,近沙坪坝地铁站,2,5.0,2
（何小姐的家N店12-22）1号线、3号线近商圈温馨私享景观,270,None,2,5.0,4
寓居品质酒店式公寓(重庆重医奥体店)大坪/时代天街特惠大床房,173,近袁家岗地铁站,63,4.9,2
三峡广场磁器口沙坪坝站郁金香公寓北欧小屋,168,近沙正街地铁站,14,5.0,2
＜安妮5＞磁器口古镇/白公馆渣滓洞/艺术公园/石井坡地铁口/带投影温馨一居品质大床房,186,None,1,5.0,2
久久民宿/近商圈/洪崖洞/地铁,172,None,2,5.0,2
泊家印象酒店(重庆南坪八公里站店)重庆理工大学花溪校区温馨大床房,123,近八公里地铁站,986,4.9,2
泊家印象酒店(重庆南坪八公里站店)重庆理工大学花溪校区温馨大床房,123,近八公里地铁站,986,4.9,2
观音桥步行街轻轨站好吃街近洪崖洞温馨房,187,近观音桥地铁站,13,4.8,2
西南医院对面超赞标间，距西南医院200米,148,近重庆图书馆地铁站,15,4.6,3
重庆旭景精品酒店江北国际机场地区阳光花园双床房,214,近回兴地铁站,10,5.0,2
｛一室一厅｝欣阳广场，重庆大学，磁器口古,182,近沙正街地铁站,5,4.6,2
临2号地铁&西站&洪崖洞&温馨舒适一居,94,None,2,5.0,2
江景民宿-观音桥北滨路江北嘴CBD沙坪坝,241,近大石坝地铁站,2,5.0,2
【流沙】已消毒/近南坪万达广场/上海城附近/近三号线工贸站/协信星光/会展中心/简约风温馨一居室,192,None,1,5.0,2
重庆木宿江景酒店解放碑/洪崖洞景悦双床房,224,近较场口地铁站,967,4.8,2
果亿精品酒店(重庆龙湖源著店)冉家坝/龙溪静谧温馨大床房(无窗),132,近体育公园地铁站,44,4.3,2
【云里】解放碑朝天门洪崖洞投影江景大宅,2015,None,2,4.6,12
【整套】双轻轨/重庆西站/新桥医院/西南医院/重庆师大/陆军军医大/华岩寺/巴国城复古一居室,152,近重庆图书馆地铁站,44,5.0,2
已消毒近观音桥商圈地铁/少女甜心大床/金解放碑红岩洞,134,None,2,4.5,2
豪华大床慕思床垫芝华士轻轨解放碑大坪开票,118,近石桥铺地铁站,5,5.0,2
南坪商圈近解放碑欧豪公寓商务大床房,178,近南坪地铁站,46,5.0,2
豪华大床慕思床垫芝华士轻轨解放碑大坪开票,118,近石桥铺地铁站,5,5.0,2
南坪商圈近解放碑欧豪公寓商务大床房,178,近南坪地铁站,46,5.0,2
[微甜的风]观音桥北欧带投影一房,253,近观音桥地铁站,67,4.9,2
《满满》的温暖/解放碑中心 |双地铁站,6599,近较场口地铁站,28,4.8,2
江北机场 特色大床房 复古风 宁静望山景,145,近回兴地铁站,4,5.0,2
重庆北站旅游驿站双床房,158,None,13,4.9,4
(爱尚民宿）南坪万达地铁口/独立/落地窗/商圈中心,122,近南坪地铁站,20,5.0,2
先生安S2/长租/短租/杨公桥桥地铁口/磁器口/三峡广场/重庆西站/白公馆/渣滓洞/歌乐山/沙坪坝,174,None,1,5.0,2
粉色的29/观音桥/近轻轨/江景/住四人,193,近华新街地铁站,63,5.0,2
豪华江景双床房,266,近海棠溪地铁站,2,5.0,2
重庆星逸酒店南滨路/弹子石北欧星辰双床房,134,None,4,4.7,2
《已消毒》（智能门锁）观音桥红鼎国际B座好吃街楼上/近地铁/近朝天门解放碑洪崖洞/温馨情侣房,176,None,1,5.0,2
豪华的大房间独立的卫生间陈家坪长途汽车站，石桥铺机电市场步行三分钟到环县步行十分钟到石桥铺一号线,65,None,1,5.0,2
汽博绿地保税中心北欧风LOFT公寓,185,近保税港地铁站,5,4.7,2
【51°灰】【一客一消毒】【严选】【本月特价】沙坪坝，火车西站，三峡广场，融汇温泉，磁器口！,166,近杨公桥地铁站,15,5.0,2
《已消毒》（智能门锁）观音桥红鼎国际B座好吃街楼上/近地铁/近朝天门解放碑洪崖洞/温馨情侣房,176,None,1,5.0,2
豪华的大房间独立的卫生间陈家坪长途汽车站，石桥铺机电市场步行三分钟到环县步行十分钟到石桥铺一号线,65,None,1,5.0,2
汽博绿地保税中心北欧风LOFT公寓,185,近保税港地铁站,5,4.7,2
【51°灰】【一客一消毒】【严选】【本月特价】沙坪坝，火车西站，三峡广场，融汇温泉，磁器口！,166,近杨公桥地铁站,15,5.0,2
湖畔美居和你一起虚度时光可做饭喝茶,205,近大学城地铁站,32,5.0,2
《白木之森》温馨舒适 观音桥九街 解放碑,168,近鲤鱼池地铁站,35,4.8,2
"Wendy小屋6杨家坪商圈精致小窝近轻轨站近商圈
温馨私享
",155,None,2,5.0,2
重庆轩庭酒店观音桥/九街/北滨路双床房,112,近黄泥塝地铁站,7,4.5,2
【墨轩小栈】双床房/重庆西站/西南医院,210,近重庆图书馆地铁站,7,4.7,2
【晴天·智造】观音桥-龙湖新壹街-双地铁-北欧清新-高清投影/免费旅行咨询,182,None,8,5.0,2
杨家坪万象城 轻轨地铁2号线 近解放碑,165,近谢家湾地铁站,12,4.9,2
【摩洛哥风】地暖房解放碑好吃街旁近洪崖洞,262,近较场口地铁站,3,5.0,2
《二月》简约风格一居公寓,155,近鲤鱼池地铁站,25,4.9,2
盘龙金茂悦Loft 云湖公寓近西站、奥体,188,近马王场地铁站,4,5.0,2
宏侣公寓 双床房 （机场免费接送）,147,近双凤桥地铁站,7,4.5,2
盘龙『蓝锦鲤』loft小调公寓 甜蜜约会,190,近大堰村地铁站,14,4.8,2
【房间已消毒【粉色少女系落地窗大床房一居室】茶园奥园广场近轻轨商圈解放碑洪崖洞,165,近长生桥地铁站,7,4.9,2
新桥医院附近接 重庆西站 简约风两居套室,220,近重庆图书馆地铁站,10,5.0,4
重庆小时光时尚酒店公寓杨家坪/万象城温馨情侣房,89,近杨家坪地铁站,3,4.9,2
重庆江北国际机场清新简约大床房,127,None,2,5.0,2
【狂花纪】近观音桥商圈/龙湖新壹街/双轻轨线出口/直达洪崖洞/美食商业街/北欧风LOFT大床房,190,None,1,5.0,2
杨家坪步行街内轻轨旁超温馨大床房,155,近杨家坪地铁站,64,4.9,2
江北机场近轻轨10号线3号线大落地窗,126,None,5,5.0,2
以文艺怀旧为主题的【龙门浩客】近地铁6号线环线、公交站，近龙门浩老街/长江索道/解放碑洪崖洞/一棵树,140,近上新街地铁站,28,4.8,2
重庆澜雀精品酒店大坪/时代天街雅致大床房,216,近石油路地铁站,146,4.7,2
【绿野仙踪】大学城熙街1号线复古大床房,166,近大学城地铁站,12,4.6,2
《爱梦之森》高清投影 观音桥九街温馨舒适,178,近鲤鱼池地铁站,2,4.5,2
北站/观音桥/解放碑/高屋小筑,214,近狮子坪地铁站,12,4.9,2
重庆一生所爱.奢悦酒店南滨路/弹子石180度弹子石双床房,279,近涂山地铁站,10,5.0,2
重庆云尚·隅栖酒店重庆北站知夏观影大床房,175,近重庆北站北广场地铁站,12,4.8,2
重庆云尚·隅栖酒店重庆北站知夏观影大床房,175,近重庆北站北广场地铁站,12,4.8,2
一号景观大床房，近大剧院，解放碑,175,近五里店地铁站,8,5.0,2
恒庭商务酒店(重庆江北国际机场店)江北国际机场地区智能浪漫主题房,122,近中央公园东地铁站,63,4.9,2
【斯维登】斯维登服务公寓(南坪八公里地铁站店)重庆理工大学花溪校区北欧时光大床房,124,近八公里地铁站,111,4.9,2
重庆灵犀城市民宿沙坪坝站/三峡广场重拾时光,399,近沙坪坝地铁站,11,4.9,2
西南大学2号门斜对面北欧风情民宿/天生丽街里面,156,近天生地铁站,28,5.0,2
重庆壹恋亦念精品酒店南山度假区宽敞空间影视双床房(无窗),97,近海棠溪地铁站,15,4.8,2
【橘子姐姐的民宿】网红景点磁器口古镇附近,166,近磁器口地铁站,4,5.0,2
（漫香.悠居）沙坪坝/新桥医院/西南医院/西站/磁器口/歌乐山温馨两居全新配置,178,None,9,5.0,3
安苒居·简(可低价月租详情私聊),142,近状元碑地铁站,15,4.9,2
兰博审美公寓江北国际机场地区温馨大床房,95,近渝北广场地铁站,84,4.7,2
悦舍民宿/近地铁站近观音桥瓷器口洪崖洞自助入住,147,None,2,5.0,2
茶园/奥园广场【绿色田园风大床房一居室】近商圈解放碑洪崖洞医院,174,近长生桥地铁站,11,4.9,2
5分钟到机场/免费停车可做饭/豪华两房,263,近回兴地铁站,61,5.0,4
西南医院对面近地铁站三峡广场可煮饭，可月租温馨单间,110,近重庆图书馆地铁站,9,4.6,2
重庆奇妙的民宿重庆北站奇妙的单间,108,近狮子坪地铁站,66,4.5,2
重庆江北机场金港国际,222,近江北机场T2航站楼地铁站,31,4.9,4
栖悦·江景精品公寓(重庆南滨路烟雨公园店)南滨路/弹子石影院式江景房,195,近海棠溪地铁站,173,4.9,2
【斯维登】斯维登·家蜓公寓(重庆南坪翡翠明珠店)南坪商业中心区豪华大床房,179,近海峡路地铁站,253,4.9,2
[一揽芳华]大坪地铁美式轻奢大床房,172,近大坪地铁站,24,4.9,2
石桥铺小家民宿7」近总部城，解放碑，洪崖,136,None,1,5.0,2
24小时免费接送江北机场鹿山地铁站优享大床房,116,None,14,4.8,2
【倾己】鸭血粉丝窝倾城之巅/沙坪坝平顶山（不可用作婚房）,298,近马家岩地铁站,6,4.9,4
高清投影大床房 低价促销 近解放碑洪崖洞,178,近黄泥塝地铁站,1,5.0,2
已消毒/楼下纯K/九街高屋雾霾蓝时尚一居~ 近北城天街观音桥/解放碑/北仓文化街,207,None,23,5.0,2
陌上桑间（特价房）,78,None,3,5.0,2
朴宿公寓(重庆南滨路店)南滨路/弹子石家庭亲子双床房,230,近海棠溪地铁站,32,4.9,4
《极简生活-尚悦》落地窗，近杨家坪车站，步行渝高中学3分钟，重庆广播电视大学（石桥铺校区）5分钟,132,None,5,5.0,2
重庆好茄好酒店两江新区/北部新区豪华商务大床房,125,近童家院子地铁站,4,5.0,2
解放碑洪崖洞江对岸南滨路长嘉汇玻璃廊桥屋,295,近涂山地铁站,5,5.0,2
南坪CBD3号线地铁和式阳光大床房,172,近工贸地铁站,4,5.0,2
观音桥好吃街红鼎国际双床机麻房,227,近观音桥地铁站,2,5.0,4
路客宜居设计师酒店(重庆南滨路长江索道店)南滨路/弹子石夜赏南滨典雅房,233,近海棠溪地铁站,111,4.9,2
近磁器口嘉陵江枫樾公寓限时体验大床房,147,近大石坝地铁站,42,4.7,2
江北机场免费接或送 公寓大床房,110,近空港广场地铁站,6,4.9,2
重庆麓山酒店江北国际机场地区智能花园阳光大床房,208,近鹿山地铁站,53,4.8,2
炫莉酒店(重庆江北国际机场店)江北国际机场地区特惠单间,76,近鹿山地铁站,132,4.8,2
近地铁站，三峡广场，洪崖洞，田园清新小雅居,159,None,4,5.0,3
重庆市朝天门海韵大厦静距离民宿,148,近小什字地铁站,1,5.0,2
渝中区行云舍邻时代天街地铁老茶台有旗袍,268,近石油路地铁站,10,5.0,2
多米酒店公寓(重庆观音桥北滨路店)观音桥/九街/北滨路体验房,174,近观音桥地铁站,104,4.9,2
【揽江宿】十八梯店【解放碑江景浴缸大床房，近地铁/十八梯/洪崖洞/山城步道/解放碑】,240,None,3,5.0,2
近10号线近商圈大客厅落地窗,77,None,2,5.0,2
江北大石坝轻轨站东原D8 临近江陵医院 骑士医院 肿瘤医院 悦荟购物中心（九街 北滨路 沙坪坝）,140,None,2,5.0,2
盘龙金茂悦Loft云湖公寓#近西站、奥体,188,近大堰村地铁站,3,5.0,2
隔窗看灰机的小屋,101,None,2,5.0,2
江北机场豪华双床新房+南译+西政附近,161,近环山公园地铁站,6,4.8,2
观音桥轻轨大融城好吃街红鼎国际温馨套房,166,近观音桥地铁站,8,4.5,2
凌渡-LOFT-投影仪-新壹街-观音桥-北城天街-免费旅游咨询-轻奢大床房,237,None,25,4.9,2
九街/观音桥/解放碑/繁星小筑,214,近鲤鱼池地铁站,5,5.0,2
大学城科技学院/川美旁泡泡街温馨一居室,94,近大学城地铁站,6,5.0,2
『今日消毒』近地铁ins田园风,159,近状元碑地铁站,17,5.0,2
免费接送/重庆西站佳豪民宿/观华严寺/地铁环线、彩云湖湿地公园、巴国城/简约风、温馨私享,88,近大渡口地铁站,269,4.8,2
解放碑🍀江景单间配套精品公寓,258,近七星岗地铁站,4,5.0,2
西南医院对面近磁器口洪岩洞朝天门现代风格独特魅力温馨小雅居，可月租,201,None,1,4.8,3
近磁器口嘉陵江枫樾公寓限时体验大床房,147,近大石坝地铁站,42,4.7,2
巴南万达轻轨3号线1413公寓清新大床房,104,近学堂湾地铁站,129,4.8,2
优维斯服务公寓(重庆杨家坪西联社分店)杨家坪/万象城YOURVS舒适大床房,119,近杨家坪地铁站,16,4.8,2
舒适大床房,173,近海棠溪地铁站,96,4.9,2
西南大学2号门斜对面北欧风情民宿/天生丽街里面,156,近天生地铁站,28,5.0,2
隔窗看灰机的小屋,101,None,2,5.0,2
江北机场豪华双床新房+南译+西政附近,161,近环山公园地铁站,6,4.8,2
观音桥轻轨大融城好吃街红鼎国际温馨套房,166,近观音桥地铁站,8,4.5,2
凌渡-LOFT-投影仪-新壹街-观音桥-北城天街-免费旅游咨询-轻奢大床房,237,None,25,4.9,2
九街/观音桥/解放碑/繁星小筑,214,近鲤鱼池地铁站,5,5.0,2
大学城科技学院/川美旁泡泡街温馨一居室,94,近大学城地铁站,6,5.0,2
『今日消毒』近地铁ins田园风,159,近状元碑地铁站,17,5.0,2
免费接送/重庆西站佳豪民宿/观华严寺/地铁环线、彩云湖湿地公园、巴国城/简约风、温馨私享,88,近大渡口地铁站,269,4.8,2
解放碑🍀江景单间配套精品公寓,258,近七星岗地铁站,4,5.0,2
西南医院对面近磁器口洪岩洞朝天门现代风格独特魅力温馨小雅居，可月租,201,None,1,4.8,3
近磁器口嘉陵江枫樾公寓限时体验大床房,147,近大石坝地铁站,42,4.7,2
巴南万达轻轨3号线1413公寓清新大床房,104,近学堂湾地铁站,129,4.8,2
优维斯服务公寓(重庆杨家坪西联社分店)杨家坪/万象城YOURVS舒适大床房,119,近杨家坪地铁站,16,4.8,2
舒适大床房,173,近海棠溪地铁站,96,4.9,2
西南大学2号门斜对面北欧风情民宿/天生丽街里面,156,近天生地铁站,28,5.0,2
舒适大床房,173,近海棠溪地铁站,96,4.9,2
西南大学2号门斜对面北欧风情民宿/天生丽街里面,156,近天生地铁站,28,5.0,2
已消毒/橙杞北欧LOFT公寓/可做饭/高清投影大床/环线陈家坪地铁站楼上/长租可咨询,177,None,23,5.0,2
重庆壹恋亦念精品酒店南山度假区宽敞空间影视双床房(无窗),97,近海棠溪地铁站,15,4.8,2
西政门口+机场+商业街楼上特价舒适大床房,102,近上湾路地铁站,11,4.9,2
重庆乐悠酒店江北国际机场地区雅致大床房,116,近鹿山地铁站,42,4.7,2
拾一.Loft格调民宿（近欢乐谷/儿童医院/6号线地铁站旁/国博线）阳光大床房简约风,190,None,8,4.8,2
【馋眠】清新INS风盘龙金茂悦loft复式  近西站/地铁/石桥铺/盘龙商圈/杨家坪商圈/动物园,173,None,4,5.0,2
重庆小悦湾酒店(重庆南滨路长嘉汇店)南滨路/弹子石仲夏夜之梦,173,近涂山地铁站,12,4.8,2
湖畔美居和你一起虚度时光可做饭喝茶,205,近大学城地铁站,32,5.0,2
《爱梦之森》高清投影 观音桥九街温馨舒适,178,近鲤鱼池地铁站,2,4.5,2
重庆解放碑步行街暖心阁公寓精品大床房,241,近小什字地铁站,397,4.8,2
西南大学.天生丽街 北欧 【简·叙】,165,近天生地铁站,16,4.8,2
DADA木马 观音桥／九街／地铁口双人房,238,近观音桥地铁站,7,5.0,2
｛一室一厅｝欣阳广场，重庆大学，磁器口古,182,近沙正街地铁站,5,4.6,2
（一客一消毒）磁器口古镇【磁遥】远山宿,200,近磁器口地铁站,47,4.9,2
重庆外滩-南滨路    海棠·商务大床房,180,近海棠溪地铁站,75,4.9,2
【半夏】九街中心/浪漫/观音桥轻奢大床房,183,近红土地地铁站,6,5.0,2
江北机场锦绣公寓*小清新,88,近空港广场地铁站,39,4.8,2
多米酒店公寓(重庆观音桥北滨路店)观音桥/九街/北滨路精品大床房,193,近观音桥地铁站,658,4.9,2
大学城科技学院/川美旁泡泡街浪漫大床房,86,None,2,5.0,2
万科西九～KT猫/密码锁自助入住/独卫带阳台/近地铁2号线杨家坪站/西城天街/动物园/杨家坪万象城,89,近杨家坪地铁站,1,5.0,2
花儿朵朵精品酒店(重庆金开大道爱琴海店)两江新区/北部新区木栖·阳光大床房,139,近童家院子地铁站,54,4.6,2
解放碑洪崖洞近儿童医院妇幼保健院大床房,227,近七星岗地铁站,843,4.8,2
动物园，解放碑，洪崖洞。朝天门近，杨家坪大洋百货楼上，阳光房观景大单间,117,近杨家坪地铁站,3,5.0,2
重庆小青蛙体育主题酒店巴南万达商圈排球大床主题房,144,近鱼洞地铁站,3,5.0,2
先生安5/长租/短租/日租/月租/汽博中心/新科国际/金童路地铁/重庆北站/江北机场/线外/金贸时,200,近金童路地铁站,9,5.0,2
粉红女巫/九街/近解放碑/洪崖洞/观音桥,193,近红土地地铁站,8,5.0,2
[一揽芳华]大坪地铁美式轻奢大床房,172,近大坪地铁站,24,4.9,2
＜安妮5＞磁器口古镇/白公馆渣滓洞/艺术公园/石井坡地铁口/带投影温馨一居品质大床房,186,None,1,5.0,2
【樱桃】近解放碑洪崖洞复式一居室 | 弹子石老街长嘉汇景区旁可乘邮轮或旅游大巴 | 近上新街长江索道,69999,近涂山地铁站,30,4.9,2
新桥医院旁80米，近环线，重庆西站商圈,78,None,1,5.0,2
近1号线近商圈Loft复式,212,None,1,5.0,4
重庆奇梦精品酒店冉家坝/龙溪舒适大床房(无窗),158,近红旗河沟地铁站,45,4.7,2
路客宜居设计师酒店(重庆南滨路长江索道店)南滨路/弹子石夜赏南滨典雅房,233,近海棠溪地铁站,111,4.9,2
西南大学2号门小清新温馨大床房轻轨站1,122,近天生地铁站,15,5.0,2
先生安10/长租/短租/日租/月租/汽博中心/新科国际/金童路地铁/重庆北站/江北机场/线外/金贸时,230,近金童路地铁站,8,5.0,2
桐桐家#南滨路喜来登江景大床房1,213,近海棠溪地铁站,5,5.0,2
先生安1/长租 短租/日租 月租/汽博中心/新科国际/金童路轻轨站/重庆北站/江北机场/宜家奥特,230,近金童路地铁站,13,4.9,2
解放碑洪崖洞对面近观音桥温馨两室套房,322,近江北城地铁站,147,4.8,4
琥珀花园•鸢尾家庭套房/空中花园/特色早餐/私人影院/临地铁近川美熙街磁器口,224,None,5,4.9,2
洪崖洞旁180度高空江景大床房,276,近临江门地铁站,34,5.0,2
【斯维登】斯维登服务公寓(南坪八公里地铁站店)重庆理工大学花溪校区北欧时光双床套房,201,近八公里地铁站,6,5.0,4
【巨屏影院】解放碑/洪崖洞/十八梯/中式风Loft复式,307,None,240,5.0,4
陈家坪长途汽车站步行三分钟到环县步行十分钟到石桥铺一号线,67,None,2,5.0,2
重庆轩庭酒店观音桥/九街/北滨路双床房,112,近黄泥塝地铁站,7,4.5,2
渝家/重庆北站独卫单人间/解放碑/洪崖洞,68,近重庆北站南广场地铁站,3,5.0,1
重庆小悦湾酒店(重庆南滨路长嘉汇店)南滨路/弹子石日式榻榻米禅艺房,192,近涂山地铁站,6,5.0,2
多米酒店公寓(重庆观音桥北滨路店)观音桥/九街/北滨路都市特色大床房,210,近观音桥地铁站,268,4.8,2
艾蒎酒店(重庆观音桥步行街店)观音桥/九街/北滨路豪华大床房,170,None,3,5.0,2
爱满屋公寓电脑房二,77,近双凤桥地铁站,9,4.8,2
『今日消毒』拾光·北欧（可低价日租/月,150,近状元碑地铁站,17,4.9,2
豪华的大房间陈家坪长途汽车站步行三分钟到环县步行十分钟到石桥铺1号线？,73,None,1,5.0,2
解放碑洪崖洞来福士广场长江索道一室公寓,215,近较场口地铁站,24,4.9,2
桐桐家#南滨路喜来登大双床#可住4人以上,250,近海棠溪地铁站,1,5.0,2
重庆解放碑洪崖洞北欧大床房近地铁,287,近七星岗地铁站,52,4.7,2
轻云.八公里地铁站北欧双床套房（洗衣）,198,近八公里地铁站,60,4.9,4
半夏--解放碑洪崖洞轻轨口网红民宿大床房,238,近七星岗地铁站,4,5.0,2
韩式双床套房近观音桥地地铁站,241,近华新街地铁站,3,5.0,4
重庆小时光时尚酒店公寓杨家坪/万象城温馨情侣房,89,近杨家坪地铁站,3,4.9,2
｛一室一厅｝欣阳广场，重庆大学，磁器口古,182,近沙正街地铁站,5,4.6,2
磁器口古镇/渣滓洞/红岩广场/地铁站【山雨来民宿】,150,None,6,4.5,2
iMEET美途世界酒店(重庆西站店)重庆火车西站/巴国城美途豪华双人房,158,近重庆图书馆地铁站,29,4.7,2
Wendy小屋5近解放碑洪崖洞近轻轨,155,近杨家坪地铁站,7,4.5,2
巴南万达轻轨3号线1413公寓时尚双床房,131,近学堂湾地铁站,5,5.0,2
盘龙『蓝锦鲤』loft小调公寓 甜蜜约会,190,近大堰村地铁站,14,4.8,2
重庆优铂斯城市民宿观音桥/九街/北滨路特惠房（带冰箱）,117,近观音桥地铁站,56,4.7,2
近解放碑、南坪商圈 距轻轨站2分钟 ,178,近工贸地铁站,4,5.0,2
【缘宿小栈】近西站网红轻轨二号线～,119,None,1,5.0,2
新桥小筑-近新桥医院 重庆西站简约大套房每客消毒,239,近重庆图书馆地铁站,53,5.0,4
【肆夕】17重庆北站火车北广场投影大床房,216,近重庆北站北广场地铁站,2,5.0,2
西南大学2号门小清新温馨大床房轻轨站,139,近北碚地铁站,4,5.0,2
北欧深蓝海岸风/地铁旁/近南滨路/老街,214,近海棠溪地铁站,49,5.0,2
重庆约见酒店观音桥/九街/北滨路小清新大床房,211,近观音桥地铁站,112,4.7,2
璞舍公寓(重庆冉家坝龙湖源着店)冉家坝/龙溪旖旎梦乡双床房,499,近体育公园地铁站,10,4.6,2
韩式双床套房近观音桥地地铁站,241,近华新街地铁站,3,5.0,4
重庆小时光时尚酒店公寓杨家坪/万象城温馨情侣房,89,近杨家坪地铁站,3,4.9,2
重庆来住书舍酒店上清寺/人民大礼堂/李子坝千草,209,近牛角沱地铁站,447,4.8,2
豪华的大房间独立的卫生间陈家坪长途汽车站，石桥铺机电市场步行三分钟到环县步行十分钟到石桥铺一号线,65,None,1,5.0,2
桐桐家#南滨路喜来登北欧江景大床A,201,近海棠溪地铁站,1,5.0,2
汽博绿地保税中心北欧风LOFT公寓,185,近保税港地铁站,5,4.7,2
