民宿标题,价格,地利,评论数,得分,适合居住人数
【罗湖口岸/东门老街】简约一室 可做饭,201,近湖贝地铁站,40,4.8,2
铂瑞斯行政公寓(深圳南油店)海岸城/后海豪华轻奢双床房,454,None,21,5.0,4
海风山景观景落地窗北欧风,278,None,18,4.9,2
华为天安云谷，轻奢尚品大床房，双地铁,258,None,4,5.0,2
小幸运/十亩地/会展中心/购物公园/福田口岸,388,None,2,5.0,2
B深圳北 华为/坂田地铁口阳光温馨大床房合租次卧,140,近坂田地铁站,6,5.0,2
【罗湖口岸/东门老街】可做饭 双床房,201,近湖贝地铁站,61,4.8,4
美式复古蓝 可摄影   近大梅沙海滨公园200米/奥特莱斯/海滨浴场/东部华侨城/茶溪谷,300,None,2,5.0,2
【捌粤•丽雅】深圳CBD|车公庙温馨小屋 深圳CBD|会展中心|车公庙|下沙|红树林温馨海滨大套房,278,None,1,5.0,2
新一代国际公寓,270,近登良地铁站,14,4.7,2
【好宿·气球】网红吊椅/loft两居室,448,近石厦地铁站,30,4.9,4
【天阅】格兰云天·阅酒店(深圳东门店)罗湖口岸/火车站舒适大床房,264,None,46,4.8,2
U+近深圳北红山地铁口《梦-纱幔》(无壁纸),278,None,16,5.0,2
无印风格小屋伦敦风格,214,近红山地铁站,5,4.7,2
燕南地铁口 温馨私享大床 近明通化妆品市场 赛格科技园 万象城 雅思考点,414,None,11,5.0,2
15号大床单间南山中心区海岸城后海登良地铁站深圳湾总部投影房,235,None,None,None,2
【慢生活】法式风情深职院#大学城#科技园,278,近西丽地铁站,54,5.0,2
他她商务公寓(深圳大学城地铁站店)大学城/西丽动物园精品单间,202,近大学城地铁站,476,4.5,2
沙滩口180°观海阳台三床房,468,近大小梅沙/东部华侨城,14,4.8,6
喜客公寓科技园大冲店一室一厅商务套房,338,近高新园地铁站,215,5.0,2
深圳北站香港高铁地铁家庭影院LOFT公寓,428,近深圳北站地铁站,25,5.0,3
【茑屋】日式酒柜吧台MUJI高清投影仪马歇尔音响｜深大南地铁站50米腾讯大厦深圳大学海岸城春茧体育馆,498,None,2,5.0,2
留仙洞大学城万科云城豪华双卧套房,480,近留仙洞地铁站,8,5.0,4
福田中心区车公庙百米高层地铁精装爱家公寓,260,近下沙地铁站,10,5.0,2
【新房热卖】清风拂晨/海岸城/南油批发城/荔林地铁站/深圳湾/温馨轻奢落地窗新装修公寓,372,None,1,5.0,2
5A娱乐房/3号线/lift复式套房/口岸直达香港/近东门老街/万象城/温馨舒适/交通方便/,376,近翠竹地铁站,6,5.0,4
Y2复式2-软件园/深大/双地铁,422,None,1,5.0,4
薄荷/东门/万象城/京基一百/深圳文和友/老街地铁口/直达香港简约民宿/超大落地窗,269,近老街地铁站,26,4.8,2
铂瑞斯行政公寓(深圳华强北店)华强北商业区商务行政套房,530,近燕南地铁站,968,4.8,2
绿色森林梦幻单间,134,近民治地铁站,27,4.9,2
圳寓民宿｜龙华地铁站｜轻奢风雅致双床房,159,近龙华地铁站,9,4.7,2
【麗枫】麗枫酒店(深圳东门万象城国贸地铁站店)罗湖口岸/火车站雅致大床房(无窗),252,None,63,4.9,2
温馨实木居家舒适小屋,227,近红山地铁站,2,5.0,2
【兰兹酒店】深圳蛇口兰兹酒店深圳湾口岸/蛇口舒适房,300,近水湾地铁站,225,4.7,2
西丽万科云城城景两卧套房,488,近留仙洞地铁站,1,5.0,4
可月租/会展中心、购物公园现代风一房整租,219,近皇岗村地铁站,4,5.0,2
轻奢的城市礼遇了你|全落地玻璃景观大床房|近万象城|东门商圈|地王大厦对面|双地铁口,247,近大剧院地铁站,1,5.0,2
高新园地铁口#Papa Ho-B#,390,近高新园地铁站,4,5.0,2
大梅沙复式海景船长度假美宿,398,近大小梅沙/东部华侨城,30,4.9,3
【壹野】深圳大梅沙全海景一居室－美式轻复古度假民宿-巨幕投影-咖啡机-东部华侨城-奥特莱斯-海滨沙滩,533,近大小梅沙/东部华侨城,46,5.0,4
【朋友家·叁艾零捌】深圳北站民治一房一厅,166,近民治地铁站,1,5.0,2
【雅乐投影影院房】铂斯登近深圳大学/海岸城/深圳湾/来福士/荔林站南山站双地铁站,350,None,12,4.6,2
【唯梵•屠苏】会展中心|车公庙海滨小屋,286,近下沙地铁站,28,4.8,2
深圳北站/酥心/可以穿和服的日式房民宿,420,近民治地铁站,2,4.9,2
福田区沙尾片区单间,105,None,1,4.8,1
【寓荐·秋泓】深圳北站旁100米丨宾果空间丨红山丨一房一厅丨商务时尚公寓（停车方便）,305,None,3,5.0,2
尊享国际公寓(深圳罗湖万象城店)万象城/京基100尊享大床房,219,近大剧院地铁站,2258,4.7,2
高新园地铁口#Papa Ho-C#,390,近高新园地铁站,9,5.0,2
威斯登主题度假酒店公寓(深圳坂田地铁站店)坂田浪漫地中海大床房,220,近坂田地铁站,61,4.6,2
【寓荐·霁颜】信利康/香江金融/平安智慧大厦/妈湾港口/铁路公园站/蛇口港/商务大床房（免费停车）,318,None,1,5.0,2
深圳北站50米高端复式loft+3D投影,398,近深圳北站地铁站,8,5.0,4
Y踏青-深大科技园/高层复式两居公寓,395,近深大地铁站,65,4.9,4
华创云轩近华为总部#差旅温馨两室,261,近坂田地铁站,3,5.0,4
深圳凯利民宿罗湖口岸/火车站温馨双床房,292,近国贸地铁站,219,4.7,2
耶姆行政公寓(深圳南山中心区店)海岸城/后海精致两房一厅,314,近南山地铁站,18,4.7,3
深圳北站复式2房一厅【投影房】地铁4号线,337,近红山地铁站,8,5.0,4
湖贝地铁站/东门老街 可做饭两室一厅,312,None,2,5.0,6
【深大】世界之窗/科技园简约风一房一厅,398,近深大地铁站,6,5.0,2
【珊瑚】地王大厦高层舒适双床房/近地铁,270,近老街地铁站,2,5.0,4
觅居•相遇这里|福田口岸/车公庙/会展中心|下沙地铁 |可开发票 |近红树林/世界之窗 精选大床套房,445,近下沙地铁站,85,4.9,2
【唯梵•南渡】会展中心|深圳CBD公寓,322,近岗厦地铁站,25,5.0,2
时尚大床房,328,近东角头地铁站,33,4.8,2
塘朗地铁站大学城山景大床房,358,近塘朗地铁站,18,4.7,2
【寓荐·白首不离】大屏投影丨场地拍摄丨近花园城丨南山蛇口丨海上世界丨情侣大床房（停车方便）,745,None,2,5.0,2
【大梅沙海景】观海公寓（海世界店）,598,近大小梅沙/东部华侨城,22,5.0,4
【唯梵•安夏】深圳会展中心岗厦景观小屋,286,近岗厦地铁站,20,4.9,2
【私享超大投影大床房温馨空间】星河盛世Coco City,364,None,5,5.0,2
现代两卧loft套房,373,近深圳北站地铁站,13,4.9,3
深圳北站/民治：别墅双床房，可日租，月租,67,近民治地铁站,5,5.0,1
呼噜栈酒店(深圳香蜜湖店)会展中心/CBD特色双床房(无窗),307,近农林地铁站,142,4.5,2
【皇格】地铁壹号线科学馆站电梯时尚大床房,227,近科学馆地铁站,2,5.0,2
【力亚公馆-释压豪】释压工业风私人影院深圳北站/大学城/深职院/动物园/爱奇艺ｖｉｐ免费看,290,None,1,5.0,2
【独立卫浴】世界之窗/欢乐谷/科技园/世界之窗地铁口独立卫浴带阳台大床房,260,None,4,5.0,2
近北站自然风主题公寓,340,近白石龙地铁站,1,5.0,2
【致青春】近1号线/机场/国际会展中心/大仟里/宝安中心/壹方城/科技园/深大,295,None,2,5.0,2
【唯梵•风马】车公庙|下沙地铁口海滨小屋,286,近下沙地铁站,7,5.0,2
邦拓美诺行政公寓(深圳湾公园店)深圳湾口岸/蛇口现代大床房,337,近东角头地铁站,835,4.9,2
大梅沙文旅小镇 爱丽丝甜梦粉 海边特色民宿 大梅沙海滨公园200米/大梅沙/奥特莱斯/东部华侨城/海,300,None,3,5.0,2
大鹏古城较场尾5室聚会轰趴,1785,近较场尾/大鹏所城,20,4.9,11
【唯梵•秋泓】会展中心|车公庙海滨套房,318,近下沙地铁站,32,4.7,2
橙CC12深圳湾/南油/近地铁/小猪佩奇,399,近南山地铁站,4,5.0,3
复古小清新民宿/东门老街/布吉地铁站/家庭影院,246,None,2,5.0,2
海月站（近深圳湾口岸/后海）北欧投影1居,382,近海月地铁站,21,5.0,2
深圳北站附近北欧简约套房（地铁4号线）,229,近上塘地铁站,20,4.8,2
流年一号：邻口岸.香港山景北欧轻奢大投影,312,近赤尾地铁站,20,5.0,2
胜似家短租公寓，地铁南油站A出口200米，近服装批发市场,272,近登良地铁站,59,4.8,2
南山地铁口/法式田园【精致复式三居室】,559,近南山地铁站,24,4.9,6
【唯梵•玻色子】罗湖口岸|水贝LOFT,278,None,19,4.6,2
深圳北站/直达香港/简约LOFT复式套房,428,近深圳北站地铁站,15,4.9,3
归隐酒店会展中心/CBD隐.悦居特惠大床房,429,None,102,4.8,2
大梅沙东部华侨城附近温馨两房一厅,368,近沙头角/中英街,37,4.9,4
【寓荐·碧影】大屏投影 | 健身房 |近深圳北 | 双地铁丨红山6979丨时尚电影房（免费停车）,378,None,4,4.9,2
宸浠酒店宝安体育中心舒适榻榻米大床房,217,近西乡地铁站,173,4.8,2
近4号线/龙华线近商圈别墅大客厅,49,None,5,5.0,2
福田中心区香梅地铁C口单间,115,None,2,5.0,1
流苏秋千，投影巨幕，小憩在爱舍,358,近红岭地铁站,5,5.0,2
【M.E】詹姆斯.瓦特的乌托邦｜超级文和友｜高清巨幕投影｜俯瞰东门｜老街地铁口｜浴缸｜罗湖口岸火车站,342,None,9,5.0,2
【M.E】詹姆斯.瓦特的乌托邦｜超级文和友｜高清巨幕投影｜俯瞰东门｜老街地铁口｜浴缸｜罗湖口岸火车站,342,None,9,5.0,2
旅途国际公寓ONE39高级商务大床房,297,近大剧院地铁站,85,4.8,2
流年八号:赤尾地铁·香港山水·轻奢大投影,304,近赤尾地铁站,6,5.0,3
【栖云】商务行政大床房/京基一百/近地铁,236,近老街地铁站,1,5.0,2
多伦多酒店(深圳七街公馆)会展中心/CBD单人守护公寓,338,近香梅北地铁站,338,4.4,2
【玺舍】行政大床/近地铁/南山/CBD中心/荔林站/深圳大学/世界之窗/海岸城近医院近大学,308,None,3,4.7,2
近白石洲地铁口，深圳大学，科技园，世界之窗北欧温馨一室大床房,320,None,8,5.0,2
【万福民宿】北欧风大单间双人床投影仪民宿/可做饭洗衣机地铁口/机场 国际会展中心,160,None,2,4.8,2
十里画廊 高层看景 福田中心区会展中心,347,近下梅林地铁站,11,4.5,4
华讯精装两房,319,近红岭地铁站,10,4.7,4
深圳楚天大酒店皇岗口岸/福田口岸经济房(无窗),283,近石厦地铁站,854,4.3,2
深圳北自然之家设计师主题公寓,329,近红山地铁站,12,4.8,2
【唯梵·流眄】高新园|世界之窗地铁口公寓,286,近白石洲地铁站,45,4.9,2
【好宿·粉墨】巨幕投影/福田站/会展中心,448,近沙尾地铁站,23,4.9,4
科技园深大商务一房一厅,368,近深大地铁站,7,4.9,2
可月租/车公庙、沙尾地铁口、石厦精装一房,219,近沙尾地铁站,2,5.0,2
华为基地龙岗华创云轩 LOFT两室一厅,250,近坂田地铁站,35,4.7,4
【M.E】朴之｜超级文和友｜高清巨幕投影｜俯瞰东门｜老街地铁口｜罗湖口岸火车站｜万象城京基100,342,近老街地铁站,7,5.0,2
罗湖 临近老街地王  北欧ins风情,268,近红岭地铁站,18,4.8,2
南山地铁口/小资格调【精致复式三居室】,559,近南山地铁站,62,4.8,6
南油拿货必选步居衣格深圳南油服装批发市场,145,None,1,5.0,1
【唯梵•珥瑶】深圳CBD|会展中心|福田口岸|购物公园|岗厦地铁站高层景观房,403,None,1,5.0,2
【ArchiHome】MUJI日式小屋高清投影仪音响｜南油地铁站来福士广场深圳大学海岸城春茧体育,512,None,2,5.0,2
科润酒店公寓(深圳科技园店)科技园高级单人间,297,近高新园地铁站,403,4.8,2
雅园桃源酒店华侨城轻奢双床房,288,None,11,5.0,2
"深圳北站红山地铁6979购物短租公寓
",321,None,5,5.0,2
邦拓美诺行政公寓(深圳红山店)深圳北站地区商务套房,246,近上塘地铁站,187,4.8,2
德业丰精品酒店(深圳宝安灵芝地铁站店)宝安商业区豪华大床房,221,None,98,4.9,2
深圳北清湖北地铁站200米，梦幻森林复式一房一厅整租，近福田口岸会展中心，近富士康,210,近清湖地铁站,36,4.8,2
【唯梵•半糖主义】深圳大学｜科技园小屋,254,近桃园地铁站,16,5.0,2
南山中心区清新时尚两居室近南油市场/深大/海岸城,367,None,3,5.0,3
深港行政公寓(深圳北站店)深圳北站地区行政一卧室套房,235,近上塘地铁站,47,4.7,2
【深大/世界之窗】高层复式双床房,470,近深大地铁站,2,5.0,4
深圳乐家酒店公寓(深圳罗湖大剧院东门店)万象城/京基100豪华大床房,251,近大剧院地铁站,926,5.0,2
深圳金波阳民宿(罗湖火车站店)罗湖口岸/火车站特价房,59,None,20,5.0,1
橙果酒店(深圳东门店)东门商业区时尚大床房,213,近湖贝地铁站,209,4.8,2
海风观海落地窗可泡澡简约风,352,None,36,5.0,2
睿士格调酒店(深圳清湖地铁站店)深圳北站地区雅致大床房,143,近清湖地铁站,346,4.8,2
可月租/会展中心/购物公园ins一房整租,219,近皇岗村地铁站,5,4.6,2
深圳北站超豪华复式3D高清投影高端黑白灰,398,近深圳北站地铁站,5,4.5,4
长租优惠 复式公寓 地铁荔林站/南山中心,488,近南山地铁站,46,5.0,4
【朋友家壹零零贰】深圳北站民治白石龙地铁,158,近民治地铁站,1,5.0,2
【元熙大梅沙】田园风带投影摇椅情侣大床房,318,None,19,5.0,2
 【摩尔卡巴】深圳大梅沙.沙滩日出海景度假民宿（嘻啦）,435,None,2,5.0,2
（长租优惠）南油清新简约两居室,436,近南山地铁站,32,4.9,4
（长租优惠）南油清新简约两居室,436,近南山地铁站,32,4.9,4
可月租/会展中心、CBD、福民地铁 和风,219,近皇岗村地铁站,6,4.5,2
现代loft双床房,378,近深圳北站地铁站,50,4.8,4
日出海景大床房,372,近大小梅沙/东部华侨城,1,4.8,2
素景/车公庙商圈/会展中心/福田口岸,328,近车公庙地铁站,11,4.6,2
【唯梵•拾光】车公庙｜下沙｜红树林滨海屋,318,近下沙地铁站,58,4.9,2
[阳光明媚~单间次卧01号房]世界之窗/欢乐谷/科技园/世界之窗地铁口一楼,300,None,3,5.0,2
【寓荐·幽若】信利康/香江金融/平安智慧大厦/妈湾港口/铁路公园站/蛇口港/行政大床房（免费停车）,318,None,2,5.0,2
深圳北站时尚一房一厅（九方购物中心附近）,312,近上塘地铁站,16,4.8,2
【万福民宿】森林波西米亚风大单间投影仪地铁口民宿/机场线 华强城商圈/国际会展中心,146,None,2,5.0,2
希帕行政公寓(深圳福田会展中心店)华强北商业区轻奢行政贵宾房,437,近燕南地铁站,342,4.9,2
万象城对面豪华榻榻米大床房,254,近人民南地铁站,63,4.7,2
科技园地铁口精品大床房,321,近高新园地铁站,96,4.8,2
深圳一克拉行政公寓深圳北站地区豪华大床房,245,近深圳北站地铁站,480,4.8,2
【谷芽】四海公园-世界之窗-蛇口港-蛇口海洋博物馆万象新天地前海石公园科技园-南油服装城-蛇口老街,348,None,1,5.0,2
近1号线/罗宝线近商圈温馨私享观景,175,None,3,5.0,4
【唯梵•假面告白】深圳CBD|会展中心|双口岸|岗厦地铁口景观房,322,None,3,5.0,2
近服装城近地铁站私享浪漫公主房,328,None,3,5.0,2
深圳北/高清3D巨幕投影/到香港15分钟,428,近深圳北站地铁站,4,5.0,4
【唯梵·花笺】车公庙|下沙|红树林海滨屋,318,近下沙地铁站,18,4.9,2
会展中心购物公园旁石厦豪装一房10,278,近石厦地铁站,7,4.7,3
深圳汇德隆国际公寓深圳北站地区特惠大床房,265,近深圳北站地铁站,758,4.8,2
红山地铁口旁龙光玖钻特惠短租公寓一客一换,344,None,4,5.0,2
中惠·悠雅酒店(深圳科技园前海桃园地铁站店)科技园豪华双床房,375,近桃园地铁站,31,4.9,2
【麗枫】麗枫酒店(深圳东门万象城国贸地铁站店)罗湖口岸/火车站豪华大床房,281,None,46,4.6,2
深圳深龙轩行政公寓深圳北站地区高级行政大床房,276,近深圳北站地铁站,335,4.8,2
【寓荐·陆离】香梅北站/近香蜜湖/近莲花山公园/近1979文化园/行政一居室（停车方便）,345,None,1,5.0,2
归心-海上世界|投影|花园城|欢乐海岸|南油服装城|自助入住|收费停车|地铁口500米|,328,None,1,5.0,2
【唯梵•星月】深圳CBD|下沙|温馨小屋,318,近下沙地铁站,18,5.0,2
【今日特价】世界之窗  科技园   高新园B出口  大床房,327,近高新园地铁站,407,4.8,2
「楼下文和友」「巨幕投影」｜地铁口｜罗湖｜东门老街｜步行万象城kkmall｜罗湖口岸《惬意复古》,350,None,5,5.0,2
深圳明阳酒店田贝/水贝珠宝城高级大床房,379,近田贝地铁站,4,4.3,2
Papa Ho-Ⅲ『投影房』星河世纪/近福田会展中心/福田口岸/岗厦地铁站/CoCoPark购物公园,486,None,2,4.8,2
邻车公庙、会展中心、沙尾地铁口精装整租,219,近沙尾地铁站,10,4.6,2
美丽城市的礼遇|下沙地铁|福田中心区KKone公寓|欢乐海岸|福田皇岗双口岸|春茧体育馆|温馨两房,566,近下沙地铁站,18,4.9,4
米粒民宿 精致莫兰迪 日消毒/送口罩,268,近水贝地铁站,12,4.9,2
【ZMAX】ZMAX HOTELS(深圳南山海上世界蛇口店)深圳湾口岸/蛇口一张床L,394,None,28,4.6,2
四季行政国际酒店公寓深圳湾口岸/蛇口尊享豪华大床房,356,None,5,5.0,2
【今日特价】世界之窗  科技园   高新园B出口  大床房,327,近高新园地铁站,407,4.8,2
鑫茂花园酒店(深圳北站店)深圳北站地区精品大床房,287,近白石龙地铁站,342,4.6,2
近商圈近医院温馨私享大房间,201,None,6,3.9,2
罗湖中心区大床房，地王+万象城+大剧院,247,近大剧院地铁站,2,4.7,2
【Enatt一宿】⁴｜极米百寸投影｜近罗湖东门老街罗湖口岸｜老街地铁站｜KK Mall京基一百,372,None,6,4.9,2
可月租/会展中心/购物公园ins一房整租,219,近皇岗村地铁站,5,4.6,2
【芮汐酒店】深圳大学南山科技园芮汐酒店科技园行政套房,645,None,4,4.9,2
流苏秋千，投影巨幕，小憩在爱舍,358,近红岭地铁站,5,5.0,2
深圳宝安区|建安新村|和逸精品大床房|有电梯|现代简约风|近学校、医院|浪漫情侣,158,None,1,5.0,2
深圳北站民宿大床房,115,None,4,4.8,2
轻奢风Loft复式,530,None,1,5.0,2
铂斯登行政公寓(深圳塘朗城地铁站店)大学城/西丽动物园美景轻奢大床房,359,近塘朗地铁站,176,4.7,2
福田中心区  会展中心  福民地铁站    福田口岸  皇岗口岸  高层景观大三房  百事可乐,685,近福民地铁站,13,4.9,6
希尔-唯美 世界之窗欢乐谷/科技园万象天地/一居公寓,360,近世界之窗地铁站,20,4.6,2
戴维斯LOFT国际公寓(深圳北站店)深圳北站地区商务双床复式套房,435,近深圳北站地铁站,158,4.8,4
【品质尊•一房一厅】华强北/会展中心商圈/科学馆/市中医院/市民中心/赛格广场/多地铁口轻奢一房一厅,456,None,4,5.0,2
大梅沙熙园民宿 近大梅沙海滨公园/大梅沙海滨浴场/奥特莱斯/东部华侨城,298,None,1,5.0,2
呼噜栈酒店(深圳香蜜湖店)会展中心/CBD标准圆床房(无窗),275,近农林地铁站,44,4.6,2
四季行政国际酒店公寓深圳湾口岸/蛇口轻奢行政套房一房一厅,394,None,4,5.0,2
深圳华强北华联民宿华强北商业区高级城景大床房,462,None,30,4.8,2
美梨民宿/会展中心/高清投影/1.8大床,495,None,1,5.0,3
【斯维登】斯维登度假公寓(深圳大学城店)大学城/西丽动物园雅致双床房,262,近塘朗地铁站,59,4.7,2
【唯梵•杜若】深圳CBD|车公庙滨海小屋,318,近下沙地铁站,36,4.8,2
深圳你享酒店罗湖口岸/火车站声场流明豪华房,384,None,3,5.0,2
 欢乐谷世界之窗一居带阳台落地窗,283,近世界之窗地铁站,19,4.7,2
熙美行政公寓-花漾loft海景大床房,448,近深大地铁站,5,5.0,2
【唯梵•花笺】车公庙|下沙地铁口海滨套房,318,近下沙地铁站,10,4.9,2
INS两卧loft套房,373,近深圳北站地铁站,95,4.7,4
卓越前海壹号时尚一居室套房,521,近鲤鱼门地铁站,5,5.0,2
深圳格姆顿轻奢国际公寓深圳北站地区城景爱粉主题房,1787,近深圳北站地铁站,85,4.8,2
【唯梵•倾城之恋】车公庙|下沙海滨套房,318,近下沙地铁站,4,5.0,2
深圳纳福居豪华一房一厅,201,近湖贝地铁站,15,4.4,2
【希岸】希岸酒店(深圳北站龙华壹城中心店)深圳北站地区女神浪漫大床房,389,None,5,4.7,2
【唯梵•量子态】罗湖口岸|水贝loft,294,None,14,4.9,3
柏槿酒店海岸城/后海城市雅致大床房,394,None,36,4.9,2
大梅沙海滨公园75平海边LOFT居室,499,None,4,5.0,4
【蔚徕】蔚徕J酒店(深圳龙华壹城中心店)深圳北站地区精选豪华大床房,218,近清湖地铁站,100,4.7,2
科技园地铁口 简约舒适行政双床房,435,近高新园地铁站,55,4.8,4
她回来了公寓 莫问前程男生6人间 大剧院,52,近大剧院地铁站,1,5.0,1
【深大】温馨豪华商务大床房,368,近深大地铁站,15,4.7,2
锦鲤公寓(深圳前海店)深圳湾口岸/蛇口好事成双双床房(阳台),708,None,37,4.8,2
【麗枫】麗枫酒店(深圳罗湖水贝翠竹地铁站店)东门商业区高级大床房(无窗),298,近翠竹地铁站,92,4.9,2
初见•麦田#2号线(8号线)近商圈温馨私享落地窗#近会展中心、CBD、眼科医院、山姆会员店、长短租,364,近侨香地铁站,12,4.9,2
华里酒店深圳湾口岸/蛇口城景豪华大床房,450,None,35,5.0,2
【番茄东门】观景北欧轻奢复式loft二居近深圳文和友网红打卡地,366,None,13,5.0,4
深圳北/龙胜站C出口不用出站直连小区走路二十米.,37,None,5,5.0,2
 山海简约风格带大型观景阳台双床房,270,近大小梅沙/东部华侨城,6,4.6,2
华里酒店深圳湾口岸/蛇口山景豪华大床房,450,None,27,4.8,2
「Pikachu」近深圳北/民治白石龙双地铁/皮卡丘主题投影民宿,174,None,4,5.0,2
【雅斯特】雅斯特酒店坪山高铁站商圈高级大床房,271,None,3,5.0,2
【桔子酒店】桔子酒店深圳北站地区禅音大床房,515,None,97,4.9,2
深圳凯利民宿罗湖口岸/火车站经典双床房,329,近国贸地铁站,9,4.8,2
【维也纳】维也纳酒店华侨城高级大床房(无窗),268,近侨城东地铁站,47,4.7,2
暑期畅享&长租&双地铁口&深圳湾&科技园&世界之窗&万象天地&微宿极简一室一厅,372,近深大地铁站,10,5.0,2
【潮漫】潮漫酒店(深圳市民中心莲花村地铁站店)会展中心/CBD品质欣选大床房,502,近莲花村地铁站,86,4.7,2
推荐【北欧站】五床垫 临地铁口靠公园,242,近洪浪北地铁站,9,5.0,2
深圳万科深南道68号公寓罗湖口岸/火车站地标夜景大床房(一室一厅),372,近文锦地铁站,34,4.8,2
【亚朵】深圳湾后海中心亚朵轻居酒店深圳湾口岸/蛇口舒适大床房,586,None,141,5.0,2
梅里酒店(深圳桃园地铁站店)科技园雅致单床房,357,None,22,4.6,2
【维也纳】维也纳酒店(深圳大梅沙滨海明珠店)大小梅沙/东部华侨城高级双床房,380,近大小梅沙/东部华侨城,210,4.6,2
深圳明阳酒店田贝/水贝珠宝城标准单人房(无窗),277,近田贝地铁站,22,4.7,2
安心私享房-释压精品大床房/巨幕投影/赠奶茶/鸡蛋仔/咖啡,574,近福民地铁站,2,5.0,2
【天阅】格兰云天·阅酒店(深圳东门店)罗湖口岸/火车站大床房,264,None,9,4.6,2
大梅沙四季美-海景大床房/欧式小清新/270度大海景,397,None,7,4.9,4
深圳璞逸酒店罗湖口岸/火车站特惠双床房,220,近向西村地铁站,3,4.7,2
近下沙/KKONE/单身公寓,438,None,2,5.0,2
南山前海月亮湾Loft行政三卧室套房,879,近赤湾地铁站,9,4.9,6
创业花园西欧格调复式豪华双人床,111,近红山地铁站,15,4.7,2
固戍地铁站 (花园小屋301),126,近固戍地铁站,3,5.0,2
海风观海落地窗可泡澡简约风,352,None,36,5.0,2
深圳北站#福田口岸#萌萌哒小单间,125,近民治地铁站,31,4.6,2
喜客公寓科技园大冲店一室一厅商务套房,338,近高新园地铁站,215,5.0,2
【美豪】美豪酒店(深圳机场店)宝安机场商圈爱丁堡大床房,358,近后瑞地铁站,1056,4.8,2
安心私享房-造梦普通大床房/赠奶茶/鸡蛋仔/咖啡,349,近福民地铁站,2,4.9,2
遇见you#紫色优雅小单间,125,近民治地铁站,25,4.6,2
宝安1号线固戍机场现代简约温馨两居公寓,270,近固戍地铁站,5,5.0,3
深圳海上世界ICON LAB艾垦酒店深圳湾口岸/蛇口天际山景双床房,631,None,6,5.0,2
【大梅沙海景】观海公寓（海世界店）,598,近大小梅沙/东部华侨城,22,5.0,4
梵希精奢公寓海岸城/后海简欧投影落地窗大床房,381,None,2,5.0,2
【唯梵•飞尘】会展中心|车公庙|海滨小屋,318,近下沙地铁站,24,4.8,2
【唯梵•淘淘阁】东门|水贝地铁口LOFT,278,近水贝地铁站,17,4.7,2
景顺国际酒店(深圳宝安国际机场店)宝安机场商圈标准双床房,175,近机场东地铁站,246,4.7,2
深圳亿民平安酒店会展中心/CBD精致大床房(无窗),318,近侨香地铁站,257,4.6,2
邦拓美诺行政一房一厅,364,近翻身地铁站,5,5.0,2
深圳欧莱华商务酒店宝安商业区乐享大床房,222,近西乡地铁站,34,4.8,2
【寓荐·浮生若梦】浴缸/场地拍摄/近花园城/南山蛇口/海上世界/浪漫情侣大床房（停车方便）,966,None,1,5.0,2
昇悦酒店(深圳宝安体育中心店)宝安体育中心舒适子母床房(无窗),310,None,2,5.0,3
YOU瀚林酒店(深圳宝安国际机场店)宝安机场商圈特价大床房,134,None,28,4.7,2
【ArchiHome】MUJI日式小屋高清投影仪音响｜南油地铁站来福士广场深圳大学海岸城春茧体育,512,None,2,5.0,2
恋家公寓大冲科技园世界之窗大床房,365,近高新园地铁站,6,4.2,2
【唯梵•珥瑶】深圳CBD|会展中心|福田口岸|购物公园|岗厦地铁站高层景观房,403,None,1,5.0,2
华为基地龙岗华创云轩 LOFT两室一厅,250,近坂田地铁站,35,4.7,4
轻奢全景套房一室一厅,468,近深圳北站地铁站,1,5.0,2
鑫茂花园酒店(深圳北站店)深圳北站地区豪华大床房,347,近白石龙地铁站,138,4.7,2
世界之窗欢乐谷 双地铁 高层城景二室二厅三床套房,558,近世界之窗地铁站,8,4.9,5
【唯梵·洛璃】深圳CBD|车公庙高层小屋,286,近下沙地铁站,14,4.7,2
【桔子酒店】桔子酒店深圳北站地区月若流金双床房,555,None,34,4.6,2
一间酒店(深圳海岸城店)海岸城/后海优选双床房（无窗）,315,None,2,5.0,2
前海げ自贸区行政大套房ぬ,809,近鲤鱼门地铁站,20,5.0,2
深圳北站500米大床房,115,None,3,4.7,2
万象城对面豪华榻榻米大床房,254,近人民南地铁站,63,4.7,2
深圳睿宸精品酒店公寓会展中心/CBD华轩大床房,353,近农林地铁站,516,4.6,2
时光ONE国际公寓(深圳前海自贸区店）深圳湾口岸/蛇口豪华大床房,412,None,12,5.0,2
时尚臻彩两居双床房,418,近深圳北站地铁站,19,5.0,4
盈舍轻奢S酒店深圳湾口岸/蛇口豪华双床房,400,None,34,4.9,2
深圳睿宸精品酒店公寓会展中心/CBD特惠双床房,266,近农林地铁站,46,4.4,2
【亚朵】深圳湾后海中心亚朵轻居酒店深圳湾口岸/蛇口轻享大床房,640,None,65,4.9,2
【寓荐·碧霞】近海岸城/近花园城/荔林公园/南油批发市场/近青青世界/全景精致大床（免费停车）,428,None,2,5.0,2
四季行政国际酒店公寓深圳湾口岸/蛇口轻雅大床房,311,None,36,5.0,2
豪华欧式大床房,334,近坂田地铁站,10,4.9,2
雅园桃源酒店华侨城轻奢双床房,288,None,11,5.0,2
车公庙下沙地铁口/阳光充沛 高层电梯房,246,近下沙地铁站,12,4.6,2
