民宿标题,价格,地利,评论数,得分,适合居住人数
春熙路、天府广场、地铁口休闲舒适大床房,209,近骡马市地铁站,7,5.0,2
成都柒茶艺术公寓成都火车北站/城北客运中心北欧网红大床房,158,近驷马桥地铁站,12,4.9,2
【特惠】世纪城/大源公园北欧ins大床房,175,近世纪城地铁站,52,4.9,2
成都柒茶艺术公寓成都火车北站/城北客运中心北欧网红大床房,158,近驷马桥地铁站,12,4.9,2
【特惠】世纪城/大源公园北欧ins大床房,175,近世纪城地铁站,52,4.9,2
成都东站高铁旁300米北欧轻奢品质大床房,238,近成都东客站地铁站,5,4.9,2
【鸟巢民宿】成都东站/直线200m/情侣约会/主卧大床/直达春熙路/太古里等/近高铁/地铁/多路公交,158,None,15,5.0,2
大同小居【Ins印象】市中心4.6米落地大窗/高层公寓近宽窄巷子/春熙路,239,None,3,5.0,2
【樱花·粉】市中心春熙路宽窄太古里/文殊院地铁H出口温馨浪漫一居,529,近文殊院地铁站,93,4.9,2
【路乙·小筑】宽窄巷子/营门口阳光大床房,216,近白果林地铁站,20,4.9,2
东站索菲亚公寓舒适亲子间,132,近成都东客站地铁站,10,5.0,3
【虫语•白沙】东郊记忆/理工大学/短租,183,近理工大学地铁站,6,4.9,2
【浔然】郫县政府/工业学院/可做饭/两居,219,近郫县,21,4.9,4
C【北欧风水晶套房】近春熙路太古里IFS 熊猫基地 高空观景露台 双地铁 免清洁费 寄存行李 可停车,328,近李家沱地铁站,264,5.0,2
武侯祠锦里旁的清幽小屋好运伴着您,258,近高升桥地铁站,26,4.6,4
春熙路/太古里/地铁口爱客来豪华主题房,559,近市二医院地铁站,1591,5.0,2
【公主·粉】春熙路宽窄巷子太古里近商圈轻奢风/文殊院地铁站一居,529,近文殊院地铁站,107,4.9,2
锦绣公寓熊猫基地附近地区经济大床房,142,None,11,5.0,2
武侯祠锦里旁的清幽小屋好运伴着您,258,近高升桥地铁站,26,4.6,4
春熙路/太古里/地铁口爱客来豪华主题房,559,近市二医院地铁站,1591,5.0,2
【公主·粉】春熙路宽窄巷子太古里近商圈轻奢风/文殊院地铁站一居,529,近文殊院地铁站,107,4.9,2
锦绣公寓熊猫基地附近地区经济大床房,142,None,11,5.0,2
隐舍 影院房 四川师大 火车东站 近商圈 近大学,247,None,21,5.0,2
【悠家】融创文旅城|外滩|灵岩寺|南桥|宣化门|东南亚风情园|都江堰景区|青城山|灌县古城|熊猫谷,165,None,10,4.9,2
春熙路/太古里/宽窄巷子【一眼爱上家】,315,近东门大桥地铁站,23,5.0,2
天街 贝壳水床＋海洋球 百寸投影 淡雅风,201,近龙爪堰地铁站,7,4.8,2
NOMO 小清新·巨幕投影/简约风大床房/新都大学城/地铁3号线/石油大学站/新房优惠/学生优惠,133,None,6,5.0,2
近3号线地铁站B口大熊猫基地春熙路原木大床房近地铁3号线近医院近大学简约风,110,None,1,5.0,2
川音家乐福旁，近地铁口石油大学阳光大客厅,142,近石油大学地铁站,11,4.9,2
武侯祠锦里华西医院宽窄巷子舒适公寓,268,近锦江宾馆地铁站,11,4.8,2
【望玉垒阁】可加床/投影及液晶电视/离堆公园/高铁站/南桥/农大/熊猫广场/都江堰/青城山,150,None,8,5.0,2
誉峰遇见/金融城/仁和新城旁全景飘窗公寓,238,近金融城地铁站,8,5.0,2
[白欲]熊猫基地动物园近春熙路太古里大床房,166,None,1,5.0,2
七月·半梦初醒 巨幕投影成都东站300米,268,None,3,5.0,2
【理工大学】日式小清新、3D投影、新布草,238,近理工大学地铁站,107,4.8,2
新会展软件园地铁口蓉城时代行政大床房,209,近天府三街地铁站,130,4.8,2
【眷成-CHERRY】近东站地铁可达春熙,214,近狮子山地铁站,17,4.9,2
东站梦魔方花宅民宿近地铁7号线、2号线,118,None,3,5.0,2
【居里·熹知】春季钜惠｜巨幕投影LOFT·近双流机场｜四川大学·西南民大,178,近华兴地铁站,30,4.9,2
春熙路太古里文殊院日式塌塌米房,308,近前锋路地铁站,121,4.9,2
【眷成-拢悦】带投影东站近地铁可直达春熙,214,近大观地铁站,23,4.7,2
（雅致大床）近春熙路/太古里/熊猫基地,232,近李家沱地铁站,95,5.0,2
【有停车位】春熙路熊猫基地地铁口榻榻米,199,近昭觉寺南路地铁站,34,4.9,2
中海国际临成都南站，金融城誉峰遇见公寓,227,近金融城地铁站,40,4.9,2
金安兰酒店(成都西博城店)科学城/西部博览城地区市景双床房,210,近广福地铁站,69,4.8,2
天府广场琴台路宽窄巷子九中双地铁-竹叶苑,199,近宽窄巷子地铁站,31,4.9,2
【屿涧】/120寸巨幕投影/宣化门/网红打卡熊猫毗邻岷江河,159,None,3,5.0,2
火车北站高空俯视房（楼顶观景花园）,277,近李家沱地铁站,82,5.0,2
火车北站高空俯视房（楼顶观景花园）,277,近李家沱地铁站,82,5.0,2
【99民宿】99民宿连锁(成都一品天下店)一品天下/金沙遗址附近地区特价房(无窗),110,近茶店子地铁站,67,4.5,2
火车东站一居一卫现代简约风格1.8大床,152,近成渝立交地铁站,17,5.0,2
【路客】月租|『青春主旋律』青城山|南桥|水利工程|都江堰景区|街子古镇|熊猫谷|西蜀塔|虹,147,None,32,4.8,2
【连住/王府井旁】近春熙路太古里+便捷地铁+顶层观景露台/无清洁费,285,近李家沱地铁站,752,5.0,2
成都紫藤LOFT公寓宽窄巷子/中医学院附近地区地中海跃层房,311,近中医大省医院地铁站,11,4.8,3
馨晴-太古里花园洋房B（身份证及健康码登记入住）,268,近东门大桥地铁站,45,4.9,2
C钟楼/七一广场小夜景一粉丝豹主题房,108,近钟楼地铁站,31,4.9,2
沐沐·成都理工/东郊记忆/地铁旁精致公寓,208,近理工大学地铁站,7,5.0,2
『七月·梵』希腊圣托里尼~巨幕超清投影 超级适合情侣/闺蜜~成都东站300米‖近地铁直达春熙路太古里,268,None,3,5.0,2
春熙路成都家印象精品度假公寓豪华大床房,298,近市二医院地铁站,1306,5.0,2
【曼殊】3.文殊院复古风100寸观影大床房,238,近文殊院地铁站,14,4.9,2
艾之家北欧风近地铁近商圈温馨私享落地窗民,175,近昭觉寺南路地铁站,13,4.9,2
【这里小住】东郊记忆/建设路/理工大学,253,None,13,5.0,2
goodnight温馨大床房/含机场接送,175,近金花地铁站,10,4.9,2
艾之家北欧风近地铁近商圈温馨私享落地窗民,175,近昭觉寺南路地铁站,13,4.9,2
【这里小住】东郊记忆/建设路/理工大学,253,None,13,5.0,2
goodnight温馨大床房/含机场接送,175,近金花地铁站,10,4.9,2
近2/7号线/成都东站300米/近商圈高清投影/私人影院/春熙路太古里/宽窄巷子/武侯祠,205,None,9,5.0,2
【天府之都】北欧清新-100寸投影-双楠-双地铁大床房/免费旅行咨询,204,近红牌楼地铁站,20,4.8,2
桐梓林金融城环球中心火车南站地铁旁大床房,248,近火车南站地铁站,4,4.8,2
成都爱维拉公寓科学城/西部博览城地区特惠大床房,144,近广福地铁站,196,4.9,2
loft投影/可做饭/百悦城/经开区/,178,近大面铺地铁站,1,5.0,2
近商圈地铁口旅途有家,389,None,33,5.0,2
成都云栖璞墅龙泉阳光城/百工堰公园陶然精致迷你房,138,近成都行政学院地铁站,41,4.8,2
嘉嘉温馨民宿,102,近茶店子客运站地铁站,13,5.0,2
高空城景大床房/近地铁十分钟/直达春熙路,248,近李家沱地铁站,213,5.0,2
南湖梦幻岛/南湖公园/欧式风格02号,126,近四河地铁站,8,4.8,2
【都市高空观景露台】「小橘奢居」近春熙路太古里／近熊猫基地／宽窄巷子轻奢风温馨私享,268,None,6,4.7,2
美式风格情侣投影大床房,168,近洪河地铁站,78,4.6,2
【可短租1】已消毒/环球中心/金融城地铁/会展/美式公寓,228,近金融城地铁站,15,4.9,2
临宽窄巷子/春熙路/太古里/文殊院/落地窗静沐暖阳,234,None,1,5.0,2
天府新区华阳地铁/南湖梦幻岛/文产院欧式,136,近四河地铁站,6,5.0,2
"【谷雨】地铁五号线""大源站""/腾讯/高新",173,近天府三街地铁站,3,5.0,2
云柒小筑~建设路/东郊记忆公园/电子科技大学/成华区近地铁8号线~休闲商务大床房,174,None,2,5.0,2
天街 擂台电动床＋八爪椅 百寸投影近地铁,194,近龙爪堰地铁站,1,4.8,2
蜀汉路欢乐谷宽窄巷子地铁旁清新舒适大床房,178,近一品天下地铁站,6,4.5,2
环球汇蔚然、春熙路、成都东站,214,近东大路地铁站,12,5.0,2
成都怡馨阁酒店公寓华西医院/省体育馆商业区景观标准间,183,近新南门地铁站,12,4.7,2
隐舍 川师大 火车东站 春熙路 宽窄巷子,252,近四川师大地铁站,119,4.9,2
万科金色城市宜家装修风格观景两居公寓,268,近成都行政学院地铁站,18,4.8,4
广都拾光里居家房,200,近广都地铁站,134,4.9,2
超高空夜景 近春熙路 美食街 双地铁 休闲时光小温馨一居近地铁3号线、7号线近商圈近医院近大学观景北,224,None,58,5.0,2
【路客】暑期|『霓虹』LOFT轻奢2居|双流机场|成都信息工程大学|四川大学|西南民大|奥特,171,近华兴地铁站,30,4.9,4
北欧温馨大床房,170,None,26,5.0,2
【路客】暑期|『霓虹』LOFT轻奢2居|双流机场|成都信息工程大学|四川大学|西南民大|奥特,171,近华兴地铁站,30,4.9,4
北欧温馨大床房,170,None,26,5.0,2
近机场直通武侯祠锦里宽窄巷子/合美小舍,218,近川藏立交地铁站,14,5.0,2
投影/舒适大床房，近新世纪会展中心，环球购物中心，银泰城，腾讯总部,229,None,3,5.0,2
银泰城天府五街旁北欧简约时尚大床房可变双床,214,近天府五街地铁站,19,4.8,2
春熙路太古里市中心文殊院地铁摩洛哥风情屋,208,近文殊院地铁站,4,5.0,2
【投影观景房】洪河地铁口/东站/城职,165,None,1,5.0,2
建设路丨电子科大旁丨红星桥地铁口丨网红小吃街丨精装简约标间房,273,近红星桥地铁站,32,5.0,2
春熙路／宽窄巷子/文殊院/双地铁/观景大床房,304,None,106,4.8,2
【北欧风一居套房】王府井购物中心高空观景露台图书馆 地铁3/7线 近春熙路太古里/熊猫基地/宽窄巷子,348,近李家沱地铁站,198,5.0,2
【角落】J06二环地铁口直达春熙路/太古,184,近牛市口地铁站,4,5.0,2
【鸟巢民宿】成都东站/直线200m/情侣约会/精致大床房/直达春熙路/太古里/近高地铁/多路公交,165,None,10,5.0,2
成都春熙路太古里附近双地铁旁浪漫大床居,224,近市二医院地铁站,117,4.8,2
成都馨雅名仕酒店双流万达/体育中心特色主题房,158,近三里坝地铁站,53,4.5,2
【居里·莫里斯】春季钜惠｜北欧风LOFT｜近双流机场｜每客消毒,178,近华兴地铁站,31,4.9,2
【居里·莫里斯】春季钜惠｜北欧风LOFT｜近双流机场｜每客消毒,178,近华兴地铁站,31,4.9,2
百嘉～华西医院武侯祠华西国际美新品质双床公寓,245,近华西坝地铁站,56,4.9,3
近8号线近商圈温馨私享,189,None,1,5.0,2
【王府井旁】一室一厅玻璃房/近春熙路太古里/顶层免费书吧/楼顶露台/无清洁费,366,近李家沱地铁站,15,5.0,2
成都东春北韵酒店成都火车北站/城北客运中心行政双床房,171,近昭觉寺南路地铁站,71,4.8,2
{无尾熊&北欧风情2}地铁3号线/春熙路,193,近昭觉寺南路地铁站,8,5.0,2
【甜馨】可加床/投影/餐桌房间大/离堆公园/高铁站/南桥/熊猫广场/农大/都江堰/青城山,141,None,16,4.9,2
成都西格玛主题公寓文殊院/骡马市商业区豪华商务房,222,近文殊院地铁站,151,4.7,2
D【北欧温馨套一 】近春熙路太古里IFS 熊猫基地 双地铁 免清洁费 可寄存行李 可停车 可开票,348,近李家沱地铁站,67,4.9,2
双流机场韩国城欧美简装风格LOFT公寓,206,近华兴地铁站,12,4.8,4
.C世豪广场天府二街世纪城新会展温馨大床,198,近世纪城地铁站,11,5.0,2
成都红星国际米嘉公寓精品大床房,340,近市二医院地铁站,267,4.8,2
东南亚风情亲子大标间,228,近成都东客站地铁站,18,4.9,3
【居里·砂半】春季钜惠｜近川大西南民大｜近双流机场｜巨幕投影｜每客消毒,168,近华兴地铁站,20,5.0,2
成都铭阳商务酒店双流国际机场地区优享大床房,107,近双流广场地铁站,19,4.9,2
成都铭阳商务酒店双流国际机场地区优享大床房,107,近双流广场地铁站,19,4.9,2
【梵舍】东站/超级影视VIP高清/温馨情侣情调近地铁/春熙路宽窄巷子/川师大邮电院/适合情侣/,191,None,5,5.0,2
艾之家北近地铁近熊猫基地春熙路太古里民宿,175,近昭觉寺南路地铁站,5,4.8,2
【居里·西西里】春季钜惠｜拍照巨美｜近双流机场｜地铁顺风站｜复式大床房,168,近华兴地铁站,34,4.8,2
新都~大学城商圈]地铁直达春熙路/太古,196,近锦水河地铁站,36,5.0,2
两居/春熙路/太古里/熊猫基地/石油大学,227,近石油大学地铁站,10,5.0,4
金融城地铁/高端私密公寓/现代时尚装修,223,近金融城地铁站,12,4.7,2
成都熊老板公寓中和/新川科技园区域优选双床房,225,None,7,4.8,3
漫漫|茉莉 可长租/近春熙路太古里/每客消毒/家庭影院/地铁口/马歇尔蓝牙音箱,278,None,2,5.0,2
武侯祠锦里宽窄巷子春熙路 北欧大床房,198,近红牌楼地铁站,223,4.9,2
太古里阳光记忆主题大床房,210,近市二医院地铁站,1,5.0,2
【蓝染】东郊记忆/理工大/天荟龙湖/月租,183,近理工大学地铁站,8,5.0,2
世纪城/孵化园银泰城/浪漫pink兔糖房,202,近华府大道地铁站,6,4.9,2
兜住精品酒店公寓/洪河地铁/成都东站/城市职业学院/四川师范大学/三圣花乡商业区。,131,None,2,4.9,2
【果然】21–北欧风河景双人榻榻米/智能马桶/地铁华府大道/蓝润置地广场/软件园/天府三街/海洋公园,208,近华府大道地铁站,5,5.0,2
【果然】21–北欧风河景双人榻榻米/智能马桶/地铁华府大道/蓝润置地广场/软件园/天府三街/海洋公园,208,近华府大道地铁站,5,5.0,2
【新情归墅•玫瑰之约】新都3号线旁/万科生活广场/川音/医学院/石油大学/熊猫基地/长短租,129,None,6,5.0,2
新房大户型（景辰星选）1.8米大床春熙路/茶店子/欢乐谷/龙湖西宸天街地铁 商场 美食 宽窄巷子锦里,230,None,5,5.0,2
魅.拾风-200寸巨幕.西南石油川音地铁,168,近成都医学院地铁站,4,5.0,2
【安心房】成都斯维登红星桥世茂玉锦湾影音江景大床房,214,近红星桥地铁站,40,4.8,2
成都双流机场木子轻宅精品公寓双流国际机场地区特惠大床房,117,近华兴地铁站,12,4.7,2
[精品民宿]春熙路/熊猫基地/宽窄巷子,198,近驷马桥地铁站,10,5.0,2
近电子科大339红星桥休闲商务双床房,268,近红星桥地铁站,40,5.0,2
【虫语•蓝天】东郊记忆/理工大学/天街,251,近理工大学地铁站,1,5.0,2
15火车东站东郊记忆近地铁万象城套房,214,近双桥路地铁站,117,4.9,2
成都九洲鹏达酒店双流国际机场地区九洲悦家双人房,167,近华兴地铁站,9,4.8,2
近春熙路，空中豪华公寓（楼顶观景花园）,297,近李家沱地铁站,210,5.0,2
宣化门南桥离堆公园地铁站江景岷江小筑,174,None,23,5.0,2
1' 高分评价/西南交大高层夜景植物园,203,近犀浦地铁站,50,5.0,2
为一|近春熙路太古里/MUJI风公寓,298,近牛市口地铁站,1,5.0,2
1' 高分评价/西南交大高层夜景植物园,203,近犀浦地铁站,50,5.0,2
为一|近春熙路太古里/MUJI风公寓,298,近牛市口地铁站,1,5.0,2
近1号线近商圈温馨私享,224,None,3,4.8,2
成都天美精品公寓双流国际机场地区普通大床房,134,None,4,5.0,2
已消毒熊猫基地、太古里、宽窄巷子、春熙路、武侯祠、文殊院，地近3号线近商圈温馨私享观景,175,None,6,5.0,2
近春熙路，太古里，熊猫基地（楼顶观景花园,277,近李家沱地铁站,67,5.0,2
成都佳家酒店成都火车北站/城北客运中心豪华三人房,156,近李家沱地铁站,5,4.6,3
[长租优惠]华西医院、363医院  西藏成办医院温馨家庭房,197,近华西坝地铁站,6,4.6,3
成都朵儿雅宿公寓红牌楼/双楠商业区一室一厅复式套房,515,近红牌楼地铁站,17,4.8,2
纯净记忆,168,近理工大学地铁站,2,5.0,2
心安驿酒店(成都火车南站店)成都火车南站/凯丹广场商务大床房,195,近三瓦窑地铁站,53,4.7,2
成都春熙路太古里双地铁旁舒适双床小居,302,近市二医院地铁站,7,5.0,4
｢眷成-重锦｣东站投影房地铁直达春熙宽窄,202,近狮子山地铁站,7,4.9,2
"
西宸天街【拾光.流年】宽窄巷子/欢乐谷/7号线茶店子/北欧ins温馨粉系/超大投影/",220,None,9,5.0,2
漫漫/ 奶茶 可长租/近春熙路太古里/私人影院,262,None,1,5.0,2
成都宸宇酒店三圣花乡/华西附二院锦江院区双床房,141,近琉璃场地铁站,2,4.9,2
成都锦豪城市精品酒店三圣花乡/华西附二院锦江院区高级双床房,309,近惠王陵地铁站,104,4.8,2
《小二哥家》九眼桥春熙路地铁口温馨北欧风,198,近牛王庙地铁站,57,4.8,2
"近商圈春熙路/文殊院地铁口温馨家园
",489,近文殊院地铁站,61,5.0,2
4k影院\投影\地铁\世豪广场\天府二街\世纪城\新会展\环球中心温馨投影大床房,208,近世纪城地铁站,9,4.9,2
近地铁3、7号线近春熙路太古里熊猫基地,180,None,3,5.0,2
新房特惠环球中心世纪城伊藤姐姐家北欧大床,199,近世纪城地铁站,12,5.0,2
成都孔亮花园酒店杜甫草堂/清水河大桥普通标准间(无窗),202,近东坡路地铁站,28,4.5,2
{无尾熊&现代简约}地铁口/春熙路/动物,206,近昭觉寺南路地铁站,3,4.9,2
成都美克宜家酒店玉林生活广场/桐梓林商业区特价大床房(无窗),228,近三瓦窑地铁站,12,4.5,2
时光的礼物（精致单间）近地铁，2.7号线/直达春熙路天府广场太古里/直达春熙路/天府广场/太古里,100,None,14,5.0,1
空中花园+免费书吧+大标~近春熙路/近地铁/熊猫基地/有车位/免清洁费/行李寄存/管家接待,320,近李家沱地铁站,63,4.9,2
[民宿精品]熊猫基地/春熙路/太古里锦里,198,近驷马桥地铁站,4,5.0,2
居然有你智能民宿•浅喜(国色天香、四川农业大学、地铁4号线、交院、西南财大、温江公园、大学城美食节）,136,近南熏大道地铁站,1,5.0,2
【网红空中花园】春熙路｜楼下王府井｜近地铁｜宽窄巷子｜熊猫基地｜免费空中书吧｜空中咖啡吧｜免清洁费,253,近李家沱地铁站,21,4.8,2
嘉年华公寓：锦华万达妇幼保健橡树林标间3,236,近琉璃场地铁站,7,5.0,2
成都悦麓美居酒店建设路/东郊记忆公园悦美大床房,239,近二仙桥地铁站,83,5.0,2
老成都锦里武侯祠北欧网红秋千观景房,293,近锦江宾馆地铁站,6,4.8,2
【可短租3】已消毒 近地铁/金融城/环球中心/轻奢商务风公寓,228,近金融城地铁站,16,4.9,2
嘉年华公寓(全景大床房)地铁口20米、锦华万达广场伊藤楼上、近妇幼保健院摩玛城橡树林华润里楼层高安静,236,近琉璃场地铁站,9,5.0,2
武侯立交吾悦广场大悦城75平大房间花园大阳台,238,近武青南路地铁站,68,5.0,2
【可短租6】已消毒 金融城双地铁\环球中心\超大飘窗\轻奢公寓,228,近金融城地铁站,1,5.0,2
嘉年华公寓4:锦华万达华润广场妇幼保健院,236,近琉璃场地铁站,3,5.0,2
「行家·悦西阁」悦享吾宿——2号线/犀浦高铁·西去览景/耍街美食购物/高校环绕/乐在途中,159,None,3,5.0,2
城市温馨独享LOFT临成都大学青龙湖畔复式民宿动静分区地铁十陵100米,184,None,8,4.9,2
【可短租2】已消毒 近地铁/悦享生活/春熙路/CBD/会展中心北欧风公寓,228,近金融城地铁站,23,4.9,2
青白江城中心民宿/城宿/日租/短租/干净/整洁/安静,148,None,4,4.9,2
听香阁竹韵精品民宿(成都武侯祠锦里店)锦里/武侯祠附近地区闲待花开,233,近锦江宾馆地铁站,13,4.8,2
"时光的礼物（精致双床房）/近地铁2，7号线/朋友结伴/家人入住/情侣/直达春熙路/天府广场/太古里
",184,近成都东客站地铁站,29,4.8,4
【可短租1】已消毒/环球中心/金融城地铁/会展/美式公寓,228,近金融城地铁站,15,4.9,2
誉峰遇见五粮液演艺中心新会展中心环球中心,238,近金融城地铁站,95,4.9,2
{无尾熊&现代简约}地铁口/春熙路/动物,206,近昭觉寺南路地铁站,3,4.9,2
市中心商圈地铁口文殊院春熙路宽巷子优享房,503,近文殊院地铁站,76,4.9,2
美式风格情侣投影大床房,168,近洪河地铁站,78,4.6,2
"近商圈春熙路/文殊院地铁口温馨家园
",489,近文殊院地铁站,61,5.0,2
少城西隅-浴缸主题房,126,None,2,5.0,2
【蜜地Plus·小清新大床房】龙泉阳光城阳光商业世界/高清投影/蔚然花海/洛带古镇/维卡国际城,148,None,1,5.0,2
近锦里宽窄巷子，春熙路太古里一室一厅,239,近锦江宾馆地铁站,8,4.8,2
清风静居酒店民宿公寓宽窄巷子/中医学院附近地区观景阳台大床房,201,近白果林地铁站,3,5.0,2
【苹果宿】成都东站200米/双地铁/ins小清新观景大床房,219,近大观地铁站,7,4.5,2
多套房型随机|春熙路|太古里|近地铁3号线、4号线|市二医院旁.温馨大床+带冰箱洗衣机（可长租）,223,近市二医院地铁站,409,4.9,2
锦里宽窄巷子春熙路简约北欧一居,254,近锦江宾馆地铁站,3,5.0,2
云朵-合生汇/新光天地/政务中心/极米投影哈曼卡顿近地铁4号线、17号线ins风北欧风私人影院/投影,245,None,2,4.9,2
犀浦百伦广场对面家庭蜗居,165,近犀浦地铁站,28,4.8,2
春熙路/太古里/宽窄巷子【一眼爱上家】,315,近东门大桥地铁站,23,5.0,2
隐舍影院房 川师大+春熙路+火车东站,252,近四川师大地铁站,28,4.9,2
太古里/春熙路/宽窄/东站【日式榻榻米】,315,近东门大桥地铁站,31,4.9,2
【望玉垒阁】可加床/投影及液晶电视/离堆公园/高铁站/南桥/农大/熊猫广场/都江堰/青城山,150,None,8,5.0,2
来舍•春熙路太古里天府广场宽窄巷子1和4号线地铁口看成都体育中心大床舒居一室近市三医院智能密码入住,240,None,2,5.0,2
 隐舍 川师大火车东站春熙路宽窄巷 ,252,近四川师大地铁站,49,5.0,2
近宽窄巷子/杜甫草堂金沙遗址/地铁口,248,近东坡路地铁站,37,4.9,2
成都埃德蒙顿服务公寓建设路/东郊记忆公园至尊大床房,355,None,1,5.0,2
时尚休闲大床房,170,None,24,5.0,2
锦里武侯祠春熙路红牌楼地铁站标间,198,近红牌楼地铁站,5,4.7,3
近2号线近商圈温馨私享私人影院/投影设备成都东站300米/春熙路太古里宽窄巷子武侯祠/熊猫基地,217,None,4,5.0,2
理工大学地铁站附近云途自在b型房,149,近双店路地铁站,41,4.5,2
优享大床房每日消毒24小时免费接送双流机场,106,None,21,5.0,2
尚客花园酒店(成都熊猫基地店)新都大学城/大丰地区街景双床房,199,近三河场地铁站,6,4.8,2
双流机场 标准双床房,87,近双流机场2航站楼地铁站,18,4.8,4
成都新会展环球中心彩虹里艺术大床房,228,近世纪城地铁站,137,4.9,2
3号线近漫花庄园私享落地窗,122,None,9,5.0,2
【居里·莫里斯】春季钜惠｜北欧风LOFT｜近双流机场｜每客消毒,178,近华兴地铁站,31,4.9,2
地铁3号线（三河场B）川音/石油大学/熊猫基地/漫花庄园/音乐百花谷/植物园/25分钟春熙路、太古里,146,None,5,4.8,2
太古里波西米亚狂想曲大床房,217,近市二医院地铁站,2,5.0,2
中医大、省医院，宽窄巷子旁的民宿,298,近中医大省医院地铁站,20,4.9,6
成都优乐家精选公寓(红牌楼地铁口店)红牌楼/双楠商业区欧式清居大床房,196,近红牌楼地铁站,418,4.9,2
七月·半梦初醒 巨幕投影成都东站300米,268,None,3,5.0,2
观景房，近地铁，春熙路，观景台，美食街,308,近李家沱地铁站,74,5.0,2
宣化门南桥离堆公园地铁站江景岷江小筑,174,None,23,5.0,2
{BK-满城灯火}春熙路/太古里/动物园/宽窄巷子/Loft复式/星空观景台,261,近李家沱地铁站,27,5.0,2
成都归素酒店建设路/东郊记忆公园迷,305,近二仙桥地铁站,39,4.8,2
【路客】月租|『青春主旋律』青城山|南桥|水利工程|都江堰景区|街子古镇|熊猫谷|西蜀塔|虹,147,None,32,4.8,2
成都攸米轻奢公寓建设路/东郊记忆公园雅致大床房,155,近理工大学地铁站,7,5.0,2
成都悍马驿歌假日酒店成都火车北站/城北客运中心邂逅北欧风情大床房,175,近昭觉寺南路地铁站,61,4.8,2
隐舍 川师大+春熙路+火车东站宽窄巷子,252,近四川师大地铁站,18,4.9,2
【Hi·莫尔翎】经典绿瑟一居室|成都东站|近地铁|连住优惠|春节预售|每客消毒|提供发票|智能门锁,201,None,7,4.8,2
近2/7号线/成都东站300米/近商圈高清投影/私人影院/春熙路太古里/宽窄巷子/武侯祠,205,None,9,5.0,2
成都格逸精选酒店高新南区/金融城商业区特惠大床房,191,近金融城地铁站,158,4.8,2
【王府井旁】精致mini房/近春熙路·太古里/近地铁口熊猫基地（屋顶观景露台＋免费图书馆）,296,近李家沱地铁站,1,5.0,2
南站标间（长租价优）,163,近三瓦窑地铁站,1,5.0,2
近百草路地铁站/双人电竞房/蓝色森林系列,208,近百草路地铁站,4,5.0,2
【带抽烟机 花西03】投屏电视、可做饭 可开发票,148,近万盛地铁站,2,5.0,2
婉清-秋虞（巨屏影院房、乳胶床垫，财大,168,近万盛地铁站,2,5.0,2
星逸公寓(成都火车东站绿地468概念店)三圣花乡/华西附二院锦江院区露台风情双床房,234,近惠王陵地铁站,156,4.8,2
市中心天府广场旁新青年舒适大床房,238,近天府广场地铁站,162,4.6,2
温江轻城美墅国色天香乐园/温江大学城环绕影院大床房,166,None,4,5.0,2
【蜜地Plus·小清新】龙泉阳光城阳光商业世界/高清投影/蔚然花海/洛带古镇/维卡国际城,147,None,2,5.0,2
蜀都万达观澜影院大床房,155,近郫县,18,4.8,2
【X09每日消毒】免费停车|世豪广场|伊藤鹭洲里|大源中央公园|地铁5号线民乐站|银泰城,186,None,3,5.0,2
成都悍马驿歌假日酒店成都火车北站/城北客运中心邂逅北欧风情双床房,222,近昭觉寺南路地铁站,14,4.8,2
清风静居酒店民宿公寓宽窄巷子/中医学院附近地区观景阳台大床房,201,近白果林地铁站,3,5.0,2
【苹果宿】成都东站200米/双地铁/ins小清新观景大床房,219,近大观地铁站,7,4.5,2
多套房型随机|春熙路|太古里|近地铁3号线、4号线|市二医院旁.温馨大床+带冰箱洗衣机（可长租）,223,近市二医院地铁站,409,4.9,2
锦里宽窄巷子春熙路简约北欧一居,254,近锦江宾馆地铁站,3,5.0,2
云朵-合生汇/新光天地/政务中心/极米投影哈曼卡顿近地铁4号线、17号线ins风北欧风私人影院/投影,245,None,2,4.9,2
犀浦百伦广场对面家庭蜗居,165,近犀浦地铁站,28,4.8,2
春熙路/太古里/宽窄巷子【一眼爱上家】,315,近东门大桥地铁站,23,5.0,2
成都丽尊酒店玉林生活广场/桐梓林商业区精致大床房,299,近倪家桥地铁站,103,4.8,2
【舒适大床 王府井旁】顶层观景露台/近春熙路·太古里/近地铁站/白天免费停车/近熊猫基地/,306,None,464,5.0,2
【柳岸】都江堰景区南桥古城私享投影双人房,133,None,23,5.0,2
世纪城新会展银泰城软件园环球中心五岔子大桥附近高层夜景大床房,223,None,6,5.0,2
成都丽尊酒店玉林生活广场/桐梓林商业区精致双床房,299,近倪家桥地铁站,23,4.8,2
蓉城假日酒店(成都万象城店)水碾河/万象城舒适大床房,256,近万年场地铁站,204,4.8,2
每日限时特惠大床房（房型随机）,238,近牛市口地铁站,12,4.7,2
《静逸拾花》后现代风格。地暖，爰奇艺。,176,近郫县,4,5.0,2
"百草路地铁站/保利新天地/宜家床配乳胶床垫/一次性马桶垫/一次性洗脸巾/直达春熙路太古里/成实外

",136,None,9,5.0,2
己消毒宽窄巷子文殊院地铁口旁.温馨大床房,219,近文殊院地铁站,238,5.0,2
【路客】暑期|【路客】【今日】【帷幔空间】龙湖上城|近金牛万达商场|人民北路站|可度假办,334,None,4,5.0,2
