公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
智加科技,运动控制工程师,30k-60k,人工智能 B轮 150-500人,经验3-5年 硕士,“无人重卡 高密度人才 全球开发”,带薪年假 通讯津贴 定期体检 股票期权 ,[元和]
智加科技,决策规划工程师,30k-60k,人工智能 B轮 150-500人,经验不限 硕士,“无人重卡 高密度人才 全球开发”,带薪年假 通讯津贴 定期体检 股票期权 ,[元和]
智加科技,感知算法工程师,30k-60k,人工智能 B轮 150-500人,经验3-5年 硕士,“无人重卡 高密度人才 全球开发”,目标检测 深度学习 ,[元和]
迪凯尔,图形算法工程师,15k-30k,医疗丨健康 C轮 50-150人,经验3-5年 本科,“五险一金　岗位晋升　年假”,深度学习 ,[工业园区]
迪凯尔,图像算法工程师,15k-30k,医疗丨健康 C轮 50-150人,经验3-5年 本科,“五险一金　岗位晋升　年假”,深度学习 图像算法 ,[工业园区]
迪凯尔,高级软件开发工程师,10k-20k,医疗丨健康 C轮 50-150人,经验应届毕业生 本科,“发展前景”,MFC QT C++ ,[工业园区]
迪凯尔,算法工程师,15k-30k,医疗丨健康 C轮 50-150人,经验3-5年 硕士,“五险一金”,医疗健康 移动互联网 ,[工业园区]
同程旅行,GO/Golang开发,13k-20k·15薪,旅游 上市公司 2000人以上,经验1-3年 本科,“牛人团队”,旅游 C++ Golang ,[工业园区]
超娱互动,cocos2d-x,12k-18k,游戏 未融资 15-50人,经验3-5年 大专,“薪资优厚、周末双休”,SDK C/C++ ,[娄葑]
苏小研,云计算研发工程师（裸金属方向）(J10795),20k-30k,移动互联网 不需要融资 500-2000人,经验1-3年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,云计算 Linux 硬件开发 ,[高新区]
苏小研,分布式存储系统开发工程师(J10595),20k-30k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,Linux C Shell ,[高新区]
苏小研,软负载均衡开发工程师(J10470),20k-30k,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、交通补贴、餐饮补贴、通讯补贴”,云计算 大数据 ,[高新区]
东吴证券,量化交易系统工程师,12k-24k,"金融,移动互联网 上市公司 2000人以上",经验3-5年 本科,“量化交易”,Python ,[工业园区]
东吴证券,测试开发工程师,16k-25k,"金融,移动互联网 上市公司 2000人以上",经验1-3年 本科,“测试开发”,测试开发 ,[工业园区]
科大讯飞,研究主管（计算机视觉）,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 硕士,"“年底双薪,绩效奖金,规范管理,能力提升”",算法 计算机视觉 图像处理 深度学习 ,[工业园区]
科大讯飞,高级算法研究员（图像-苏州）,25k-50k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 博士,“技术领先，有竞争力的薪资待遇”,人工智能 深度学习 计算机视觉 图像处理 ,[工业园区]
科大讯飞,高级算法研究员（AI-苏州）,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验应届毕业生 博士,“技术领先，有竞争力的薪资待遇”,人工智能 深度学习 计算机视觉 图像处理 ,[工业园区]
同程旅行,安卓逆向工程师,15k-30k·15薪,旅游 上市公司 2000人以上,经验3-5年 本科,“上市公司”,逆向 ,[工业园区]
Aunbox,高级前端开发工程师,14k-24k,移动互联网 未融资 150-500人,经验3-5年 本科,“发展前景好，福利待遇佳”,电商 工具软件 前端开发 ,[独墅湖]
智加科技,系统测试高级工程师,20k-40k,人工智能 B轮 150-500人,经验3-5年 本科,“国际平台 一流团队 竞争薪酬”,测试 功能测试 性能测试 ,[元和]
智加科技,决策规划工程师,20k-40k,人工智能 B轮 150-500人,经验应届毕业生 硕士,"“人工智能,风口行业,自动驾驶”",人工智能 计算机视觉 算法 ,[元和]
畅行智能,定位与高精地图算法工程师,3k-4k,汽车丨出行 天使轮 50-150人,经验应届毕业生 硕士,“包吃包住”,人工智能 深度学习 模式识别 ,[渭塘]
畅行智能,定位与高精地图算法工程师,20k-40k,汽车丨出行 天使轮 50-150人,经验1-3年 硕士,“包吃”,图像处理 人工智能 机器学习 算法 ,[渭塘]
微清医疗,底层驱动开发工程师,25k-50k·13薪,医疗丨健康 B轮 15-50人,经验5-10年 本科,“精英团队 管理扁平化 五险一金”,医疗健康 C C++ ,[工业园区]
智加科技,EE集成(高级)工程师,20k-40k,人工智能 B轮 150-500人,经验1-3年 硕士,“***研发实力，中国领先的自动驾驶公司”,智能硬件 工具软件 软件开发 系统集成 C++ ,[元和]
智加科技,数据架构研发工程师,20k-40k,人工智能 B轮 150-500人,经验1-3年 硕士,“国际平台 一流团队 竞争薪酬”,Python C C++ 后端 ,[元和]
索思医疗,高级windows开发工程师,15k-25k,医疗丨健康 不需要融资 50-150人,经验3-5年 不限,“有能力者高薪可谈”,医疗健康 后端 ,[工业园区]
